"Author","CommR"
"Gerard__Libby",2
"Gillespie__Amy",68
"Gnoli__Alessandro",1
"Gobert__Janice",3
"Goel__Ashok",4
"Goh__Sao.Ee",15
"Goldman__Susan_R",4
"Goldwasser__Lloyd",9
"Gomez__Louis",16
"González__Carlos",97
"Gordon__Leon",7
"Greene__Daniel",3
"Gresalfi__Melissa",7
"Grotzer__Tina",75
"Guha__Mona_Leigh",4
"Gweon__Gahgene",10
"Ha__Seungyon",71
"Hakkarainen__Kai",12
"Haklev__Stian",23
"Halatchliyski__Iassen",5
"Halb__Wolfgang",2
"Halverson__Erica",52
"Hand__Brian",22
"Hansen__Derek",4
"Hasselbring__Ted",27
"Haun.Frank__Julie",13
"Heddy__Benjamin",73
"Herman__Phillip",16
"Hershkovitz__Arnon",3
"Hershkowitz__Rina",37
"Hesse__Friedrich",2
"Hewitt__Jim",55
"Hickey__Daniel",51
"Higgins__Steve",1
"Hmelo.Silver__Cindy",4
"Hnizda__Michaela",1
"Hodge__Kumi",43
"Holbert__Nathan",49
"Hong__Huang.Yao",53
"Hong__Huang_Yao",2
"Hoppe__Ulrich",28
"Horn__Michael",1
"Horstman__Theresa",8
"Hsiao__Ya_Ping",5
"Hsiao__Ying.Ting",24
"Hsu__Ching.Kun",20
"Hsu__Richard",9
"Huang__Junsong",45
"Huang__Ronghuai",18
"Huber__Stefan",5
"Hung__David",82
"Hussain__Abid",2
"Ioannou__Andri_I.",65
"Itow__Rebecca",51
"Jacobson__Michael",2
"Jahreie__Cecilie_F.",1
"Jain__Mahaveer",10
"Jamalian__Azadeh",10
"Jamaludin__Azilawati",82
"Jan__Mingfong",20
"Jeong__Heisawn",4
"Jochen__Rick",4
"Johnson.Glenberg__Mina_C.",6
"Johnson__Emily",6
"Johnson__Matthew",2
"Jordan__Michelle",91
"Jordan__Rebecca",4
"Jornet__Alfredo",1
"Joyce.Gibbons__Andrew",1
"Jump__Vonda",26
"Kaendler__Celia",19
"Kafai__Yasmin",62
"Kalyuga__Slava",66
"Kangas__Kaiju",12
"Kapon__Shulamit",87
"Kapur__Manu",45
"Karabinos__Michael",3
"Kaufmann__Iris",14
"Kawasaki__Jarod_N.",42
"Kay__Judy",2
"Kearney__Matthew",69
"Keifert__Danielle",17
"Kelly__Nick",2
"Kennedy.Clark__Shannon",33
"Kennedy__Gregor",32
"Kim__Beaumie",31
"Kim__Mi_Song",31
"Kimmerle__Joachim",5
"Kinnebrew__John",27
"Kirschner__Paul",58
"Kirshner__Ben",13
"Klopfer__Eric",15
"Knuth__Randy",8
"Kobiela__Marta",80
"Koedinger__Ken",3
"Koh__Hwee_Ling",2
"Kollar__Ingo",1
"Kossowski__Michal",2
"Koziupa__Tatyana",6
"Krajcik__Joseph",30
"Krakowski__Moshe",92
"Krange__Ingeborg",1
"Kraus__Kari",4
"Krauskopf__Karsten",5
"Kumar__Rohit",10
"Kyza__Eleni",79
"Kyza__Eleni_A.",65
"Lachner__Andreas",14
"Laine__Erkka",29
"Lam__Diane",9
"Lam__Irene_Chung.man",41
"Langer.Osuna__Jennifer",88
"Lasry__Nathaniel",54
"Law__Nancy",18
"Lazonder__Ard",1
"Lee__Chwee_Beng",2
"Lee__Jason_Wen_Yau",31
"Lee__Jiyeon",50
"Lee__Mark_J._W.",32
"Lee__Shuh_Shing",77
"Lee__Silvia_Wen.Yu",48
"Lee__Tiffany",8
"Lee__Tuck_Leong",31
"Lee__Victor",39
"Lehrer__Rich",80
"Lehrer__Richard",57
"Lei__Chunlin",5
"Leutner__Detlev",36
"Lewittes__Becky",4
"Li__Yanyan",18
"Lim.Breitbart__Jonathan",2
"Lin__Emily_S.",67
"Lindgren__Robb",6
"Linn__Marcia",2
"Lira__Matthew",61
"Liu__Shiyu",83
"Looi__Chee.kit",44
"Lorenz__Elisabeth",1
"Louca__Loucas",21
"Loucas__T._L.",21
"Lu__Jingyan",18
"Luckin__Rose",2
"Luckin__Rosemary",35
"Lui__Michelle",1
"Lund__Kristine",60
"Lundh__Patrik",7
"Lyons__Leilah",11
"Madeira__Cheryl",1
"Madeira__Cheryl.Ann",1
"Magnifico__Alecia_Marie",52
"Maher__Carolyn",4
"Makar__Katie",72
"Maldonado__Roberto_Martinez",2
"Malzahn__Nils",28
"Marbouti__Farshid",24
"Markauskaite__Lina",2
"Martin__Taylor",3
"Matsuzawa__Yoshiaki",5
"Matuk__Camillia",2
"Mazur.Palandre__Audrey",60
"McCall__Marty",3
"McCann__Colin",1
"McDonough__John",10
"McElhaney__Kevin",2
"McKenney__Susan",58
"McNaughton__James",1
"McNeill__David",1
"Mehus__Siri",17
"Mendiburo__Maria",27
"Mercier__Emma",1
"Merritt__Joi",46
"Meyer__Xenia",9
"Miller__Andrea",43
"Miller__David",2
"Minor__Emily",11
"Miyake__Naomi",2
"Moher__Tom",1
"Molinari__Gaelle",60
"Moorthy__Savitha",13
"Morton__Karisma",85
"Moskaliuk__Johannes",5
"Mulder__Yvonne",1
"Munn__Maureen",8
"Murray__Elizabeth",3
"Nakama__Adam",3
"Naves__Erica",9
"Newnham__Denise",12
"Nicolaidou__Iolie",79
"Nleya__Paul",12
"Norton__Anderson",1
"Novellis__Francesco",1
"Nückles__Matthias",14
"Oeberst__Aileen",5
"Ohlsson__Stellan",2
"Okita__Sandra",10
"Olson__Izabel_Duarte",96
"Opfermann__Maria",36
"Orrill__Chandra_Hawley",47
"Oshima__Jun",5
"Oshima__Ritsuko",5
"Oura__Hiroki",8
"Oviatt__Sharon",43
"Ow__John",59
"Oztok__Murat",55
"Pachman__Mariya",66
"Pacilio__Laura",3
"Pagliaro__Claudia",26
"Paik__Sunhee",59
"Palius__Marjory",4
"Panciera__Katherine",5
"Papademetri.Kachrimani__Chrystalla",21
"Parisio__Martin",33
"Park__Soonhye",22
"Parlin__Mary_Ann",26
"Patton__Charles",3
"Pea__Roy",6
"Penney__Lauren",17
"Penuel__William",13
"Perera__Nishan",24
"Perez__Sarah",9
"Perry__Rachel",69
"Peters__Vanessa",4
"Peters__Vanessa_L.",1
"Petrick__Carmen",6
"Pinkard__Nichole",8
"Pressick.Kilborn__Kimberley",7
"Prusak__Naomi",37
"Quek__Choon_Lang",2
"Quellmalz__Edys",3
"Quintana__Chris",78
"Rachel__Alexander",1
"Radinsky__Joshua",11
"Raes__Annelies",1
"Rafanan__Ken",3
"Rafferty__Anna",3
"Raj__Bhiksha",10
"Ralambondrainy__Henri",74
"Ranney__Michael",38
"Rau__Martina",3
"Read__Janet",35
"Rebello__Carina_M.",56
"Rebello__N._Sanjay",56
"Recker__Mimi",39
"Reimann__Peter",2
"Reinholz__Daniel",38
"Reiss__Kristina",1
"Renninger__K._Ann",7
"Resendes__Monica",23
"Rey__Sabine",14
"Reynolds__Rebecca",70
"Rhodes__Suzanne",84
"Richard__Halverson",84
"Rick__Jochen",1
"Roberts__Jessica",11
"Rogat__Toni_Kempler.",4
"Roll__Ido",3
"Rosas__Hernan",9
"Roschelle__Jeremy",3
"Rose__Carolyn",10
"Rosenbaum__Claire",3
"Rouse__Rob",57
"Rowe__Deborah",68
"Roy__George",25
"Rummel__Nikol",3
"Russ__Rosemary_S.",17
"Russell__Jennifer",16
"Russell__Kamala",1
"Salehi__Shima",3
"Sandoval__William",42
"Sato__Elissa",2
"Savio.Ramos__Caroline",6
"Sawyer__Keith",89
"Sayre__Eleanor",56
"Scalone__Giovanna",8
"Scardamalia__Marlene",23
"Schank__Patti",3
"Schellens__Tammy",1
"Schmeck__Annett",36
"Schmidt__Kristin",14
"Schoerning__Emily",22
"Schwarz__Baruch",37
"Schwendimann__Beat",2
"Scopelitis__Stephanie",61
"Scoresby__Jon",26
"Searle__Kristin",62
"Sears__David_A.",71
"Segedy__James",27
"Seitamaa.Hakkarainen__Pirita",12
"Sensevy__Gérard",76
"Seppänen__Marko",29
"Sester__Sebastian",19
"Shaffer__David_Williamson",47
"Shah__Niral",86
"Shahar__Nitza",37
"Shechtman__Nicole",7
"Shelley__Tia",11
"Shelton__Brett",26
"Shen__Chia",1
"Shen__Ji",64
"Sherin__Bruce",3
"Sherman__Milan",81
"Shin__Namsoo",30
"Shinohara__Mayumi",57
"Shouse__Andrew",8
"Shutt__Kari",8
"Sigley__Robert",4
"Silva__Brenda_Lopez",1
"Simon__Jean",74
"Sinatra__Gale",73
"Sinha__Suparna",4
"Siyahhan__Sinem",7
"Skoulia__Thea",21
"Slattery__Brian",11
"Slotta__James",1
"Slotta__Jim",1
"Smørdal__Ole",1
"So__Winnie_Wing.mui",41
"Song__Minyoung",78
"Songer__Nancy",1
"Southavilay__Vilaythong",2
"Speer__Jennifer",24
"Stegmann__Karsten",1
"Stevens__Reed",17
"Stevens__Shawn_Y.",30
"Stieff__Mike",61
"Strackeljahn__Andrea",51
"Sträfling__Nicole",5
"Strømsø__Helge_I.",40
"Stucke__Björn",14
"Sun__Daner",44
"Sun__Jizhen",20
"Sung__Shannon",64
"Sutherland__LeeAnn_M.",30
"Svihla__Vanessa",2
"Swanson__Hillary",90
"Sweller__John",66
"Takeuchi__Miwa",63
"Tan__Danny",9
"Tan__Lynde",31
"Taylor__Holly_A.",67
"Taylor__Jonte",22
"Tee__Meng_Yew",77
"Teplovs__Christopher",5
"Therrien__William",22
"Thiel__Ansgar",5
"Thompson__Kate",2
"Tian__Stella_W.",5
"Timms__Michael",3
"Tissenbaum__Mike",1
"Toh__Pee_Li_Leslie",45
"Toh__Yancy",20
"Trinidad__Gucci",7
"Trninic__Dragan",6
"Tse__Hidy",18
"Tunc.Pekkan__Zelha",3
"Tutwiler__M._Shane",75
"Tzialli__Dora",21
"Ufer__Stefan",1
"Unal__Zafer",25
"Utz__Wilfrid",2
"Vahey__Phil",25
"van_Aalst__Jan",5
"Van_Horne__Katie",8
"Van_Schooneveld__Jackie",15
"van_Strien__Johan",34
"Vanover__Charles",25
"Varma__Keisha",83
"Vatrapu__Ravi",2
"Vauras__Marja",29
"Veermans__Koen",29
"Viilo__Marjut",12
"Virkkunen__Jaakko",12
"Visconti__Amanda",4
"Vogel__Freydis",1
"Voogt__Joke",58
"Vosniadou__Stella",2
"Vye__Nancy",8
"Wagh__Aditi",49
"Walker__Richard",7
"Walkington__Candace",81
"Wan__Wing.San",5
"Wan__Zhihong",41
"Wang__Joyce",15
"Wardrip__Peter",16
"Weber__Katrin",19
"Wecker__Christof",1
"Wegner__Elisabeth",14
"Weinbrenner__Stefan",28
"Westermann__Katharina",3
"Whittaker__Chris",54
"Wichmann__Astrid",3
"Wiedmann__Michael",19
"Wiesner__Hartmut",1
"Wilde__Jane",50
"Wilensky__Uri",49
"Williams__Michelle",46
"Wise__Alyssa",24
"Wong__Lung.Hsiang",20
"Worsley__Marcelo",3
"Wu__Hsin.Kai",48
"Yacef__Kalina",2
"Yang__Zhitong",15
"Yaron__David",3
"Ye__Lei",39
"Yeung__Yau.yuen",41
"Yip__Jason",4
"Yoon__Susan",15
"York__Adam_J.",13
"Yuen__Johnny",18
"Zellner__Moira",11
"Zertuche__Amber",2
"Zhang__Baohui",44
"Zhang__Dongmei",64
"Zhang__Jianwei",50
"Zhang__Yonghe",18
"Zhao__Yuting",24
"Zheng__Kathleen",9
"Ziebarth__Sabrina",28
"Zingaro__Daniel",55
"Zywica__Jolene",16
