"Author","CommR"
"Law__Victor",62
"Lawless__Kimberly",59
"Lax__Leila",16
"Lea__John",13
"Lee__Chwee_Beng",14
"Lee__Hsueh_Chien_Dawn",17
"Lee__Namseok",46
"Lee__Shuh_Shing",65
"Lee__Sunghye",5
"Lee__Yeung",1
"Lee__Yew.Jin",17
"Lei__Jing",5
"Leng__Jing",81
"LEUNG__Lawrence",72
"Lewis__Armanda",93
"Li__Cen",25
"Li__Kangli",9
"Li__Kedong",9
"Li__Yanyan",9
"Liao__Calvin_C._Y.",12
"Lin__Chiu.Pin",12
"Linn__Marcia",5
"Lit__Shirley",33
"Liu__Lei",18
"Ljubojevic__Dejan",1
"Loll__Frank",11
"Lomas__Derek",34
"Lonn__Steven",45
"Looi__Chee.Kit",1
"Looi__Chee_Kit",1
"Lopez__Oscar_Hernandez",7
"Loser__Kai.Uwe",8
"Lu__Jingyan",1
"Luckin__Rosemary",1
"Ludvigsen__Sten",6
"Lui__Michelle",2
"Lund__Kristine",1
"Luo__Heng",5
"MacLennan__Cameron",16
"Madeira__Cheryl_Ann",2
"Makitalo.Siegl__Kati",2
"Maldonado__Luis_Facundo",35
"Mandl__Heinz",30
"Mann__Susanna",14
"Marbouti__Farshid",43
"Maria__Chuy",4
"Markauskaite__Lina",3
"Martin__Taylor",49
"Martinez__Roberto",55
"Mathews__Jim",15
"Matschke__Christina",8
"Matteucci__Maria_Cristina",30
"Matuk__Camillia",5
"Mavrikis__Manolis",11
"Mayfield__Elijah",2
"McGillion__Michael",16
"McLaren__Bruce",11
"Medina__Richard",1
"Mercier__Emma",2
"Messina__Richard",4
"Metcalf__Shari",31
"Michael__Georgia",61
"Milrad__Marcelo",2
"Miyake__Naomi",14
"Mochizuki__Toshio",39
"Moher__Tom",2
"Molinari__Gaelle",3
"Montané__Mireia",7
"Moraveji__Neema",27
"Morley__Elizabeth",4
"Moskaliuk__Johannes",8
"Motto__Andrea",2
"Mous__Karel",5
"Mu__Jin",2
"Mu__Su",9
"Mullins__Dejana",3
"Muukkonen__Hanni",6
"Najafi__Hedieh",2
"Namdar__Bahadia",5
"Nasser__Samira",10
"Nelson__Suzanne",58
"Newstead__Anne",3
"Nicolaido__Iolie",10
"Notari__Michele_P.",70
"Nüssli__Marc.Antoine",3
"Oehl__Michael",75
"Oksanen__Kimmo",2
"Oldershaw__Cally",10
"Ortega__Mario",24
"Oshima__Jun",1
"Paavola__Sami",6
"Palaiodimos__Aggelos",47
"Papanastasiou__Elena",53
"Park__Jonghwi",2
"Parussel__Karla",44
"Patel__Kishan",34
"Patton__Charles",1
"Patton__Charlie",1
"Pea__Roy",3
"Penuel__William",1
"Peppler__Kylie",29
"Perez.Lopez__David",24
"Perez.Rodriguez__Roberto",77
"Perreault__Christian",7
"Perrotta__Carlo",2
"Perry__Judy",15
"Peters__Vanessa",78
"Peterson__Patricia",64
"Petrick__Carmen",49
"Pfister__Hans.Ruediger",75
"Phielix__Chris",6
"Pilz__Florian",2
"Pinkwart__Niels",11
"Plesch__Christine",3
"Poon__Tung_Keung",21
"Porte__John",3
"Prié__Yannick",48
"Prieto__Luis",1
"Prieto__Luis_P.",1
"Prilla__Michael",8
"Prins__Frans",6
"Puntambekar__Sadhana",1
"Quellmalz__Edys_S.",79
"Raes__Annelies",2
"Raj__Bhiksha",1
"Rausch__Andreas",11
"Reale__Nathan",25
"Rebedea__Traian",1
"Redfors__Andreas",10
"Reedy__Gabriel_B.",86
"Reffay__Christophe",7
"Reilly__Mark",67
"Reimann__Peter",14
"Resendes__Monica",4
"Richards__Debbie",3
"Richter__Christoph",6
"Ritella__Giuseppe",4
"Ritella__Guiseppe",4
"Robb__Anja",16
"Rogers__Yvonne",13
"Ronen__Michaela",2
"Ronen__Miky",2
"Rosberg__Maria",10
"Roschelle__Jeremy",1
"Rose__Carolyn",1
"Rose__Carolyn_P.",2
"Rosenheck__Louisa",15
"Roy__George",23
"Rudat__Anja",3
"Rugaber__Spencer",19
"Rummel__Nikol",3
"Rusman__Ellen",32
"Saarivesi__Eini",6
"Saballus__Ulf",10
"Saito__Moegi",14
"Salvador.Herranz__Gustavo",24
"Sami__Rahul",68
"Sander__Birgit",54
"Sarmiento.Klapper__Johann",4
"Sasaki__Hiroshi",39
"Sato__Elissa",5
"Sawyer__Keith",1
"Scanlon__Eileen",13
"Scardamalia__Marlene",4
"Schank__Patricia",1
"Schanze__Sascha",10
"Schellens__Tammy",2
"Scheuer__Oliver",11
"Schmidt__Matthew",28
"Schrader__Josef",2
"Schubert__Kai",54
"Schwarz__Baruch",11
"Schwendimann__Beat",5
"Schwind__Christina",3
"Sclater__Madeleine",44
"Seitamaa.Hakkarainen__Pirita",4
"Shaffer__David_Williamson",42
"Shao__Yin.Juan",12
"Shapiro__R._Benjamin",15
"Shaw__Erin",51
"Sheldon__Josh",15
"Shen__Haifeng",67
"Shen__Ji",5
"Shin__Ho.Chul",46
"Shirouzu__Hajime",1
"Showalter__Stephen",64
"Silva__Brenda_Lopez",2
"Sim__Chor_Miang",17
"Sinha__Suparna",19
"Sloep__Peter",32
"Slof__Bert",6
"Slotta__James",2
"Slotta__Jim",2
"Smith__Garrett",1
"So__Hyo.Jeong",76
"Songer__Nancy",78
"Southavilay__Vilaythong",3
"Spada__Hans",3
"Speer__Jennifer",43
"Spikol__Daniel",91
"Spreeuwenberg__Lia",36
"Squire__Kurt",15
"Stahl__Gerry",4
"Stegmann__Karsten",2
"Steinmeier__Christopher",18
"Stichter__Janine",28
"Stieff__Mike",87
"Streng__Sara",2
"Strijbos__Jan_Willem",1
"Subramaniam__Nantha_Kumar",52
"Sugimoto__Masanori",22
"Sullivan__Sarah",1
"Sumon__Saiful",20
"Sun__Daner",5
"Sun__Jizhen",1
"Sun__Yanqing",4
"Suthers__Dan",1
"Suzuki__Hideyuki",39
"Svihla__Vanessa",85
"Tabak__Iris",1
"Takeda__Yoshiaki",22
"Tan__Esther",76
"Tan__Seng_Chee",14
"Tarchi__Christian",4
"Taylor__Charlotte",3
"Taylor__Meredith",3
"Team__the_KBTN",4
"Teasley__Stephanie",45
"Tee__Meng_Yew",65
"Teplovs__Chris",1
"Teplovs__Christopher",7
"Thiel__Ansgar",8
"Tholander__Jakob",20
"Thompson__Kate",3
"Tian__Stella",1
"Tissenbaum__Mike",2
"Toikka__Seppo",6
"Tomasetto__Carlo",30
"Toyama__Yukie",1
"Trausan.Matu__Stefan",1
"Trninic__Dragan",56
"Tsai__Pei.Chen",4
"Tse__Andrew_Chung_Yee",21
"Tse__Hidy",4
"Tucker__Sean",18
"Tutwiler__M._Shane",31
"Twiner__Alison",13
"Tzeng__Ren.Yow",12
"Udani__Mikesh",1
"Unal__Zafer",23
"Underwood__Joshua",1
"Untch__Roland",25
"Vahey__Phil",23
"Valbuena__Widman_Said",35
"Valcke__Martin",32
"van_Aalst__Jan",1
"Van_Aalst__Jan",14
"van_Bruggen__Jan",32
"van_de_Sande__Carla",82
"van_der_Meij__Hans",10
"van_Heijst__Hennie",36
"Van_Schooneveld__Jackie",18
"Vanderhoven__Ellen",2
"Vanover__Charles",23
"Vatrapu__Ravi",63
"Viilo__Marjut",4
"Villagra.Sobrino__Sara",1
"Vogel__Bahtijar",2
"Waddington__Richard",45
"Wagner__Christine",2
"Wake__Jo_Dugstad",50
"Walker__Erin",3
"Wan__Wing.San",1
"Wang__Joyce",18
"Wang__Lu",9
"Wang__Po.Hsien",4
"Wang__Xinghua",2
"Wang__Xueli",60
"Wang__Zhan",1
"Ward__Mary.Helen",3
"Wardrip__Peter",15
"Warnecke__Tim",11
"Wasson__Barbara",50
"Watt.Watson__Judy",16
"Wecker__Christof",2
"Wegerif__Rupert",11
"Weibert__Anne",54
"Weinberger__Armin",3
"Wen__Yun",1
"Whittaker__Chris",2
"Wiley__Jennifer",2
"Wilkins__Jay",2
"Wilkins__Jesse_L.M.",2
"Winters__Niall",1
"Wise__Alyssa",43
"Wong_",7
"Wong__Lung.Hsiang",1
"Wong__Wai.Yat",3
"Wong__Wai_Yat",3
"Woo__David_James",89
"Wu__Chun.Ping",66
"Wu__Hsin.Kai",5
"Wu__I.Chia",80
"Wu__Jing",17
"Xie__Charles",5
"Xin__Cindy",41
"Xu__Hui",9
"Yacef__Kalina",55
"Yamaguchi__Etsuji",22
"Yamasaki__Kazuya",40
"Yang__Euphony_F._Y.",12
"Yang__Xianmin",9
"Yang__Yang",11
"Yeh__Charles_Y._C.",12
"Yeo__Jennifer",17
"Yip__Jane",33
"Yoo__Jaebong",51
"Yoon__Susan",18
"Yu__Fu.Yun",66
"Yu__Shengquan",9
"Yuen__Johnny",7
"Zahn__Carmen",3
"Zhan__Ying",1
"Zhang__Baohui",5
"Zhang__Jianwei",4
"Zhang__Yonghe",7
"Zhao__Jian",9
"Zhao__Jianhua",9
"Zhao__Naxin",2
"Zhou__Nan",4
"Zin__Abdullah_Mohd",52
"Zottmann__Jan",2
"Zufferey__Guillaume",3
