"Author","CommR"
"Englander__Claire",8
"Englund__Jennifer",17
"Enyedy__Noel",3
"Er__Erkan",58
"Erkan__Betul",70
"Erkens__Melanie",7
"Eshuis__Elise",7
"Espino__Danielle",9
"Evans__Abigail",61
"Eysink__Tessa",7
"Fair__Jordan",8
"Farrell__Cayley",9
"Faucon__Louis",1
"Feng__Xueqi",5
"Fields__Deborah",3
"Filliettaz__Laurent",73
"Finlay__Michael",54
"Fischer__Frank",1
"Fischer__Martin",1
"Forkner__Michael",18
"Fortune__Angela",2
"Foster__Aroutis",45
"Fu__Xiaoting",14
"Gadille__Martine",85
"Gasevic__Dragan",58
"Gebre__Engida",83
"Georgen__Chris",3
"Georgiou__Yiannis",27
"Gerard__Libby",4
"Gerber__Elizabeth",63
"Giannakos__Michail",42
"gijlers__hannie",7
"Gillespie__Ryan",40
"Gillet__Denis",30
"Giri__Sagun",38
"Girotto__Victor",22
"Glazewski__Krista",1
"Gleaves__Schuyler",11
"Gnesdilow__Dana",18
"Gnoli__Alessandro",88
"Goggins__Sean",16
"Golan__Oren",6
"Goldman__Susan",2
"Golumbic__Yaela_N",6
"Gomez__Kimberley",2
"Gomez__Louis",2
"Gomoll__Andrea",2
"Gonzalez__Carmen",10
"Graesser__Art",1
"Grauwin__Sebastian",1
"Graville__Cynthia",8
"Green__Judith",1
"Greenwald__Scott_W.",37
"Greiff__Samuel",1
"Greisel__Martin",41
"Gresalfi__Melissa",2
"Griffin__Joseph",16
"Grover__Shuchi",25
"Gu__Xiaoqing",72
"Guillain__Leonore_Valentine",1
"Guo__Chen",68
"Gutu.Robu__Gabriel",4
"Ha.klev__Stian",1
"Hall__Allison",2
"Hall__Rogers",3
"Halverson__Erica",49
"Hamilton__Eric",9
"Hao__Jiangang",1
"Harrison__Emily",4
"Hasenbein__Lisa",4
"Hatami__Javad",35
"Haudek__Kevin_C.",4
"Hays__Maria",3
"Hei__Cheuk",28
"Heimbuch__Sven",7
"Henricks__Genevieve",19
"Henry__Jessica",13
"Herna.ndez.Leo__Davinia",64
"Hestness__Emily",10
"Hickey__Dan",2
"Hickey__Daniel_T.",2
"Hilton__Michael",7
"Hmelo.Silver__Cindy",1
"Hoadley__Christopher",6
"Hod__Yotam",6
"Holland__Beth",24
"Hong__Huang.Yao",5
"Hoppe__Ulrich",7
"Horn__Ilana",79
"Housh__Karyn",1
"Huang__Joey",1
"Hulsbergen__Michiel",4
"Humburg__Megan",3
"Hutchins__Nicole",25
"Iikubo__Shinya",62
"Ikeda__Shono",34
"Impedovo__Maria_Antonietta",85
"Ioannou__Andri",27
"Ioannou__Marianna",27
"Itow__Rebecca",2
"Jacque__Berri",13
"Jain__Rupal",71
"Jasien__Lara",2
"Jay__Victoria",19
"Jayathirtha__Gayithri",3
"Jensen__Bryant",50
"Jeong__Heisawn",1
"Jeong__Jiyeon",1
"Jeuring__Johan",4
"Jiang__Shiyan",89
"Jin__Qiao",59
"Johnson__Mina",27
"Johnstun__Kevin",50
"Kafai__Yasmin",3
"Kahn__Jennifer",89
"Kajamaa__Anu",74
"Kali__Yael",6
"Kanasa__Harry",60
"Karnam__Durgaprasad",43
"Karumbaiah__Shamya",1
"Kaur__Navneet",56
"Kazemitabar__Maedeh",12
"Ke__Fengfeng",21
"Keifert__Danielle",3
"Kent__Carmel",6
"Ketelhut__Diane_Jass",10
"Ketenci__Tuba",70
"Keune__Anna",1
"Khanlari__Ahmad",5
"Kidron__Adi",6
"Kiili__Carita",24
"Kim__Jee.Seon",18
"Kim__Joomi",1
"Kim__Min_Kyu",91
"Kirkland__Brittani",11
"Ko__Monlin",2
"Koedinger__Ken",32
"Kollar__Ingo",41
"Kolovou__Maria",66
"Konert__Johannes",7
"Kopcha__Theodore",76
"Koponen__Ismo",55
"Kra.mer__Nicole",80
"Kumar__Vishesh",65
"Kumpulainen__Kristiina",74
"Kyza__Eleni",2
"Lachand__Valentin",12
"Laffey__James",16
"Lagrange.Lanaspre__Sandra",69
"Lajoie__Susanne",12
"Lala__Raja",4
"Land__Susan",84
"Lander__Sean",16
"Lanouette__Kathryn",75
"Lapham__Sam",28
"Latifi__Saeed",35
"Lavoue.__Elise",12
"Law__Nancy",44
"Lawrence__LuEttaMae",53
"Leary__Heather",50
"Lechelt__Zuzanna",36
"Lee__Changhee",24
"Lee__Hee.Sun",4
"Lee__Hyeyeon",29
"Lee__Jiyeon",5
"Lee__Seung",9
"Lee__Victor",3
"Lenton__Kevin",13
"Lester__James",1
"Leuders__Timo",51
"Lewis__Daniel_Rees",63
"Ley__Tobias",30
"Li__Haiying",1
"Lian__Zheming",9
"Lin__Feng",18
"Lin__Pei.Yi",5
"Lin__Veronica",86
"Lindberg__Lindsay",3
"Lindgren__Robb",3
"Linn__Marcia",4
"Liru__Hu",5
"Litts__Breanne",3
"Liu__Ou_Lydia",4
"Loibl__Katharina",51
"Lommi__Henri",55
"Looi__Chee.Kit",20
"Loparev__Anna",15
"Lott__Kurt",8
"Luc__Annie",11
"Ludvigsen__Sten",2
"Lui__Debora",3
"Lund__Kristine",1
"Lundh__Patrik",2
"Lynch__Collin",14
"Ma__Leanne",5
"Ma__Wanjing",4
"Maes__Pattie",37
"Manathunga__Kalpani",64
"Manor__Hana",6
"Manske__Sven",7
"Markaki.Lothe__Vasiliki",73
"Marquardt__Nicolai",36
"Martin__Caitlin",46
"Martin__Kit",93
"Martin__Nicole",18
"Martinez.Maldonado__Roberto",23
"Matsuzawa__Yoshiaki",5
"Matuk__Camillia",4
"Mawasi__Areej",22
"McBride__Elizabeth",4
"McCranie__Ann",1
"McDonough__Emily_Kate",13
"McDowell__Gavin",37
"McElroy.Brown__Kiley",47
"McGartland__Tessa",8
"McNamara__Danielle",4
"Melzner__Nadine",41
"Mercier__Emma",53
"Merrill__BriYana",8
"Michel__Christine",12
"Mifsud__Louise",52
"Miller__Brian_W.",54
"Miller__Kate",1
"Miller__Katherine",1
"Mills__Kelly",10
"Mishol.Shauli__Nakhi",6
"Moher__Tom",88
"Moore__Darby",8
"Moore__Meredith",71
"Moore__Monika",6
"Morales__Amanda",11
"Moran__Cheryl",19
"Mørch__Anders",52
"Morgan__Taylor",8
"Morganfield__Kennedy",8
"Morphew__Jason",3
"Mortensen__Chase",3
"Mott__Bradford",1
"Mott__Bradford_W.",1
"Mueller__Amy",49
"Mu.ller__Adrienne",7
"Naglieri__Raymond",21
"Neff__Hannah",11
"Ngoh__Clarence",7
"Nguyen__Judy",46
"Nichols.Paez__Isaac",2
"Noroozi__Omid",35
"Noushad__Noora",1
"O.Brien__Annie",8
"Ocak__Ceren",76
"Ogan__Amy",32
"Ohsaki__Ayano",34
"Olsen__Jennifer",1
"Osborne__Jonathan",4
"Oshima__Jun",34
"Oshima__Ritsuko",34
"Ouyang__Fan",17
"Oztok__Murat",57
"Pachman__Mariya",21
"Pallant__Amy",4
"Palonen__Tuire",2
"Papadopoulos__Pantelis_M.",1
"Papavlasopoulou__Sofia",42
"Pappas__Ilias",42
"Park__Hyejin",5
"Park__Seung_Won",44
"Patel__Aastha",56
"Pauw__Daniel",10
"Peppler__Kylie",1
"Perry__Judy",96
"Perry__Michelle",19
"Pesaresi__Simona",5
"Peterson__Lana",17
"Petrosino__Tony",2
"Phuong__Andrew",46
"Pierroux__Palmyre",3
"Pina__Laura",10
"Pion__Carmit",6
"Pitt__Caroline",10
"Planey__James",3
"Plummer__Julia",39
"Pollalis__Christina",15
"Polman__Joseph",8
"Power__Tamara",23
"Pozen__Rebecca",9
"Pressman__Emily",2
"Price__Sara",81
"Prieto__Luis_P.",30
"Proctor__Chris",98
"Puntambekar__Sadhana",18
"Radinsky__Josh",6
"Radkowitsch__Anika",1
"Radu__Iulian",48
"Rafaeli__Sheizaf",6
"Raffel__Lars.Arne",31
"Ramey__Kay",67
"Rasmussen__Ingvill",2
"Rattenni__Alize",28
"Rechavi__Amit",6
"Rehmat__Abeera",1
"Reichelt__Norma",31
"Reichsman__Frieda",47
"Reider__David",1
"Reimer__Paul",2
"Reimers__Jackson",2
"Resendes__Monica",5
"Resnick__Lauren",5
"Reynolds__Caroline",28
"Richard__Gabriela",38
"Richards__Sonya",4
"Richey__Colleen",26
"Richter__Christoph",31
"Riesland__Erin",3
"Riyami__Bouchaib",99
"Roberto__Collette",77
"Rodela__Katherine",2
"Rodri.guez.Triana__Mari.a_Jesu.s",30
"Rogat__Toni",2
"Rogat__Toni_Kempler",2
"Rogers__Yvonne",36
"Roldan__Wendy",10
"Ro.pke__Rene.",7
"Rose__Carolyn",7
"Rosson__Mary_Beth",12
"Rowe__Jonathan",1
"Ruis__Andrew",9
"Ruseti__Stefan",4
"Rush__Adam",8
"Ryberg__Thomas",3
"Sadler__Troy",16
"Sagy__Ornit",6
"Saito__Moegi",62
"Sakr__Majd",7
"Saleh__Asmalina",1
"Sankaranarayanan__Sreecharan",7
"Scardamalia__Marlene",5
"Scharber__Cassie",17
"Schejter__Amit",6
"Schmidmaier__Ralf",1
"Schmitt__Lara",7
"Schneider__Bertrand",48
"Schneider__Leslie",13
"Schoenfeld__Ilana",1
"Schuman__Carrie",11
"Sedas__R._Mishael",1
"Seet__Chih_Hui",5
"Semerjian__Amy",77
"Seo__Sujong",1
"Shacham__Malka",6
"Shaer__Orit",15
"Shaffer__D.W.",9
"Shah__Mamta",45
"Shanahan__Patrick",8
"Shapiro__Ben",3
"Shapiro__Ben_Rydal",2
"Sharma__Garima",4
"Sharma__Kshitij",42
"Shaw__Mia",3
"Shehab__Saadeddine",53
"Sheldon__Josh",65
"Shen__Ji",66
"Sherard__Maximilan",2
"Sherin__Bruce",4
"Shim__Jooeun",1
"Shirouzu__Hajime",62
"Shum__Simon_Buckingham",23
"Shvarts__Anna",33
"Siebert.Evenstone__Amanda",9
"Sigoloff__Justin",16
"Silvis__Deborah",3
"Sirbu__Maria.Dorinela",4
"Sivaraj__Ramya",17
"Slater__Stefan",3
"Slotta__Jim",13
"Smith__Blaine",66
"Smith__Jennifer",26
"Smørdal__Ole",2
"Snyder__Caitlin",25
"Socratous__Chrysanthos",27
"Soni__Nikita",11
"Sparks__Jesse_R.",24
"Splichal__Jin",34
"Stadler__Matthias",1
"Steier__Rolf",3
"Stevens__Reed",67
"Stofer__Kathryn_A.",11
"Stoyanova__Filipa",80
"Strawhacker__Amanda",15
"Stucker__Michael",3
"Sullivan__Amanda",15
"Sun__Jingjing",54
"Sun__Na",12
"Sunbury__Susan",39
"Sung__Hanall",9
"Swenson__Erik",8
"Swiecki__Zachari",9
"Sylar__Ben",8
"Szostalo__Maksymilian",1
"Tabak__Iris",6
"Tabard__Aure.lien",12
"Talafian__Hamideh",45
"Tan__Seng_Chee",5
"Taylor__Katie_Headrick",3
"Taylor__Robert",1
"Teasedale__Michael",8
"Thompson__Kate",60
"Thompson__Naomi",1
"Thompson__Penny",78
"Timotheou__Stella",27
"Tirosh__Noam",6
"Tissenbaum__Catherine_Dornfeld",18
"Tissenbaum__Mike",65
"Todd__Jessica_Andrews",82
"Tong__Yuyao",5
"Toprani__Dhvani",29
"Toulis__Andrew",5
"Trausan.Matu__Stefan",4
"Traynor__Anne",2
"Tsai__Chin.Chung",5
"Tsan__Jennifer",14
"Tsang__Haley",44
"Tsiartas__Andreas",26
"Tsovaltzi__Dimitra",7
"Tu__Xintian",3
"Tubman__Philip",57
"Turkkila__Miiikka",55
"Uchidiuno__Judith",32
"Udomprasert__Patricia",39
"Unahalekhaka__Apittha",48
"Uttamchandani__Suraj",1
"Vaishampayan__Abha",39
"van_Aalst__Jan",5
"van_Dortmont__Jordy",4
"van_Geest__Marcell",4
"Van_Tress__Lauren",9
"Van_Wart__Sarah",75
"Vandenberg__Jessica",14
"Vanegas__Paola",10
"Vargas.Vite__Emilio",32
"Verish__Clarissa",15
"Vogel__Freydis",1
"Vogelstein__Lauren",2
"Vujovic__Milica",64
"Walker__Erin",22
"Walker__Justice",3
"Walker__Susan",28
"Wan__Sally_Wai_Yan",1
"Wan__Sancia_Wai.San",1
"Wang__Chunli",72
"Wang__Danli",59
"Wang__Xu",7
"Wang__Yinying",91
"Weinberger__Armin",7
"Weiss__Patrice_L.",6
"Wen__Yun",20
"Wendel__Daniel",1
"Westendorf__Lauren",15
"White__Erikah",8
"Whitehurst__Amanda",22
"Whittington__Nakisha",38
"Wiebe__Eric",14
"Wilensky__Uri",1
"Wiley__Korah",4
"Wilkinson__Jamieka",14
"Wilson__Chris",4
"Wobbrock__Jacob",61
"Womack__Andrew",16
"Wu__Jiajun",5
"Wulff__Eric",16
"Wylie__Ruth",22
"Xia__Yu",29
"Xu__Xinhao",21
"Yang__Yuqin",5
"Yarzebinski__Evelyn",32
"Yavuz__Sinan",18
"Ye__Andy",1
"Yeo__Jennifer",20
"Yip__Jason",10
"Yoon__Susan",1
"Yu__Jinjian",5
"Yuan__Guangji",5
"Yuan__Xin",21
"Yuill__Nicola",36
"Zakaria__Zarifa",14
"Zhang__Chao",13
"Zhang__Jianwei",5
"Zhang__Si",20
"Zhang__Yibing",5
"Zhu__Gaoxia",5
"Zhu__Mengxiao",82
"Zuckerman__Oren",6
