"Author","CommR"
"Lipponen__Lasse",100
"Liu__Kristina",35
"Löhner__Simone",65
"Luchini__Kathleen",1
"Ludvigsen__Sten",12
"Lundby__Knut",12
"Lutgens__Gaby",28
"MacKinnon__Kimberley_A.",33
"Madigan__David",5
"Mäkitalo__Kati",24
"Malmborg__Lone",53
"Mambrey__Peter",23
"Mandl__Heinz",6
"Mandryk__Regan_L.",58
"Marcos__J._A.",11
"Marshall__Sue_K.",29
"Martel__Christian",44
"Martin__Caitlin",13
"Martínez__A.",11
"Mather__Mary_Anne",38
"Matsuura__Kenji",14
"McConnell__David",102
"Menchaca__Marylu",60
"Minstrell__Jim",5
"Moher__Tom",39
"Mørch__Anders",21
"Mühlenbrock__M.",20
"Mühlpfordt__Martin",62
"Murayama__Isao",4
"Murphy__Richard",1
"Musser__Dale_R.",3
"Nakayama__Hayashi",4
"Narayanan__N._Hari",1
"Neale__Helen",46
"O.Neill__Jacki",64
"O.Neill__Kevin",1
"O.Shea__Tim",16
"Obermeyer__Gary",108
"Ochi__Youji",14
"Oden__Gary",1
"Ogata__Hiroaki",14
"Olson__Judy",9
"Oshima__Jun",4
"Oshima__Ritsuko",4
"Osipovich__Alex",13
"Ott__David",76
"Owensby__JaKita_N.",91
"Patton__Charles",84
"Pea__Roy",51
"Pengelly__Michael",56
"Penuel__William",68
"Pfister__Hans.Rüdiger",62
"Pipek__Volkmar",23
"Plugge__Leo",28
"Polin__Linda",74
"Poole__Melissa_J.",110
"Prangsma__Maaike",27
"Puntambekar__Sadhana",1
"Quintana__Chris",1
"Reimann__P.",20
"Reiser__Brian",31
"Reiserer__Markus",6
"Remidez__Herbert",3
"Resta__Paul",94
"Resta__Paul_E.",66
"Rick__Jochen",19
"Roberts__Eric",13
"Robins__Jenny",97
"Rogers__Yvonne",55
"Rohde__Markus",23
"Ross__Michael",13
"Rubia__B.",11
"Rubin__Andee",77
"Rummel__Nikol",17
"Ryokai__Kimiko",49
"Salo__Piritta",24
"San_Chee__Yam",89
"Sato__Hirotaka",14
"Scaife__Mike",55
"Scanlon__Eileen",16
"Scharff__Eric",7
"Schornstein__Katrin",17
"Schwarz__Jennifer",29
"Scott__Stacey_D.",58
"Sears__David",13
"Seitamaa.Hakkarainen__Pirita",2
"Sheingold__Karen",74
"Shelly__Barbara",83
"Shrader__Greg",1
"Siegel__Marcelle",10
"Sime__Julie.Ann",56
"Simons__Robert.Jan",34
"Singley__Mark_K.",47
"Skov__Birgit_G.",40
"Slack__Frances",26
"Slater__Anita",72
"Slotta__James",43
"Smith__Peter_J",85
"Smith__Randall_B.",16
"Smith__Swee_Noi",85
"Smørdal__Ole",12
"Solheim__Ivar",67
"Soller__Amy",54
"Soloway__Elliot",1
"Spada__Hans",17
"Specht__Marcus",79
"Stahl__Gerry",96
"Stampen__John",10
"Stanton__Danaë",46
"Steinkuehler__Constance_A.",10
"Stevens__Reed",36
"Stylianou__Agnes",1
"Sugimoto__Masanori",1
"Suntio__Arja",59
"Suthers__Dan",1
"Suzuki__Hideyuki",70
"Svensson__Lars",104
"Takenaka__Makiko",4
"Talamo__Alessandra",34
"Tanimoto__Steven",5
"Tatar__Deborah",42
"Team__and_the_STEP",10
"Thol__Rene",32
"Tholander__Jakob",87
"Thomsen__Mia_Cudrio",41
"Thomson__Craig",95
"Tinto__Patricia",83
"Tolsby__Håkon",114
"Troendle__Pamela",6
"Turns__Jennifer",35
"Underwood__Jody",9
"van_Aalst__Jan",72
"van_Joolingen__Wouter",65
"Vaucelle__Catherine",49
"Vermunt__Jan",28
"Vicari__Rosa",18
"Vicari__Rosa_Maria",57
"Virtanen__Otso",2
"Wagner__Tracey",35
"Waingankar__Neera",1
"Walker__Brandy",19
"Wang__C._Y._Janey",66
"Wasson__Barbara",88
"Wastell__David_Martin_Hasan_Al.Matrouk_David",64
"Weber__Michael",32
"Weinberger__Armin",6
"Wessner__Martin",37
"Wiebe__Janyce",54
"Williams__Kimberley_P.",1
"Won__Markus",23
"Woodruff__Earl",92
"Woods__David_K.",10
"Wright__Tim",93
"Wu__Amy_S.",47
"Yamaguchi__Etsuji",4
"Yamaguchi__Ryoko",9
"Yano__Yoneo",14
"Yarnall__Louise",68
"Yoon__So.Yeon",3
"Yoon__Susan",33
"Zapata.Rivera__Juan.Diego",69
"Zumbach__J.",20
