"Author","CommR"
"Pifarré__Manoli",78
"Pinkwart__Niels",11
"Poellhuber__Bruno",51
"Posea__Vlad",38
"Prado__Josie",54
"Price__Sara",65
"Prins__Frans_J.",26
"Puntambekar__Sadhana",31
"Rafanan__Ken",23
"Ramanau__Ruslan",70
"Rathmayer__Sabine",2
"Rebedea__Traian",81
"Reece__Anton",7
"Reffay__Christophe",83
"Reimann__Peter",40
"Richle__Urs",36
"Rick__Jochen",12
"Rogers__Yvonne",12
"Romero__Margarida",24
"Ronen__Miky",6
"Roschelle__Jeremy",23
"Rose__Carolyn_Penstein",28
"Rosen__Joe",1
"Roth__Benedikt",6
"Rummel__Nikol",1
"Saab__Nadira",5
"Sahib__Zina",59
"San_Chee__Yam",66
"Sangin__Mirweis",9
"Saravanos__Alexandra",44
"Saravanos__Antonios",44
"Sato__Tomomi",4
"Scanlon__Eileen",56
"Scardamalia__Marlene",8
"Scherff__Lisa",54
"Scheuer__Oliver",11
"Schmidt__Carla",10
"Schmidt__Matthew",10
"Schneider__Bertrand",9
"Schneider__Daniel",36
"Schnurer__Katharina",58
"Schwartz__Daniel",19
"Schwarz__Baruch",17
"Simon__Jean",91
"Singer__Nancy_Robb",54
"Singh__Udai_Pawar",21
"Slof__Bert",26
"Slotta__James",33
"Smith__Garrett_W.",31
"Spada__Hans",1
"Spence__Marsha",7
"Stahl__Gerry",15
"Stake__Robert_E.",13
"Stamelos__Ioannis",37
"Stegmann__Karsten",2
"Steinbock__Daniel",1
"Stewart__Heather",7
"Stichter__Janine",10
"Streng__Sara",2
"Stylianou.Georgiou__Agni",69
"Sullivan__Sarah_A.",31
"Suthers__Dan",53
"Svihla__Vanessa",22
"Tan__Aik.Ling",32
"Tan__Seng.Chee",32
"Tan__Sini",14
"Tao__Shu.Yuan",1
"Tate__Erika",29
"Taylor__Jonathan",7
"Tchounikine__Pierre",24
"Teo__Chewlee",8
"Teplovs__Christopher",77
"Thompson__Kate",40
"Tissenbaum__Mike",33
"Toyama__Kentaro",21
"Trausan.Matu__Stefan",81
"Trăusan.Matu__Stefan",38
"Tricot__André",24
"Tsakostas__Christos",27
"Tscholl__Michael",35
"Tsubakimoto__Mio",4
"Tyson__Kersti",1
"Tzagarakis__Manolis",25
"van_de_Sande__Carla",96
"Vassileva__Julita",59
"Vatrapu__Ravi",53
"Veith__Michael",79
"Vesikivi__Petri",3
"Vignollet__Laurence",42
"Villalba__Serena",19
"Villasclaras.Fernández__Eloy_David",13
"Villiot.Leclercq__Emmanuelle",42
"Voyiatzaki__Eleni",80
"Vye__Nancy",22
"W.Hesse__Friedrich",15
"Walker__Erin",1
"Walter__Sarah",1
"Wang__Hsue.Yie",39
"Watanabe__Shinichi",4
"Wecker__Christof",2
"Wegerif__Rupert",11
"Wen__Yun",14
"Wichmann__Astrid",6
"Winter__Marcus",62
"Wise__Alyssa",46
"Wodzicki__Katrin",18
"Wong__Lung.Hsiang",14
"Wu__Hsin.Kai",43
"Xie__Kui",60
"Yamauchi__Yuhei",4
"Yeo__Jennifer",32
"Yoon__Susan",45
"Young__Shelley_Shwu.Ching",57
"Yuill__Nicola",12
"Zahn__Carmen",1
"Zemel__Alan",15
"Zhang__BaoHui",16
"Zhang__Jianwei",8
"Zhou__Nan",15
"Zufferey__Guillaume",9
