"Author","CommR"
"Kapur__Manu",1
"Katz__Vikki",49
"Kaul__Chittaranjan",13
"Kawasaki__Jarod",1
"Ke__Li",79
"Keifert__Danielle_T.",6
"Keune__Anna",1
"Khamis__Nur_Azarina",14
"Kimball__Nathan",19
"Kittinger__Liza",45
"Knight__Simon",34
"Koehler.Yom__Jessica",8
"Koh__Elizabeth",43
"Kolikant__Yifat_Ben.David",18
"Kollar__Ingo",7
"Kolodner__Janet",16
"Kothiyal__Aditi",57
"Krämer__Nicole_C.",4
"Krist__Christina",6
"Kuhn__Deanna",67
"Kumar__Vishesh",15
"Kustusch__Mary_Bridget",31
"Kwok__Amy",22
"Kyewski__Elias",4
"Lahav__Orly",32
"Laherto__Antti",56
"Lai__Polly_K.",16
"Laina__Vasiliki",65
"Lakhani__Heena",3
"Lam__Rachel",1
"Land__Susan_M.",23
"Lanouette__Kathryn_A.",42
"Law__Nancy",22
"Law__Victor",26
"Leak__Anne",31
"Lee__Alison",33
"Lee__Christine",8
"Lee__Victor",3
"Lee__Vwen_Yen_Alwyn",14
"Lee__Yeung",22
"Lee__Yew_Jin",12
"Leenaars__Frank",5
"Lefstein__Adam",51
"Lenton__Kevin",1
"Lerner__Patrick",7
"Lesama__Manoel_Flores",12
"Levrini__Olivia",56
"Levy__Sharona_T",32
"Li__Yi",27
"Liang__Leming",22
"Lin__Chiu_Pin",9
"Lin__Feng",5
"Lin__Karina",44
"Lindgren__Robb",19
"Linn__Marcia",2
"Littleton__Karen",34
"Litts__Breanne",1
"Liu__Shiyu",94
"Liu__Xinyang",24
"Liuzzi__Richard",44
"Loibl__Katharina",4
"Lotz.Sisitka__Heila",12
"Low__Michelle",1
"Lu__Lin",26
"Lund__Kristine",16
"Lyons__Leila",2
"Lyu__Xiaoxin",27
"M.Vitale__Jonathan",2
"Ma__Leanne",9
"Madhok__Jacqueline",2
"Madhok__Jacquie",2
"Maggiore__Chrystal",23
"Mahoney__Charlie",8
"Mäkitalo__Åsa",10
"Malkiewich__Laura_J.",33
"Manches__Andrew",69
"Mann__Michele_J.",3
"Margulieux__Lauren_E.",39
"Markauskaite__Lina",16
"Martin__Nicole_D.",5
"Mathayas__Nitasha",19
"Matsuzawa__Yoshiaki",9
"Matuk__Camillia",2
"Mavrikis__Manolis",4
"Mazziotti__Claudia",4
"McBride__Elizabeth_A.",40
"McDonald__Scott_P.",1
"McElhaney__Kevin.",54
"McGowan__Veronica_C.",68
"McKenney__Susan",13
"Meier__Elisabeth",7
"Meyerhoff__Peter",6
"Mierwald__Marcel",41
"Millet__Chris",23
"Minor__Rachelle",46
"Minshew__Lana",21
"Minshew__Lana_M.",21
"Moher__Tom",1
"Mommandi__Wagma",3
"Morphew__Jason",19
"Morrison__Briana_B.",39
"Moses__George",37
"Moussavi__Raha",53
"Murthy__Sahana",57
"Najafi__Hedieh",2
"Nistor__Nicolae",48
"Norooz__Leyla",25
"Odemwingie__O._Carlette",46
"Ogan__Amy",10
"Ogawa__Sonoko",9
"Oguamanam__Vanessa",25
"Oliver__Mary",5
"Olsen__Al",2
"Olsen__Jennifer_K.",4
"Ong__Yann_Shiou",38
"Orton__Kai",6
"Oshima__Jun",47
"Oshima__Ritsuko",47
"Öztok__Murat",78
"Panagiotopoulos__Dimitrios",5
"Pande__Prajakt",75
"Parikh__Tapan_S.",42
"Pauw__Daniel",30
"Pea__Roy",2
"Pedro__Michael_Sao",53
"Pei__Xinning",24
"Pekrun__Reinhard",7
"Peleg__Ran",32
"Penney__Lauren",6
"Penuel__William",3
"Peppler__Kylie",1
"Pesanayi__Tichaona",12
"Picinatto__Antonio_Carlos",12
"Plane__Angelisa_C.",25
"Plass__Jan_L.",2
"Polman__Joseph",11
"Popov__Vitaliy",62
"Portolese__Alisha",16
"Pöysä.Tarhonen__Johanna",28
"Prain__Vaughan",5
"Preece__Jennifer",30
"Prinsen__Fleur_R.",85
"Puhl__Thomas",11
"Puntambekar__Sadhana",5
"Querol__Marco_Pereira",12
"Quick__Joshua",2
"Quick__Joshua_D.",2
"Quigley__David",3
"Quintana__Rebecca_M.",1
"Rajala__Antti",10
"Ramey__Kay_E.",6
"Raval__Harini",13
"Reeve__Richard",45
"Regalla__Lisa",1
"Rehak__Andi_M.",8
"Reimann__Peter",16
"Reiss__Kristina",7
"Renshaw__Peter",10
"Rienties__Bart",34
"Rivet__Ann_E.",27
"Rodela__Katherine",35
"Rodriguez__Lilia",1
"Rojas.Perilla__Diego",27
"Rook__Michael_M.",1
"Roque__Ricarose",44
"Rose__Carolyn",9
"Rose__Carolyn_P.",2
"Ruis__Andrew",20
"Ruis__Andrew_R.",20
"Rummel__Nikol",4
"Sagy__Ornit",1
"Saito__Moegi",9
"Saleh__Asmalina",8
"Sánchez.García__Raúl",17
"Sandoval__William",1
"Sankaranarayanan__Sreecharan",2
"Sannino__Annalisa",12
"Santo__Rafi",76
"Saucerman__Jenny",15
"Sayre__Eleanor_C.",31
"Scardamalia__Marlene",9
"Schlottbom__Patrick",29
"Schnaubert__Lenka",29
"Schneider__Bertrand",2
"Schunn__Christian",13
"Schwarz__Baruch",10
"Schwarz__Christina_V.",79
"Schwendimann__Beat",2
"Seah__Lay_Hoon",1
"Searle__Kristin_A.",1
"Segal__Aliza",51
"Sengupta__Pratim",61
"Severance__Sam",3
"Severance__Samuel",3
"Sevian__Hannah",75
"Shaffer__David_Williamson",20
"Shapiro__R._Benjamin",18
"Sharma__Kshitij",2
"Shayan__Shakila",17
"Shen__Ji",52
"Shibani__Antonette",43
"Shin__Myunghwan",58
"Shirouzu__Hajime",9
"Siebert.Evenstone__Amanda_L.",20
"Slater__Stefan",33
"Slotta__James",2
"Smith__Blaine_Elizabeth",52
"Smyth__Cliff",17
"So__Hyo.Jeong",77
"Solli__Anne",10
"Sommer__Stephen",11
"Sommerhoff__Daniel",7
"Spells__Monet",63
"Splichal__Jin_MIchael",47
"Squire__Kurt",15
"Steinkuehler__Constance",15
"Stevens__Reed",6
"Stieff__Mike",5
"Strachota__Susanne_M.",84
"Strijbos__Jan.Willem",7
"Stromholt__Shelley",3
"Stroud__Brandon",37
"Sumner__Tamara",3
"Sun__Zhiru",26
"Svihla__Vanessa",45
"Swanson__Hillary",90
"Swiecki__Zachari",20
"Talis__Vadim",32
"Tammi__Tuure",10
"Tan__Edna",58
"Tan__Esther",77
"Tan__Michael",1
"Tan__Samuel",14
"Tan__Seng_Chee",14
"Tate__Erika_D.",54
"Tay__Wan_Ying",14
"Telhan__Orkan",1
"Tempelaar__Dirk",34
"Teo__Chew_Lee",14
"Thomas__Jakita_O.",46
"Thompson__Kate",55
"Tietjen__Phil",1
"Tissenbaum__Mike",1
"Tomar__Gaurav_Singh",2
"Trăușan.Matu__Ștefan",48
"Tsai__Chin.Chung",9
"Tsovaltzi__Dimitra",11
"Turker__Aybuke",15
"Tytler__Russell",5
"Ufer__Stefan",7
"Uk__Irina",2
"Uttamchandani__Suraj",2
"van_Aalst__Jan",13
"Van_Alstyne__Ryan",37
"van_der_Schaaf__Marieke_F.",17
"Van_Horne__Katie",3
"van_Joolingen__Wouter",5
"van_Leeuwen__Anouschka",62
"van_Riesen__Siswa_A._N.",36
"Van_Steenis__Erica",3
"Van_Wart__Sarah",42
"Vanderbeke__Marie",41
"Vatrapu__Ravi",16
"Vedder.Weiss__Dana",51
"Villanosa__Krystal",6
"Visintainer__Tammie",93
"Vitale__Jonathan",2
"Vitale__Jonathan_M.",40
"Vogel__Freydis",7
"Wallon__Robert_C.",19
"Walsh__Elizabeth_M.",68
"Wan__Jarrad",22
"Wang__Xu",2
"Warrick__Elizabeth",30
"Wegerif__Rupert",10
"Weinberger__Armin",11
"Weintrop__David",6
"Weiser__Gary",27
"Weiss__Patrice_L.",1
"White__Tobin",72
"Whittaker__Chris",1
"Wichmann__Astrid",4
"Wiedmann__Michael",4
"Wigmore__Peter",5
"Wilensky__Uri",6
"Wilkerson__Michelle",65
"Wittmann__Michael_C.",82
"Wong__Lung.Hsiang",1
"Worker__Steven_M.",66
"Wu__Han",9
"Wu__Longkai",70
"Wu__Ying.Tien",9
"Xiao__Sihan",24
"Xie__Kui",26
"Xing__Chenmu",33
"Yan__Shulong",38
"Yang__Yuqin",13
"Yip__Jason_C.",49
"Yoon__Susan",8
"Yurkofsky__Maxwell",59
"Zhang__Jianwei",1
"Zheng__Tainian",24
"Zimmerman__Heather",23
"Zufferey__Guillaume",2
