"Author","CommR"
"Bryant__Julie",17
"Burke__Jeff",3
"Burke__Quinn",1
"Burkett__Candice",22
"Burleson__Winslow",2
"Buxton__Cory",40
"Caccamise__Donna",43
"Cadeiras__Martin",18
"Caires__Roxane",79
"Cakir__Murat_Perit",102
"Caleon__Imelda",50
"Callanan__Maureen",5
"Cantarero__Andrea",17
"Capps__Daniel",53
"Carlone__Heidi",40
"Carney__Michael",1
"Cartier__Jennifer",28
"Cartun__Ashley",2
"Castillo__Tim",17
"Cervantes__Francisco",54
"Chae__Hui_Soo",90
"Chaffee__Rachel",134
"Champney__Danielle",115
"Chan__Carol_K._K.",32
"Chao__Jie",75
"Charles__Elizabeth_S.",24
"Chase__Kiera",27
"Chen__Gaowei",10
"Chen__Vivian",25
"Chen__Xiaodi",1
"Chen__Ying.Chih",95
"Cheng__Britte",62
"Cheng__Harry",44
"Cheng__Julius",9
"Chi__Michelene_T._H.",2
"Chi__Min",9
"Chin__Doris_B.",9
"Ching__Cynthia_Carter",3
"Chinn__Clark",4
"Chiu__Jennifer_L.",75
"Cho__Young_Hoan",50
"Choi__Gi_Woong",5
"Choi__Jinnie",4
"Choi__Sung.Youn",8
"Chowning__Jeanne",5
"Chung__Huy_Q.",1
"Clariana__Roy_B.",38
"Clark__Douglas_B.",1
"Clarke__Sherice_N.",10
"Clase__Kari_L.",91
"Clegg__Tamara",15
"Clement__John_J.",109
"Clodfelter__Erika",29
"Close__Eleanor_W.",69
"Close__Hunter_G.",69
"Cober__Rebecca",3
"Coffey__Janet_E.",1
"Cole__Michael",2
"Collier__Wesley",16
"Collins__Allan",4
"Collins__Jamie",17
"Conlin__Luke_D.",9
"Conn__Jessica",69
"Conner__Laura",5
"Constantin__Ana._Maria",14
"Cook__Melissa_Sunshine",3
"Cooper__Stephen",65
"Cordy__Michelle",52
"Core__Mark",42
"Cox__Christopher",37
"Cress__Ulrike",66
"Crooks__Noelle",12
"Cruz__Daniel",18
"Cunningham__Christine_M.",39
"Cunningham__Jahneille",23
"Curnow__Joe",77
"Cutler__Christopher_T.",1
"D.Amico__Laura",2
"D.Angelo__Cynthia",8
"Dalvi__Tejaswini",61
"Daly__Alan_J.",114
"Dams.a__Crina",121
"Dams.a__Crina.1",13
"Danielak__Brian_A.",106
"Danish__Joshua",3
"Dasgupta__Chandan",3
"Davenport__Jodi_L.",47
"Davis__Elizabeth_A.",5
"de_Royston__Maxine_McKinney",2
"de_Saint.Georges__Ingrid",21
"DeBarger__Angela_Haydel",8
"Dede__Chris",45
"Deitrick__Elise",1
"DeJaegher__Crystal_J.",75
"Delen__Ibrahim",1
"Delgado__Cesar",99
"Deng__Mario_C.",18
"Denner__Jill",60
"Derry__Sharon",4
"DeSutter__Dane",74
"Dianovsky__Michael_T.",88
"DiGiacomo__Daniela_K.",2
"Dillenbourg__Pierre",67
"Dingyloudi__Filitsa",4
"DiSalvo__Betsy",104
"DiSalvo__Carl",104
"diSessa__Andrea_A.",3
"Dixon__Colin",83
"Doane__William_E._J.",106
"Dookie__Lesley",137
"Dow__Steven",3
"Drake__Joel",2
"Duck__Jennifer",1
"Duckles__Joyce",19
"Dugdale__Michael",24
"Dukeman__Anton",7
"Duncan__Ravit",4
"Durik__Amanda_M.",1
"Dussault__Mary",14
"Dutilly__Erik",2
"Easterday__Matthew_W.",78
"Eberbach__Catherine",5
"Eberle__Julia",4
"Edelson__Daniel",11
"Edwards__Ann_R.",1
"Eilam__Billie",119
"Eisenberg__Michael",98
"Eitel__Karla_Bradley",37
"Elby__Andrew",1
"Elinich__Karen",1
"Engelmann__Katharina",4
"Engelmann__Tanja",38
"Engestro.m__Yrjo.",2
"Enyedy__Noel",3
"Escude.__Meg",2
"Eshet.Alaklai__Yoram",76
"Esmonde__Indigo",77
"Etkina__Eugenia",72
"Evans__Abigail",107
"Evans__Sarah",144
"Farris__Amy",7
"Fatolapour__Mitra",3
"Feng__Mingyu",8
"Fields__Deborah",1
"Finnigan__Kara_S.",114
"Fischer__Frank",4
"Fischer__Gerhard",98
"Fitz.Gibbon__Taylor",3
"Flood__Virginia_J.",27
"Fogo__Bradley",2
"Fong__Cresencia",3
"Forbes__Cory_T.",31
"Ford__Michael_J.",11
"Forsyth__Carol",26
"Franz__Paul",89
"Fricchione__Cheryl",55
"Friend__Angela",43
"Fritts__Jeremy",62
"Fu__Ella",32
"Fuhrmann__Tamar",25
"Fujii__Keita",81
"Funk__Alexandra",4
"Galbreath__Marcie",11
"Garcia__Iolanda",123
"Gaus__Katharina",9
"Gaydos__Matthew",1
"Geller__Benjamin_D.",34
"Gentry__Christine",39
"Georgiou__Yiannis",113
"Gerard__Libby",20
"Gerber__Elizabeth_M.",78
"Gibbons__Thor",10
"Gilbuena__Debra",6
"Girotto__Victor",2
"Glogger__Inga",9
"Gnoli__Alessandro",3
"Gobert__Janice",36
"Goggins__Sean",46
"Golbeck__Susan",105
"Goldberg__Benjamin",7
"Goldberg__Tsafrir",2
"Goldin__Simona",70
"Goldman__Shelley",5
"Goldman__Susan_R.",22
"Goldwasser__Lloyd",57
"Gomez__Kimberley",23
"Gong__Bowyee",62
"Gonza.lez.Howard__Maria",33
"Gonzalez__Carlos",4
"Gonzalez__Martha_Roci.o",6
"Goodell__Alexandra",6
"Goodman__Alyssa_A.",14
"Goodyear__Peter",13
"Gordon__Andrew",42
"Gottlieb__Eli",6
"Gotwals__Amelia_Wenk",96
"Gouvea__Julia_S.",34
"Graesser__Arthur_C.",26
"Graville.Smith__Cynthia",3
"Greenhow__Christine",10
"Greenleaf__Cynthia",22
"Greeno__James_G.",3
"Greenwich__Joel_Gallegos",19
"Gresalfi__Melissa",3
"Gressick__Julia",4
"Griffin.EL__Nosakhere",2
"Groneman__Christine",43
"Grotzer__Tina",45
"Grover__Shuchi",65
"Gubbels__Michael",15
"Guerra__Paulo",3
"Guidalli__Barbara",2
"Guillemette__Jonathan",24
"Guloy__Sheryl",2
"Gupta__Ayush",1
"Guthrie__Mareca",5
"Gutierrez__Kris",2
"Gutierrez__Pedro_J.",2
"Hackbarth__Alan_J.",4
"Hall__Rogers",2
"Hallinen__Nicole_R.",9
"Halverson__Erica",1
"Halverson__Kristy_L.",91
"Hammer__David",93
"Hand__Brian",95
"Hand__Victoria",1
"Hanny__Courtney",19
"Harding__Tricia",2
"Harris__Christopher",8
"Harrison__Simon",87
"Hayes__Elisabeth",5
"Heck__Tamara",8
"Heffernan__Neil_T.",8
"Helding__Brandon",2
"Herrenkohl__Leslie_Rupert",6
"Hertel__Jonathan_D.",39
"Hetmanek__Andreas",4
"Hever__Rakheli",10
"Heyd.Metzuyanim__Einat",3
"Hickey__Daniel_T.",73
"Hirsh__Alon",3
"Hjorth__Arthur",1
"Hmelo.Silver__Cindy",41
"Hoadley__Christopher",11
"Hod__Yotam",4
"Hokayem__Hayat",96
"Holbert__Nathan",1
"Honey__Rose",11
"Honwad__Sameer",11
"Hooper__Paula_K.",2
"Horn__Ilana_Seidel",1
"Horn__Michael",1
"Horstman__Theresa",6
"Horwitz__Paul",51
"Hougham__R._Justin",37
"Howley__Iris",3
"Huang__Jason",44
"Hug__Sarah",60
"Hung__Leah_C..C.",4
"Hwang__Soyeon",3
"Iiskala__Tuike",6
"Iloma.ki__Liisa",13
"Irving__Paul_W.",30
"Jackson__G._Tanner",4
"Jackson__Jonathan",14
"Jacobson__Michael",68
"Jain__Rishika",27
"James__Katherine",22
"Jamshidi__Arash",34
"Jensen__Bryant",129
"Jermann__Patrick",67
"Jiang__Yang",36
"Jimenez__Elizabeth_Yakes",17
"Jimenez__Osvaldo",125
"Jin__Hui",49
"Jipson__Jennifer",5
"Johnson.Glenberg__Mina_C.",1
"Johnson__Angela",40
"Johnson__Raymond",2
"Jones__Kimberly",19
"Jordan__Michelle_E.",120
"Judele__Raluca",10
"Jurow__A._Susan",2
"Kafai__Yasmin",1
"Kahn__Jennifer",143
"Kalaitzidis__TJ",1
"Kamarainen__Amy",45
"Kane__Britnie_Delinger",1
"Kang__Raymond",140
"Kang__Sin.Hwa",42
"Kapon__Shulamit",3
"Kapur__Manu",68
"Ke__Li",31
"Kelton__Molly",3
"Kern__Anne",11
"Kessler__Aaron_M.",28
"Khan__Saadia_A.",101
"Khattak__Laaraib",52
"Killingsworth__Stephen",1
"Kim__Nam_Ju",2
"Kim__Stephanie",63
"Kimmerle__Joachim",66
"King__Whitney_L.",1
"Kinnebrew__John_S.",7
"Kintsch__Eileen",43
"Kirschner__Paul",16
"Kirshner__Ben",2
"Kisa__Miray_Tekkumru",28
"Klahr__David",4
"Klein__Elaine",5
"Klein__Valerie",55
"Klopfer__Eric",1
"Knight__Daniel_W.",21
"Knight__Simon",16
"Ko__Mon.Lin_Monica",22
"Koedinger__Ken_R.",7
"Koehler__Jessica",1
"Koh__Elizabeth",50
"Kolikant__Yifat_Ben.David",2
"Kolodziej__Richard",38
"Kong__Fan",2
"Ko.nig__Katrin",38
"Kooser__Ara",17
"Kopcha__Theodore_J.",111
"Koretsky__Milo",6
"Ko.rndle__Hermann",4
"Koschmann__Timothy",3
"Kosonen__Kari",13
"Kotsopoulos__Donna",52
"Kotys.Schwartz__Daria_A.",21
"Kozlov__Michail_D.",38
"Krajcik__Joseph",8
"Krehbiel__Matt_D.",2
"Krinks__Kara",1
"Krishnan__Gokul",7
"Krist__Christina",23
"Kuhn__Alex",1
"Kumar__Melissa",3
"Kumar__Vishesh",27
"Kuo__Annie_Camey",6
"Kuo__Eric",115
"Kutsson__Ola",35
"Kyza__Eleni_A.",113
"Lachapelle__Cathy_P.",39
"Lai__Kevin",20
"Lajoie__Susanne",7
"Lakkala__Minna",13
"Lam__Diane_P.",57
"Lam__Rachel_J.",142
"Land__Susan_M.",5
"Langemeyer__Melanie",52
"Langer.Osuna__Jennifer",3
"Lanouette__Kathryn",64
"Lapshin__Yuri",2
"Larson__Joanne",19
"Lasry__Nathaniel",24
"Lauff__Carlye",21
"Laumatia__Laura",11
"Lauricella__Alexis_R.",5
"Law__Nancy",80
"Leary__Heather",2
"Lee__Carol_D.",2
"Lee__Hee.Sun",51
"Lee__June_H.",5
"Lee__May",31
"Lee__Nathanie",6
"Lee__Ung.Sang",23
"Lee__Victor",2
"Lee__Yeung",80
"Lehrer__Richard",4
"Leiba__Moshe",4
"Lembke__Julia",59
"Lenton__Kevin",24
"Leones__Tiffany",62
"Levin__Mariana",3
"Levinson__Amber",5
"Levy__Sharona_T.",3
"Lewis__Armanda",11
"Lewis__Colleen",79
"Lewis__Daniel_Rees",78
"Lewittes__Becky",15
"Liberti__Jamie",105
"Light__Gregory_J.",63
"Lin__Feng",32
"Lindgren__Robb",1
"Linn__Marcia",20
"Lira__Matthew",74
"Little__Angela",133
"Littleton__Karen",16
"Littrell.Baez__Megan",43
"Litvack__Elyse",5
"Livingston__Ayesha",17
"Lo__Stanley_M.",63
"Lo__Wan.Tzu",1
"Lockwood__Elise",12
"Loibl__Katharina",9
"Long__Yanjin",7
"Lonn__Steven",7
"Loper__Suzanna",33
"Lotas__Sasha",117
"Lotridge__Erin",14
"Lozano__Cecil",2
"Luce__Megan",5
"Lucero__Margaret",99
"Ludvigsen__Sten",13
"Luehmann__April",2
"Lui__Michelle",3
"Luna__Melissa_J.",1
"Lyons__Cheryl_A.",71
"Lyons__Leilah",1
"Lyu__Siwei",49
"Ma__Guanzhong",32
"Macalalag__Augusto_Z.",138
"Madsen__Adrian",30
"Mafa__Moseli_A.",131
"Magnifico__Alecia_Marie",1
"Maher__Carolyn_A.",41
"Makela__Marja.Liisa",6
"Mancevice__Nicole",23
"Mandl__Heinz",110
"Manz__Eve",130
"Marchand__Gwen_C.",84
"Marin__Ananda",3
"Markauskaite__Lina",13
"Martin__Andrew",25
"Martin__Caitlinnnedy",5
"Martin__Lee",83
"Martin__Wendy",54
"Martinez.Garza__Mario_M.",1
"Martinez__Jacob",60
"Martinuk__Mathew",30
"Mathis__Lele",1
"Matuk__Camillia",20
"Mazziotti__Claudia",9
"McCallie__Ellen",11
"McClain__Lucy_Richardson",5
"McCormick__Mary",93
"McDonald__Scott",103
"McEldoon__Katherine",9
"McElhaney__Kevin",20
"McGee__Steven",1
"McGinty__Megan",3
"McGowan__Veronica",5
"McKagan__Sarah_B.",30
"McKay__Tabitha",17
"McKenney__Susan",23
"McNamara__Danielle",4
"McNeill__Katherine_L.",33
"Medin__Douglas_L.",3
"Mendelson__Adam",57
"Mendoza__Elizabeth",2
"Menzer__Melissa",10
"Metcalf__Shari",45
"Metz__Kathleen_E.",64
"Meyer__Chris",11
"Meyer__Eric",19
"Meyer__Xenia_S.",57
"Michaelis__Joseph_E.",12
"Miller__Alison_R.",71
"Miller__Brant_G.",37
"Miller__Susan",2
"Milrad__Marcelo",35
"Moher__Tom",3
"Mohney__Michael_R.",5
"Moore__Emily_B.",1
"Moorthy__Savitha",8
"Mor.Hagani__Shiri",4
"Mørck__Line_Lerche",135
"Morozov__Andrew",6
"Moses__George",19
"Moses__Robert",19
"Mote__Chad",1
"Mouza__Chrystalla",1
"Mu__Jin",32
"Mudrick__Nicholas",29
"Mulder__Martin",16
"Muldner__Kasia",2
"Munter__Charles",3
"Murphy__Robert",8
"Muukkonen__Hanni",13
"Nachlieli__Talli",3
"Naik__Shweta",70
"Namdar__Bahadir",108
"Narciss__Susanne",4
"Nasir__Na.ilah_Suad",2
"Nathan__Mitchell_J.",12
"Natriello__Gary",90
"Nerland__Monika",13
"Neumeister__Michael",3
"Niedermeier__Sandra",110
"Nielsen__Rodney_D.",2
"Nissen__Jayson",53
"Nolen__Susan_Bobbitt",6
"Noroozi__Omid",16
"Nourian__Saeid",14
"Novik__Tamar",4
"Nsair__Ali",18
"Nussbaum__E._Michael",84
"O.Connell__Brian",1
"O.Connor__Kevin",21
"O.Neill__D._Kevin",2
"O.Neill__Michaela_Krug",70
"Olander__Clas",85
"Olander__Mona_Holmqvist",85
"Olson__Arthur_J.",47
"Olson__Izabel_Duarte",3
"Osborne__Jonathan",4
"Oshima__Jun",81
"Oshima__Ritsuko",81
"Otero__Nuno",35
"Otero__Valerie",48
"Packer__Martin_J.",2
"Palincsar__Annemarie_S.",5
"Palius__Marjory_F.",41
"Pallant__Amy",51
"Paquette__Luc",36
"Pardos__Zachary_A.",7
"Pargman__Teresa_Cerratto",35
"Parikh__Tapan",86
"Parnafes__Orit",3
"Passmore__Cynthia",34
"Pastor__Dena_Ann",1
"Paugh__Patricia",61
"Pauw__Daniel",15
"Pavlik__Philip",26
"Pazmino__Priscilla_Jimenez",3
"Pea__Roy_D.",65
"Pearman__F._Alvin",126
"Peck__Raphaela",33
"Peddycord__Barry",7
"Pedro__Michael_Sao",36
"Peek.Brown__Deborah",8
"Pellicone__Anthony",15
"Penuel__William",5
"Peppler__Kylie",1
"Perkins__Katherine_K.",1
"Perritano__Anthony",3
"Peterman__Tana",5
"Peters__Olaf",4
"Phillips__Nathan",3
"Phillips__Rachel_S.",6
"Pier__Elizabeth",12
"Piergallini__Mario",3
"Pilitsis__Vicky",4
"Poitras__Eric",7
"Pollack__Sarah",2
"Polman__Joseph",2
"Pompea__Stephen",5
"Preszler__Noelle_Conforti",6
"Price__Emily",2
"Price__Jeremy",33
"Prudent__Mirlanda_E.",128
"Pugh__Priya",3
"Puhl__Thomas",10
"Puntambekar__Sadhana",4
"Puttick__Gillian",56
"Quan__Gina",1
"Querol__Marco_Pereira",2
"Quintana__Chris",1
"Rafferty__Anna_N.",20
"Rahm__Jre.ne",40
"Raia__Federica",18
"Ramberg__Robert",35
"Ramos__Grecia",18
"Rau__Martina_A.",9
"Recker__Mimi",2
"Reimann__Peter",68
"Reiser__Brian",23
"Reisman__Avishag",2
"Renga__Ian_Parker",127
"Renken__Maggie",4
"Renkl__Alexander",9
"Rentschler__Mark_E.",21
"Resnick__Elana",72
"Resnick__Lauren_B.",10
"Rhodes__Catherine",6
"Rhodes__Emily",15
"Richards__Jennifer",1
"Richter__Christoph",59
"Rindermann__Heiner",97
"Rinhart__Ronald_W.",4
"Rivera__Valeria_M.",18
"Rivet__Ann_E.",71
"Riviere__Dominique",77
"Roberts__Jessica",1
"Robertson__Amy",1
"Rogoff__Barbara",2
"Roll__Ido",7
"Ronen__Michaela",4
"Roque__Ricarose",1
"Roschelle__Jeremy",8
"Roscoe__Rod_D.",2
"Rose__Carolyn_Penstein",3
"Rosebery__Ann",3
"Rosenberg__Joshua",31
"Ross__Danielle",28
"Ross__Laurie",122
"Ross__Michael",48
"Rubin__Andee",3
"Ruhl__Elisa",59
"Rummel__Nikol",9
"Rusk__Natalie",1
"Russ__Rosemary_S.",1
"Ryoo__Kihyun",20
"Sadler__Philip",14
"Safronova__Maria",2
"Sagy__Ornit",4
"Salehi__Shima",25
"Salman__Fariha_H.",5
"Samei__Borhan",26
"San_Antonio.Tunis__Christopher",39
"Sandoval__William",4
"Sannino__Annalisa",2
"Sato__Elissa",20
"Sato__Takumi",58
"Savio.Ramos__Caroline",1
"Sawtelle__Vashti",34
"Sayre__Eleanor_C.",30
"Scalone__Giovanna",6
"Schaefer__Sara",3
"Schalk__Lennart",9
"Schank__Patricia",8
"Schellens__Tammy",82
"Schenke__Katerina",73
"Schneider__Alyse",27
"Schneider__Emily",7
"Schneider__Leslie",112
"Schumacher__Ralph",9
"Schwartz__Daniel_L.",9
"Schwartz__Lisa_Hope",2
"Schwarz__Baruch",10
"Schwarz__Christina_V.",31
"Scipio__De.ana",6
"Seely__Brian_J.",5
"Segedy__James_R.",7
"Sengupta.Irving__Tesha",3
"Sengupta__Pratim",7
"Severance__Samuel",2
"Sfard__Anna",6
"Shaffer__David_Williamson",16
"Shah__Niral",79
"Shane.Sagiv__Chava",2
"Shapiro__R._Benjamin",1
"Sharma__Kshitij",67
"Shaw__Ashley",7
"Shea__Molly",2
"Shemwell__Jonathan",53
"Shen__Ji",108
"Sherin__Miriam",1
"Sherwood__Carrie.Anne",8
"Shim__Julie",3
"Shin__Namsoo",8
"Shouse__Andrew",2
"Shum__Simon_Buckingham",16
"Shumar__Wesley",55
"Shutt__Kari",6
"Sigley__Robert",41
"Silberglitt__Matt",47
"Siler__Stephanie_A.",4
"Silva__Brenda_A._Lo.pez",3
"Silva__Glauco",100
"Silverman__Jason",55
"Simon__Erica",12
"Siyahhan__Sinem",5
"Slakmon__Benzi",10
"Slattery__Brian",3
"Slotta__James",3
"Smith__Carmen_Petrick",6
"Smith__Jeremy",19
"Smith__Scott",2
"Snow__Erica_L.",4
"Sommerhoff__Daniel",4
"Sottilare__Robert",7
"Spikol__Daniel",35
"Squire__Kurt",1
"Stahl__Gerry",139
"Stanford__Tina",8
"Stegmann__Karsten",4
"Stein__Mary_Kay",28
"Steinbock__Daniel",141
"Stephens__A._Lynn",109
"Stevens__Reed",5
"Stevens__Shawn",8
"Stieff__Mike",74
"Stiles__Abigail",17
"Strawhacker__Amanda",56
"Strijbos__Jan.Willem",4
"Sua.rez__Enrique",48
"Subramaniam__Mega",15
"Sun__Weiyi",49
"Sunbury__Susan",14
"Sutherland__LeeAnn",8
"Sutherland__Scot",44
"Svihla__Vanessa",17
"Swarat__Su",63
"Sylvan__Elisabeth",56
"Sypher__Ofelia_Mangen",11
"Tabach__Michal",3
"Tabak__Iris",1
"Takeuchi__Lori",5
"Talbot__Robert",2
"Tally__William",54
"Tamminga__Kenneth",11
"Tan__Edna",58
"Tang__Kok.Sing",132
"Taraboulsi__Sherine_El",2
"Tate__Carol",4
"Tate__Erika",8
"Taub__Michelle",29
"Taylor__Katie_Headrick",5
"Teasley__Stephanie_D.",7
"Teeters__Leah",2
"Telhan__Orkan",1
"Teplovs__Chris",112
"Thiry__Heather",60
"Thomas__Jakita_O.",136
"Thompson__Jessica",103
"Thummaphan__Phonraphee",6
"Tierney__Gavin",6
"Tinker__Robert",51
"Tissenbaum__Mike",3
"Tonso__Karen_L.",40
"Toom__Auli",13
"Torralba__Jose._Antonio",2
"Tran__Cathy",73
"Trickett__Susan",2
"Tsai__Janet_Y.",21
"Tscholl__Michael",1
"Tsovaltzi__Dimitra",10
"Turpen__Chandra",34
"Tyson__Kersti",17
"Tzadok__Eynav",76
"Tzou__Carrie",5
"Udomprasert__Patricia",14
"Umphress__Jessica",5
"Uzunosmanog.lu__Selin_Deniz",102
"Valcke__Martin",82
"Valentine__Keri_Duncan",111
"van_Aalst__Jan",32
"Van_Dusen__Ben",48
"Van_Eaton__Grant",1
"van_Es__Elizabeth_A.",1
"Van_Horne__Katie",118
"Van_Wart__Sarah",86
"Vanderhoven__Ellen",82
"Va.nninen__Irene",2
"Vargas__Penelope",4
"Varner__Laura_K.",4
"Vasudevan__Veena",1
"Vauras__Marja",6
"Vea__Tanner",5
"Villani__Alberto",100
"Virkkunen__Jaakko",2
"Visintainer__Tammie",124
"Vitale__Jonathan_M.",20
"Vogel__Freydis",4
"Volet__Simone",6
"Vossoughi__Shirin",2
"Vye__Nancy",6
"Waala__Jessica",12
"Wadholm__Robert_R.",46
"Wagh__Aditi",1
"Wagmister__Fabian",3
"Walden__Von",37
"Walker__Breya",26
"Walker__Erin_A.",2
"Walkington__Candace",12
"Walkoe__Janet",1
"Wall__Steven",94
"Walsh__Elizabeth",1
"Wang__Catherine",42
"Wang__Joyce",1
"Warren__Beth",3
"Wartella__Ellen",5
"Waugh__Amanda",15
"Wecker__Christof",4
"Wei__Yu",50
"Weidler.Lewis__Joanna",21
"Weinberger__Armin",10
"Weintrop__David",1
"Welsh__Ashley",7
"Wendell__Kristen_B.",61
"White__Tobin",44
"Whittaker__Chris",24
"Wichmann__Astrid",4
"Wienberg__Christopher",42
"Wiese__Elaine_Stampfer",7
"Wilensky__Uri",1
"Williams__Caroline",12
"Williams__Michelle",8
"Williams__Robert_F.",87
"Wilson__Nicholas",116
"Wingert__Kerri",5
"Wink__Donald_J.",88
"Winne__Phil",7
"Wise__Alyssa",16
"Wobbrock__Jacob_O.",107
"Worsley__Marcelo",25
"Wortham__Stanton",6
"Wright__Christopher_G.",61
"Wylie__Ruth",2
"Xiao__Sihan",4
"Xie__Charles",14
"Xing__Wanli",46
"Y.__Jasmine",3
"Ye__Lei",2
"Yee__Nikki",7
"Yeo__Amelia",12
"Yip__Jason",15
"Yoon__Irene",1
"Yoon__Susan",1
"York__Adam",2
"Yuan__Min",2
"Yuen__Johnny",80
"Zangori__Laura",31
"Zarate__Rosalia_Chavez",5
"Zemel__Alan",3
"Zhang__Jianwei",49
"Zhang__Zhihui_Helen",14
"Zielezinski__Molly_B.",89
"Zimmerman__Heather",5
"Zimmerman__Randi_M.",4
"Zisk__Robert",72
