"Author","CommR"
"Dwyer__and_Natahn",5
"Dwyer__and_Nathan",5
"Dwyer__Nathan",5
"Eisenberg__Leah_Buechley_and_Michael",91
"Erkens__Gijsbert",2
"Ferraris__Christine",45
"Fischer__and_Frank",2
"Fischer__Frank",2
"Fuhrmann__and_Tamar_Ronen",19
"Fujita__and_Shinobu",16
"Gan__Yongcheng",13
"Gijlers__Hannie",7
"Gil__Julia",1
"Gobert__Janice",7
"Gweon__Gahgene",6
"Hakkarainen__Kai",8
"Hall__Rogers",3
"Halverson__Erica",82
"Hamilton__Eric",96
"Harrer__Andreas",1
"Harrison__and_Steve",4
"Hartnett__Jacky",14
"Hatrak__Natalie",41
"Hauser__Sabine",1
"Heikkil__Annamari",8
"Henning__Jan",24
"Hernandez.Leo__Davinia",4
"Hesse__and_Friedrich_W.",44
"Hever__Rakheli",1
"Hewitt__and_Jim",56
"Higgins__Tara",22
"Hmelo.Silver__and_Cindy",41
"Hmelo.Silver__Cindy",69
"Holmquist__and_Lars_Erik",18
"Hong__Fabrice",2
"Hong__Huang.Yao",13
"Hoppe__and_Ulrich",1
"Hoppe__Ulrich",1
"Huang__and_Ronghuai",11
"Huang__Chun.Chieh",6
"Huang__Ronghuai",11
"Hung__David",10
"Hung__Hui.Chung",28
"Hung__Wei.Chen",32
"Huppertz__and_Peter",24
"Inagaki__Shigenori",9
"Inbal.Shamir__Tamar",19
"Ivarsson__and_Jonas",54
"Jacobson__Michael",10
"Jalonen__Satu",8
"Janssen__Jeroen",2
"Jermann__Patrick",15
"Jiang__Ho.Ming",58
"Johri__Aditya",89
"Joseph__Sam",5
"Kafai__and_Yasmin",67
"Kafai__Deborah_Fields_and_Yasmin",86
"Kahrimanis__Georgios",1
"Kali__Yael",19
"Kanselaar__and_Gellof",2
"Kapur__Manu",10
"Karim__and_Jawed",53
"Karlsson__Göran",54
"Katic__Elvira_K.",79
"Kato__Hiroshi",16
"Kay__Judy",14
"Ke__Fengfeng",75
"Kempler__Toni",68
"Kenehan__and_Garrett",34
"Ketelhut__and_Diane",70
"Kienle__and_Andrea",55
"Kildare__Robert",14
"Kim__Hyungsin",30
"Kim__Kibum",4
"Kimmerle__Joachim",20
"Kimmerle__Ulrike_Cress_and_Joachim",98
"Kinzer__and_Charles",10
"Kinzer__Charles",10
"Kirkpatrick__and_Doug",22
"Kirschner__Paul",2
"Klemmer__Scott",25
"Klopfer__Eric",27
"Knipfer__Kristin",44
"Kobbe__Lars",1
"Koedinger__and_Kenneth",1
"Koedinger__Ken",7
"Kohnle__Carmen",2
"Kollar__Ingo",2
"Kolodner__and_Janet",30
"Kolodner__Christina_Gardner_and_Janet",94
"Koper__and_Rob",62
"Kopp__Birgitta",59
"Kosonen__Kari",8
"Krajcik__Joseph_S.",39
"Kramer__Christopher",30
"Kusunoki__Fusako",9
"Kwon__and_Kyungbin",46
"Ladewski__Barbara",39
"Laffey__James",17
"Laffey__James_M.",40
"Lai__Kevin",34
"Lai__Ming",103
"Lan__Yu.Ju",37
"Larusson__Richard_Alterman_and_Johann",92
"Law__Nancy",11
"Lee__Brian",25
"Lee__Eddy_Y.C.",51
"Levin.Peled__Rachel",19
"Lewis__Sarah",3
"Li__and_Tsai.Yen",6
"Li__Yanyan",11
"Liao__Jian",11
"Lid__Viil",5
"Lin__and_Yi.Chen",28
"Lin__Chiu.Pin",28
"Lin__Guan.Yu",40
"Lindgren__Robb",3
"Lingnau__Andreas",20
"Linnanen__Juha",8
"Linnenbrink.Garcia__Lisa",68
"Liu__Lei",69
"Liu__Pei.Ju",17
"Lonchamp__Jacques",88
"Lonka__Kristi",8
"Lonn__and_Steven",64
"Luetkehans__Lara",32
"Lund__Andreas",38
"Lund__Kristine",35
"Lundin__Johan",18
"Lymer__Gustav",18
"Maier__Anne",1
"Maldonado__Heidy",25
"Malzahn__and_Nils",1
"Malzahn__Nils",1
"Mandl__and_Heinz",59
"Marcos__Jose_Antonio",1
"Martel__Christian",45
"Martin__Lee",3
"Martinez.Mones__Alejandra",1
"Massler__Ute",24
"McLaren__Bruce",1
"Medina__Richard",5
"Medynskiy__Yevgeniy",52
"Meier__and_Anne",2
"Metz__and_Stephanie",35
"Miao__Yongwu",62
"Miyake__Naomi",3
"Mochizuki__Toshio",16
"Molinari__Gaelle",15
"Molinari__Gaëlle",15
"Mühlpfordt__Martin",12
"Munneke__Lisette",2
"Murray__Tom",102
"Muukkonen__Hanni",8
"Nagamori__Yusuke",16
"Natriello__and_Gary",42
"Nelson__Brian",70
"Nishimori__Toshihisa",16
"Nordbo__Marius",66
"Nova__Nicolas",15
"Nussbaum__E._Michael",21
"O.Donnell__Angela",50
"Omale__Nicholas",32
"Oner__Diler",76
"Oshima__and_Ritsuko",63
"Oshima__Jun",63
"Overdijk__and_Maarten",48
"Overdijk__Maarten",57
"Oviatt__Sharon",23
"Ow__John",60
"Palincsar__Annemarie_S.",39
"Pan__and_Nicol",11
"Papanastasiou__Elena",36
"Patton__and_Charles",4
"Paulus__Trena",85
"Pea__and_Roy",25
"Pea__Roy",3
"Peppler__Kylie",67
"Perkel__and_Dan",61
"Peters__Jim_Hewitt_and_Vanessa",93
"Peters__Vanessa",56
"Philip__and_Donald",13
"Ploetzner__Rolf",24
"Poliquin__and_Anne_M.",21
"Puntambekar__and_Sadhana",36
"Rand__William",31
"Rasmussen__Ingvill",38
"Ray__Lillian_S.",65
"Reeves__and_Byron",3
"Reimann__and_Peter",14
"Reimann__Anindito_Aditomo_and_Peter",84
"Reimann__Peter",105
"Renninger__and_K._Ann",65
"Richter__Heidrun_Allert_and_Christoph",104
"Roschelle__Jeremy",4
"Rose__Carolyn",6
"Rosen__and_Joe",3
"Rosenbaum__Eric",27
"Rosenheck__and_Louisa",27
"Rossetti__Céline",35
"Rost__Mattias",18
"Rummel__Nikol",1
"Saab__Nadira",7
"Salo__and_Kari",8
"Sampson__Victor",2
"Sangin__Mirweis",15
"Satoh__Keiko",26
"Satwicz__Tom",43
"Saxena__Amit",43
"Scardamalia__Marlene",13
"Schellens__Tammy",29
"Scheuer__and_Oliver",1
"Schultz__Christine_Greenhow_and_Kimberly",97
"Schunn__Christian",46
"Schwartz__and_Daniel",3
"Schwartz__Daniel_L.",3
"Schwarz__Baruch",1
"Sears__David",99
"Seki__Takao",9
"Shumar__Elizabeth_Charles_and_Wesley",72
"Shumar__Wesley",12
"Slotta__and_James",2
"Slotta__James",7
"Smoerdal__and_Ole",38
"So__Hyo.Jeong",106
"Spada__and_Hans",1
"Spada__Hans",2
"Spada__Miriam_Hansen_and_Hans",73
"Spitulnik__Michele",22
"Stahl__and_Gerry",12
"Stahl__Gerry",95
"Stegmann__Karsten",2
"Steinbock__Daniel",3
"Steinkuehler__Constance",80
"Stevens__and_Reed",43
"Stylianou.Georgiou__Agni",36
"Sugimoto__Masanori",9
"Sung__Yao.Ting",37
"Suthers__and_Dan",5
"Suthers__Dan",5
"Tachibana__Sanae",9
"Takeuchi__Yuichiro",9
"Tatar__Deborah",4
"Teasley__Stephanie_D.",64
"Teplovs__Chris",13
"Tergan__Tanja_Engelmann_and_Sigmar.Olaf",101
"Turner__and_Paul",17
"Valcke__and_Martin",29
"Van_Amelsvoort__Marije",47
"Van_Diggelen__and_Wouter",57
"Van_Diggelen__Wouter",48
"van_Joolingen__Wouter",7
"Van_Keer__Hilde",29
"Vatrapu__and_Ravi",5
"Vatrapu__Ravi",5
"Vattam__Swaroop",30
"Vignollet__and_Laurence",45
"Voiklis__John",10
"Walker__Erin",1
"Wang__Hao.Chuan",6
"Wang__Jing",11
"Wecker__Christof",2
"Wegerif__Rupert",1
"Weinberger__Armin",2
"Weinel__Miriam",14
"Wessner__Martin",55
"White__Tobin",34
"Wieckert__and_Karen",3
"Wientjes__Greg",53
"Wilensky__and_Uri",31
"Willliams__Ray",14
"Winsor__Denise_L.",21
"Wright__Ken",3
"Yacef__Kalina",14
"Yaegashi__Kazaru",16
"Yamaguchi__Etsuji",9
"Yamamoto__and_Tomokazu",9
"Yardi__Sarita",61
"Yoon__Susan",78
"Young__Shelley_S..C.",28
"Yuen__Johnny",11
"Zahn__Carmen",44
"Zeini__and_Sam",1
"Zeini__Sam",1
"Zemel__Alan",12
"Zentel__Peter",20
"Zhang__and_Jianwei",13
"Zhou__Nan",12
