"Author","CommR"
"Krajcik__Joseph",22
"Kramer__Christopher_W.",4
"Krause__Ann",1
"Kubitskey__Beth",1
"Kuhn__Leema",40
"Kuhn__Markus",51
"Lakkala__Minna",20
"Lam__Richard_B.",31
"Landy__David",1
"Leahy__Kelly",53
"Lee__Hee.Sun",34
"Lee__Joey",90
"Lee__Joseph",14
"Lee__Silvia_Wen.Yu",118
"Lee__Soo.Young",34
"Lee__Tiffany",2
"Lee__Tiffany_R.",21
"Lee__Victor",11
"Lee__Yew.Jin",42
"Lee__Yu.Wei",50
"Leonard__Mary",19
"Lesgold__Sharon",16
"Lesh__Richard",1
"Levias__Sheldon",2
"Lewison__Mitzi",44
"Li__Junlei",48
"Lim__Jung",87
"Lim__Wei_Ying",62
"Lin__Hsien.Ta",1
"Lin__Xiaodong",37
"Lindgren__Robb",2
"Linn__Marcia",2
"Lippitsch__Stefan",33
"Lippman__Jordan",35
"Liu__Lei",1
"Lockard__James",58
"Lohnes__Sarah",13
"Looi__Chee.Kit",62
"Looi__Chee_Kit",80
"Luft__Ilana",36
"Lurie__Nicholas",45
"Lyons__Leilah",14
"M.__William",82
"MacWhinney__Brian",85
"Mancy__Rebecca",83
"Mandl__Heinz",84
"Mansfield__Amie",27
"Manzey__Christine",24
"Marathe__Surabhi",1
"Markkanen__Hannu",20
"Martell__Sandra_Toro",115
"Martin__Caitlin",5
"Martin__Lee",2
"Marulis__Loren_M.",1
"Mastov__Olga",1
"Mathur__Ashima",3
"May__David",81
"McCaffrey__Corey",23
"McCandliss__Bruce",2
"McCarthy__Laurie",2
"McCombs__Michelle",79
"McDonald__Scott",92
"McKnight__Douglas",28
"McNamara__Danielle",8
"Mercier__Emma",2
"Mertl__Veronique",2
"Mestre__Jose",11
"Metcalf__Shari",111
"Millner__Amon",5
"Millwood__Kelli",121
"Misic__Mark_M.",56
"Miyata__Yoshiro",94
"Moher__Tom",78
"Molinari__Gaëlle",18
"Moos__Daniel",1
"Motes__Michael_A.",6
"Mouza__Chrystalla",109
"Mühlpfordt__Martin",7
"Mulhern__Ruth",12
"Muukkonen__Hanni",20
"Nagarajan__Anandi",1
"Narayanan__Hari",2
"Nasir__Na.ilah_Suad",2
"Nathan__Mitchell",88
"Newton__Erica_L.",36
"Nikleia__Eteokleous",133
"Norris__Cathleen",14
"Nueckles__Matthias",6
"O.Connor__Kathleen",2
"O.Reilly__Tenaha",8
"O.Donnell__Angela",1
"Okita__Sandra",61
"Orrill__Chandra_Hawley",32
"Osment__Matthew",47
"Ozuru__Yasuhiro",8
"Palincsar__Annemarie",71
"Parnafes__Orit",11
"Pea__Roy",2
"Pellegrino__James",35
"Penuel__William",1
"Peppler__Kylie",5
"Peppler__Kylie.",5
"Pieschl__Stephanie",46
"Piety__Philip",71
"Pinkard__Nicole",5
"Pitts__Virginia",72
"Ploetzner__Rolf",33
"Poggi__Caterina",43
"Polman__Joseph",103
"Portsmore__Merredith",3
"Pugh__Kevin",24
"Puntambekar__Sadhana",132
"Quintana__Chris",89
"Quintana__Christopher",14
"Rader__Felicia",47
"Raineri__Gina",28
"Ranney__Michael",45
"Ray__Lillian_S.",36
"Raz.Fogel__Nohar",41
"Rebete__Cyril",18
"Reeve__Suzanne",21
"Reeves__Thomas",43
"Reid__Norman",83
"Reimer__Todd",47
"Reimer__Todd_C.",96
"Reiser__Brian",40
"Reiser__Robert",87
"Renkl__Alexander",6
"Renninger__K._Ann",36
"Resnick__Mitchell",5
"Rinne__Luke",45
"Rivet__Ann_E.",128
"Robinson__Cecil",28
"Rogers__Chris",3
"Ronen__Miky",41
"Rosca__Camelia",3
"Roschelle__Jeremy",1
"Rose__Ken",70
"Rose__Sage",28
"Rosen__Joseph",2
"Rosenberg.Kima__Rinat_B.",63
"Rowe__Michael",8
"Rummel__Nikol",6
"Russ__Rosemary",98
"Russell__Donna",113
"Ruvalcaba__Omar",5
"Sabelli__Nora",22
"Sadler__Troy_D.",104
"Sampson__Victor",9
"Samson__Perry",15
"Sanchez__Christopher_A.",17
"Sanchez__Lenny",44
"Sangin__Mirweis",18
"Sarmiento__Johann",7
"Sawyer__R._Keith",4
"Scardamalia__Marlene",4
"Schatz__Colin",5
"Scheintaub__Hal",117
"Schneider__Rebecca",122
"Schunn__Christian_D.",91
"Schwartz__Daniel",61
"Schwartz__Daniel_L.",2
"Sears__David",107
"Seitamaa.Hakkarainen__Pirita",65
"Shaffer__David_Williamson",10
"Shapiro__Benjamin",5
"Shechtman__Nicole",1
"Shen__Ji",124
"Sherin__Bruce",11
"Shin__Namsoo",14
"Shumar__Wesley",7
"Silk__Eli_M.",91
"Sinclair__Grant",8
"Singleton__Ernise",32
"Singley__Mark_K.",31
"Skaalvik__Einar_M.",75
"Skaalvik__Sidsel",75
"Smith__Garrett_W.",108
"So__Hyo.Jeong",86
"Soloway__Elliot",14
"Son__Ji",1
"Songer__Nancy",34
"Spada__Hans",6
"Squire__Kurt",10
"Squire__Kurt_D.",10
"Stahl__Elmar",46
"Stahl__Gerry",7
"Staszowski__Kevin",3
"Stegmann__Karsten",9
"Steinkuehler__Constance",10
"Stevens__Reed",2
"Stevens__Scott",16
"Stewart__Victoria",24
"Stieff__Mike",79
"Sullivan__Florence",37
"Suthers__Dan",52
"Svarovsky__Gina_Navoa",10
"Svihla__Vanessa",123
"Sylvan__Elisabeth",120
"Tan__Seng.Chee",42
"Taylor__Roger",8
"Teasley__Stephanie",54
"Teasley__Stephanie_D.",15
"Thaden.Koch__Tom",11
"Tholander__Jakob",67
"Thompson__Mark",78
"Tinker__Robert",22
"Turner__Jeannine_E.",57
"Turniansky__Bobbie",66
"Ueda__Nobuyuki",94
"Ulrich__Harry",16
"Underwood__Jody_S.",39
"Uotila__Minna",65
"Uttal__David_H.",1
"van_de_Sande__Carla",119
"van_der_Pluijm__Ben",15
"van_Nimwegen__Christof",29
"van_Oostendorp__Herre",29
"Varma__Sashank",2
"Vattam__Swaroop",4
"Voiklis__John",13
"Vye__Nancy",2
"Wagner__Angela",16
"Wagner__Joseph",11
"Walker__Joan",64
"Wang__Kevin",23
"Wang__X._Christine",69
"Wang__Yan",37
"Weimar__Stephen",7
"Weinberger__Armin",9
"Wendel__Daniel",23
"Wessner__Martin",7
"Wexler__Dara",49
"Whitehair__Emily",35
"Wichmann__Astrid",51
"Wilensky__Uri",1
"Wiley__David",68
"Wiley__Jennifer",17
"Williams__Oriana",4
"Williams__Oriana_J.",4
"Williams__Robert_F.",126
"Wilsman__Margaret_J.",19
"Winters__Fielding",1
"Winters__Fielding_I.",1
"Wolf__Tracee_Vetting",31
"Wortham__Donald",19
"Yamaguchi__Ryoko",1
"Yardi__Sarita",131
"Yeo__Jennifer",42
"Yerasimou__Theano",25
"Yew__Jude",54
"Yoon__Susan",23
"Young__Michael",73
"Yukawa__Joyce",52
"Zapata__Diego",39
"Zemel__Alan",7
"Zheng__Dongping",73
"Zheng__Jinjie",26
"Zimmerman__Heather",21
"Zinkowski__John",3
"Zuckerman__Oren",53
"Zuiker__Steven_J.",76
