"Author","CommR"
"Holden__Christopher",28
"Holz__Johannes",1
"Homer__Bruce",4
"Hong__Huang.Yao",20
"Honwad__Leslie_R._Herrenkohl_Sameer",3
"Honwad__Sameer",3
"Hoppe__Ulrich",1
"Hornsby__Giulia_Gelmini",4
"Houle__Meredith",66
"Howe__Christine",1
"Hoyles__Celia",2
"Hübner__Sandra",12
"Hug__Barbara",5
"Hurford__Andrew",51
"Hurme__Tarja.Riitta",16
"Hyo.Jeong__So",2
"Ilomäki__Liisa",10
"Imhof__Birgit",4
"Inagaki__Shigenori",44
"Ingram.Goble__Adam",2
"Ingram.Goble__Melissa_Gresalfi._Adam",104
"Inkinen__Mikko",25
"Jacobson__Michael",2
"Jan__Mingfong",28
"Janssen__Jeroen",1
"Jarodzka__Halszka",4
"Järvelä__Sanna",16
"Jeong__Heisawn",1
"Jocuns__Andrew",43
"Johri__Aditya",14
"Jonker__Vincent",74
"Jordan__Rebecca",1
"Jordan__Trace",4
"Joshi__Mahesh",1
"Jossberger__Helen",30
"Jucks__Regina",70
"Kafai__Yasmin",3
"Kahrimanis__George",1
"Kali__Yael",52
"Kanselaar__Gellof",1
"Kanter__David",5
"Kapur__Manu",1
"Karlgren__Klas",10
"Kent__Phillip",2
"Kershaw__Trina",6
"Ketelhut__Diane_Jass",11
"Kim__Beaumie",2
"Kim__Kibum",9
"Kim__Minchi",4
"Kimmerle__Joachim",47
"Kinzer__Charles_K.",69
"Kirschner__Femke",1
"Kirschner__Paul",1
"Klahr__David",1
"Klopfer__Eric",3
"Koedinger__Ken",1
"Kolikant__Yifat_Ben.David",96
"Kollar__Ingo",11
"Kollias__Vassileios",39
"Kolodner__Janet",5
"Kopp__Veronika",50
"Korbak__Christine",9
"Kosonen__Kari",10
"Kostons__Danny",1
"Krajcik__Joseph",6
"Krakowski__Moshe",5
"Kraut__Robert",12
"Krisler__Brian",13
"Kumar__Rohit",1
"Kumpulainen__Kristiina",31
"Kusunoki__Fusako",44
"Laferriere__Therese",37
"Laine__Kaarina",16
"Lakkala__Minna",10
"Lam__Ivan",73
"Lancaster__Juliana_A.",5
"Larusson__Johann",13
"Laster__Thomas",5
"Lau__Matty",61
"Lauhon__Lincoln",6
"Law__Nancy",1
"Lawless__Kimberly_A.",21
"Lee__Akili",3
"Lee__Hee.Sun",8
"Lee__Hyo_Jeong_So_June",2
"Lee__Joey",11
"Lee__Judy_Lai_Har",2
"Lee__June",2
"Lee__Soo.Jin",19
"Lee__Tiffany",7
"Lee__Victor",5
"Leimberer__Jennifer",5
"Leinhardt__Gaea",24
"Levias__Sheldon",3
"Levin__Dan",5
"Levin__Mariana",92
"Levy__Sharona_T",2
"Light__Gregory",6
"Lim__Miyoun",17
"Lin__Xiaodong",20
"Lin__Xiuqin",2
"Linn__Marcia",8
"Lippman__Jordan",6
"Liu__Lei",1
"Lohani__Vinod",14
"Lonka__Kirsti",25
"Looi__Chee.Kit",2
"Lopez.Prado__Bladimir",9
"Lossman__Hans",2
"Louca__Loucas",5
"Luehmann__April",85
"Luengo__Vanda",18
"Lund__Andreas",13
"Lund__Kristine",1
"Madrid__R.Ignacio",15
"Maloney__John",3
"Malopinsky__Larissa",59
"Manches__Andrew",4
"Manning__Flori",21
"Markauskaite__Lina",58
"Marley__Scott",7
"Martell__Sandra",101
"Martin__Caitlinnnedy",3
"Martin__John",28
"Martin__Lee",90
"Martin__Taylor",1
"Marzin__Patricia",36
"Mason__Thomas",6
"Mathews__James",28
"Matos__Anastasios",39
"Matuk__Camillia",56
"Matzel__Sandra",12
"Maunders__Susan",71
"McDonald__Scott",87
"McElhaney__Kevin",8
"McInnis__Brian",46
"McLeese__Michelle",9
"Medina__Richard",75
"Meier__Anne",1
"Melguizo__Mari_Carmen_Puerta",15
"Menekse__Muhsin",8
"Merenluoto__Kaarina",16
"Merritt__Joi",6
"Mertl__Veronique",3
"Messina__Richard",20
"Miller__Diane",54
"Milne__Catherine",4
"Miratrix__Luke",22
"Mitchel__Resnick",3
"Mizoguchi__Hiroshi",44
"Moher__Tom",6
"Molinari__Gaëlle",1
"Mørch__Anders",10
"Moreno__Roxana",7
"Morgado__Leonel",2
"Moskaliuk__Johannes",47
"Munnich__Edward",22
"Muukkonen__Hanni",25
"Nacu__Denise",7
"Nash__Padraig",34
"Natalie__Rusk",3
"Neitola__Marita",16
"Nelson__Brian",11
"Neville__David",46
"Newstetter__Wendy",14
"Ng__Foo_Keong",2
"Nguyen__Phi_D.",33
"Nokes__Timothy",24
"Norton__Marleigh",4
"Noss__Richard",2
"Nückles__Matthias",12
"Nuessli__Marc.Antoine",1
"Nulty__Aran",34
"O.Mahony__Timothy",3
"O.Malley__Claire",4
"Oehl__Michael",49
"Okita__Sandra",1
"Opfermann__Maria",4
"Orrill__Chandra",19
"Orth__Cordula",82
"Oshima__Jun",62
"Oshima__Ritsuko",62
"Osman__Gihan",59
"Overdijk__Maarten",1
"Ozuru__Yasuhiro",21
"Paas__Fred",1
"Paavola__Sami",10
"Pal__Joyojeet",14
"Palonen__Tuire",16
"Pardijs__Mirjam",10
"Park__Eun_Jung",6
"Parnafes__Orit",5
"Pathak__Suneeta",2
"Paus__Elisabeth",70
"Pellegrino__James",6
"Penuel__William",9
"Peppler__Kylie",3
"Perkins__Kristen",7
"Perry__Judith",4
"Peters__Vanessa",11
"Petrosino__Anthony",7
"Pfeiffer__Vanessa",4
"Pfister__Hans.Rüdiger",49
"Phillips__Rachel",7
"Pierroux__Palmyre",13
"Pierson__Jessica",9
"Pieschl__Stephanie",32
"Pinkard__Nichole",3
"Plass__Jan_L.",4
"Pluta__William",23
"Polman__Joe",54
"Ponzer__Sari",10
"Porsch__Torsten",32
"Poyas__Yael",60
"Prakken__H",15
"Prangsma__Maaike",1
"Price__Aaron",8
"Puroila__Mari",31
"Quintana__Chris",6
"Radinsky__Josh",21
"Rafanan__Ken",9
"Raje__Sonali",57
"Rall__Marcus",18
"Ranney__Michael",22
"Rasmussen__Ingvill",13
"Redish__Edward_F.",5
"Reeve__Suzanne",3
"Reimann__Peter",58
"Reiser__Brian",5
"Renkl__Alexander",12
"Richter__Christoph",10
"Rienties__Bart",27
"Rinne__Luke",22
"Roberts__Sharla",33
"Rogers__Maryanna",3
"Ronen.Fuhrmann__Tamar",52
"Ronen__Miky",38
"Roschelle__Jeremy",9
"Rose__Carolyn",1
"Rose__Ken",55
"Rosenbaum__Eric",2
"Rummel__Nikol",1
"Rummer__Ralf",4
"Russ__Rosemary",5
"Ryan__Michael",5
"Saalasti__Merja",31
"Salden__Ron",12
"Salen__Katie",3
"Salmela.Aro__Katariina",25
"Salonen__Pekka",16
"San_Chee__Yam",2
"Sandford__Richard",4
"Sangin__Mirweis",1
"Sarmiento.Klapper__Johann",13
"Satwicz__Thomas",106
"Savelsbergh__Elwin_R.",48
"Scalone__Giovanna",3
"Scardamalia__Marlene",20
"Schank__Patricia",22
"Scheintaub__Hal",3
"Scheiter__Katharina",4
"Scherr__Rachel",5
"Schleigh__Cynthia_D.Angelo_Sharon",8
"Schleigh__Sharon",8
"Schmidt__Henk",29
"Schneider__Rebecca",5
"Schnotz__Wolfgang",7
"Schueler__Anne",4
"Schwartz__Daniel",1
"Schwarz__Baruch",1
"Schwonke__Rolf",12
"Schworm__Silke",12
"Scielzo__Sandro",7
"Segers__Mien",27
"Sengupta__Pratim",2
"Seow__Peter",2
"Seufert__Tina",4
"Sexton__Susan",19
"Shapiro__R._Benjamin",7
"Shechtman__Nicole",9
"Shelton__Brett",46
"Shen__Ji",8
"Sherin__Bruce",5
"Shin__Namsoo",6
"Shipley__Emily",6
"Shwartz__Yael",6
"Silva__Brenda_Lopez",6
"Singer__Melissa",21
"Sinha__Suparna",1
"Sins__Patrick",10
"Sipitakiat__Arnan",65
"Siyahhan__Sinem",2
"Slof__Bert",1
"Slotta__James",11
"Sluijsmans__Dominique",35
"Smørdal__Ole",13
"So__Hyo_Jeong",2
"Solaimani__Sam",15
"Song__Minyoung",6
"Sorcar__Piya",14
"Sowatzke__Elizabeth",34
"Spada__Hans",1
"Spitulnik__Michele",77
"Squire__Kurt",3
"Stahl__Elmar",32
"Stahl__Gerry",13
"Stark__Robin",50
"Starr__Mary",5
"Stegmann__Karsten",1
"Steinbock__Daniel",86
"Stevens__Laurie_McCarthy_Reed",3
"Stevens__Reed",43
"Stevens__Shawn",6
"Stieff__Mike",57
"Sutch__Dan",4
"Sutherland__LeeAnn",5
"Sutherland__Rosamund",4
"Suthers__Dan",75
"Svihla__Vanessa",7
"Swarat__Su",6
"Szeto__Alan",6
"Takeuchi__Lori",3
"Tan__Edna",17
"Tan__Seng_Chee",76
"Tang__Xiaowei",5
"Tartaro__Andrea",67
"Tatar__Deborah",9
"Teasley__Stephanie",1
"Tempelaar__Dirk",27
"Teo__Chewlee",20
"Teo__Timothy",2
"Teplovs__Chris",20
"Thomas__Jakita",94
"Thompson__Kate",97
"Tinelli__Liz",85
"Toom__Auli",31
"Torres__Robert",3
"Touchman__Stephanie",8
"Tscholl__Michael",63
"Tyson__Kersti",3
"Tzialli__Dora",5
"Tzou__Carrie",3
"Underwood__Jody",105
"Unterman__Nathan",6
"Uttal__David",56
"Vadcard__Lucile",18
"Valcke__Martin",2
"Van_Blankenstein__Floris",29
"Van_Borkulo__Sylvia_P.",48
"Van_Boxtel__Carla",1
"Van_de_Sande__Carla",24
"Van_de_Sande__Robert_Hausmann_Brett",24
"Van_de_Wiel__Margje",30
"Van_den_Bossche__Piet",27
"van_den_Braak__Susan",15
"Van_der_Klink__Marcel",35
"Van_der_Meij__Jan",4
"Van_der_Pol__Jakko",93
"Van_der_Vleuten__Cees",29
"Van_Diggelen__Wouter",1
"Van_Drie__Jannet",1
"Van_Gog__Tamara",1
"Van_Joolingen__Wouter_R.",48
"Van_Merriënboer__Jeroen",35
"Van_Oostendorp__Herre",15
"VanLehn__Kurt",24
"Vansteenbrugge__Hendrik",2
"Varma__Keisha",8
"Veermans__Koen",16
"Vogel__Markus",4
"Voyiatzaki__Eleni",1
"Vreeswijk__Gerard",15
"Vries__Erica",36
"Vye__Nancy",7
"Walker__Erin",1
"Walter__Sarah",3
"Wang__Qiyun",78
"Wang__Yan",4
"Wang__Yi.Chia",1
"Wardrip__Peter",55
"Wecker__Christof",1
"Wee__Juan_Dee",2
"Weinberger__Armin",1
"White__Tobin",2
"Wichmann__Astrid",1
"Wijers__Monica",74
"Wilensky__Uri",2
"Wilkerson__John",1
"Wilkerson__Michelle",2
"Williams__Adam",7
"Williams__Caroline",102
"Wischow__Emily",6
"Wittmann__Michael",64
"Wolsten__Daniel",1
"Wong__Jacqueline",17
"Wong__Lung_Hsiang",26
"Woo__Huaylit",78
"Wright__Kenneth",99
"Wu__Longkai",2
"Wu__Winston",40
"Wulf__Volker",14
"Yang__Yang",4
"Yarden__Anat",81
"Yarnall__Louise",22
"Yaron__David",1
"Yee__Pamela",33
"Yeo__Jennifer",76
"Yoon__Susan",95
"Youssef__Paul_Ayres._Amina",107
"Zacharia__Zacharias",5
"Zagal__José",11
"Zahm__Barbara",5
"Zemel__Alan",13
"Zhang__Baohui",2
"Zhang__Zhihui",8
"Zhao__Ke",80
"Zhou__Nan",13
"Zimmerman__Heather",3
"Zottmann__Jan",18
"Zuiker__Steven",2
