"id","Author"
"fa47396a-f5db-42ca-a379-ead2c600b624","Artman__Henrik"
"29ec98dc-5537-4d1f-be7b-16d41e1382e6","Derry__Sharon"
"dc96afcf-570f-4ace-a424-1951b0a570ca","Dimitracopoulou__Angelique"
"75cc1ff0-0b8d-4f3d-bdbf-0e109529899b","Dönmez__Pinar"
"361cbada-1bfa-4e46-8db0-a931a5056ebc","Dwyer__Nathan"
"0b93ad0a-3083-433a-b7e5-a28f2d30acba","Ertl__Bernhard"
"f45220e4-f71a-4ab1-84b8-235a204e7d54","Fraser__Danaë_Stanton"
"22ea31eb-d134-40ac-b392-b5cc300a182f","Gerosa__Marco_Aurélio"
"744f9294-9b0d-437a-931e-b427f1d61517","Glassner__Amnon"
"813e782a-46c8-4bf5-9f2b-81962bd8d546","Carell__Angela"
"efff630a-1da9-4a4a-a347-01fcd4cf7a01","Gogoulou__Agoritsa"
"28833478-65c2-4285-bdd5-2a018d04c41d","Harrer__Andreas"
"3cbce7bb-e21f-4bef-83d3-aed16897bf8c","Hmelo-Silver__Cindy"
"455affba-da3a-44d0-b7ab-89bd7fa888fc","Hoadley__Christopher_M."
"b8fe9520-b3de-4691-b197-c7d5963ad8a4","Hoppe__Ulrich"
"49ef0b1b-1a6d-41a1-b379-087e711deee5","Hui__Diane"
"c186c3c6-aea9-4f42-bc95-cdfc5579635a","Hung__David"
"893aee18-612f-470c-b438-d9e111c5fcec","Huppertz__Peter"
"2323b643-6ae9-4d87-882e-66e470987708","Jones__Chris"
"4e33fcf9-1401-4ba7-abcc-2b34eae6b673","Kali__Yael"
"4abf3ec9-d67f-4cd5-a911-925de6e377d2","Kapur__Manu"
"02141ea5-ec10-4f38-a210-48c961127462","Kienle__Andrea"
"d240d7a8-9001-4c7f-84fb-4c3e0a2f5b75","Kilner__Peter_G."
"25aeca54-348e-4bfd-8d5d-caab4760b10b","Chang__Sung-Bin"
"fb692ea6-91c1-4e58-b6d9-6e9196c72e65","Kim__Beaumie"
"e49ce737-7b80-45e3-8966-ef829ecfbaeb","Kim__Bosung"
"37bfe59d-83e6-4b29-b641-509cc2f8e0c3","Kim__Kibum"
"b75fa2c6-6ff5-4992-b5a7-d93f4e1b4f2e","Kirk__David_S."
"1697597c-0314-4eb7-8d2d-c1789e5ad325","Klopfer__Eric"
"a97d04c8-9a8e-4bb6-b650-7b623d020e39","Klopfer__Eric"
"09c4bb8f-2987-4369-a14b-b5c108c2348e","Group__Forum®_Japan_Research"
"26db35fe-fab6-4e18-bf1a-6f7b9c3991d6","Chen__Fei-Ching"
"91a93bf0-55d5-4857-8172-0f84c57d105e","Kollar__Ingo"
"656fe681-8236-48a4-ae90-b0dfd6cb8662","KONG__Siu_Cheung"
"ea1e4a39-27e9-44ce-b9f0-df07710ead23","Kuhn__Deanna"
"70c1b895-79c6-4e92-be39-0eea161b5e8d","Kuhn__Markus"
"7dd957e1-a349-4fd7-807d-98d3ef9074bd","Lamon__Mary"
"c52f215e-a00f-4702-a7ac-832165b47bc7","LaPointe__Deborah_K."
"81df63e4-189a-41a5-a57d-b453bec95190","Law__Nancy"
"4f631b13-2b14-42a0-a41a-197cf74f7129","Lee__Eddy_Y._C."
"54274893-64d7-4865-9a6f-828f1c8fd75c","Lindwall__Oskar"
"03b751dc-8aa0-4671-b042-ceb39b588a06","Liu__Lei"
"be2d76c4-70ad-4d4d-905d-e123bb929470","Lonchamp__Jacques"
"db053ee3-62a5-477c-9ace-56b2367111cb","Maldonado__Heidy"
