"id","Author"
8,"Marshall__Sue"
9,"Howard__Bruce_C."
10,"Masukawa__Hiroyuki"
11,"Yuasa__Katsutoshi"
12,"Jarvela__Sanna"
13,"Farra__Laura"
14,"Krajcik__Joseph"
15,"Krajcik__Joseph"
19,"Freeman__Ben"
20,"Guzdial__Mark"
23,"Samson__Perry"
24,"Stevens__Ron"
25,"Nix__Don"
26,"Krajcik__Joseph_S."
27,"Skoog__Gerald"
28,"Derry__Sharon"
29,"Barab__Sasha_A."
30,"Davis__Elizabeth_A."
31,"Drabenstott__Karen"
32,"Edwards__Elizabeth"
33,"Gray__Jackie"
34,"Wilensky__Uri"
35,"Decary__Michel"
36,"Pinkard__Nichole"
37,"ul-Haq__Saif"
38,"Barak__Miri"
39,"Kolodner__Janet"
40,"Dam__Betty_Van"
41,"Groves__Harriett"
42,"Jarvela__Sanna"
43,"Narayanan__N._Hari"
44,"Crozier__Jane"
45,"Marlino__Mary"
46,"Kolodner__Janet"
48,"Wang__Minjuan"
49,"Holst__Shirley_J."
50,"Johnson__Andrew"
51,"Graesser__Arthur_C."
52,"Fretz__Eric"
53,"Krajcik__Joseph"
54,"Azevedo__Flavio_S."
55,"Edelson__Daniel"
56,"Derry__Sharon"
57,"Creedman__Maya"
58,"Stroup__Walter_M."
59,"Winn__Bill"
60,"Edelson__Daniel"
61,"Guan__Yi"
62,"Gomez__Louis"
63,"Williams__Susan"
66,"Weisserman__Gary"
67,"Pinkard__Nichole"
68,"Songer__Nancy_Butler"
69,"Scardamalia__Marlene"
70,"Hakkarainen__Kai"
72,"Spillane__James_P."
73,"McMillan-Culp__Katherine"
75,"Bruckman__Amy_S."
76,"Xie__Yichun"
77,"Shumar__Wesley"
78,"Finholt__Thomas_A."
0,"Abad__Jesus_Vazquez"
2,"Horwitz__Paul"
7,"Palincsar__Annemarie"
8,"Edelson__Danny"
9,"Panizzon__Debra"
11,"Oshima__Ritsuko"
12,"Salovaara__Hanna"
13,"Feldman-Riordan__Claire"
14,"Marx__Ron"
15,"Marx__Ronald"
19,"Shea__Elizabeth_S."
20,"Realff__Matthew"
25,"Fairweather__Peter"
26,"Soloway__Elliot"
27,"Zhu__Yongxin"
29,"Keating__Thomas"
31,"Krajcik__Joseph"
32,"Elliott__Jason"
33,"Groves__Harriett"
34,"McKenzie__Eamon"
37,"Khan__Sabir"
41,"Kolodner__Janet"
42,"Dillenbourg__Pierre"
44,"Barnett__Michael"
45,"Holschuh__Douglas_R."
48,"Tupper__Tom"
49,"Haake__Joerg_M."
50,"Cho__Yongjoo"
51,"Group__The_Tutoring_Research"
52,"Krajcik__Joseph"
53,"Soloway__Elliot"
55,"Brown__Matthew"
56,"Kim__Jong_Baeg"
57,"Flores__Jana"
60,"Kass__Alex"
61,"Toman__John"
72,"Sorsa__Franci_Steinmuller_Don"
75,"O'Neill__D._Kevin"
77,"Schlager__Linda_Polin_Mark"
78,"Potter__Clint_S."
2,"Christie__Mary_Ann"
7,"Ford__Danielle"
9,"Pegg__John"
20,"Ludovice__Pete"
29,"Hay__Kenneth_E."
31,"Soloway__Elliot"
32,"Jensen__Carlos"
33,"Kolodner__Janet"
37,"Zimring__Craig"
44,"Allison__Don"
48,"Wangemann__Paul"
49,"Steinmetz__Ralf"
50,"Lin__Ya-Ju"
52,"Soloway__Elliot"
56,"Steinkuehler__Constance"
60,"Davies__Brian"
61,"DePalma__Andy"
72,"Carney__Karen"
75,"Songer__Nancy_Butler"
77,"Spitzer__William_S."
78,"Carragher__Bridget"
20,"Morley__Tom"
31,"Talley__Melanie"
37,"Kehoe__Colleen"
44,"Bashaw__Meredith"
56,"Street__John"
61,"Znamenskaia__Elena"
72,"Kyza__Eleni"
78,"Carroll__Liana"
31,"Woolridge__Steven"
37,"Rick__Jochen"
44,"Hoos__Beth"
56,"Canty__Nicole"
78,"Grosser__Benjamin"
31,"Miller__John"
37,"Guzdial__Mark"
44,"Perkins__Lori"
56,"Fassnacht__Chris"
78,"Hanlon__Janet"
56,"Hewson__Kate"
78,"Kisseberth__Nick"
56,"Hmelo__Cindy"
78,"Robinson__Scott"
56,"Spiro__Rand"
78,"Weber__Daniel"
78,"Thakkar__Umesh"
78,"Conway__Charles"
78,"Snow__David_Stone_Gregory_R."
78,"Claes__Daniel_R."
78,"Myers__James_D."
