"id","Author"
"5b8e148d-c6c4-40f6-8c23-82d940d9e84e","Cavallo__David"
"dc41f70d-f36f-41b7-9361-b44b8eb6181b","Cavallo__David"
"6f57d327-1350-4198-ab80-7fd4074c0246","Hsi__Sherry"
"740ece35-15e4-4196-bf4a-e0b382ad952c","Chambers__Eric_Karl"
"a48b49e5-3d12-46f8-beff-c450f3a63787","Chen__Fei-ching"
"55c84a45-c8a8-4c0b-be8b-00db7192b06a","Cornelius__Lindsay_L."
"5d2affcc-51db-4298-972d-bf026befb679","Cortina__Jose_Luis"
"c355f334-a54a-4df5-b1d5-180f180ea0a7","Cress__Ulrike"
"66d3c22a-d877-438b-b980-944c7f8f2aac","Dede__Chris"
"28fc99b7-9c7e-440b-8aa0-b88651fc3863","Klopfer__Eric"
"711ea98a-9f16-48aa-a3c7-6b1dbf800c07","Edelson__Daniel"
"9b9f88c0-e61d-486c-9bff-867ac54f48f4","Esmonde__Indigo"
"205ac8e0-498e-478a-a88b-416f60a5f800","Fasse__Barbara_Burks"
"18033e4c-8cfb-43be-bf70-3e9f804fbb48","Polman__Joseph"
"cabdb983-4ade-42c5-aee8-a976c095c755","Ford__Michael_J."
"900f4f84-d2b7-4432-9d5d-623c8def2238","Fournier__Janice_E."
"0834c8f9-8db8-4413-93a9-4dec2ec9b3be","Ash__Doris"
"ef6dd971-6da5-402c-a2a4-2bb77f3e789f","Geier__Robert"
"c52c1e86-a940-4334-b464-e4c8db09e990","Goldman__Rachel"
"c86c39c3-c867-4ebd-b139-19c0626225f1","Goldman__Shelley"
"9e7600e4-0b00-4e57-ab56-b8b8817df854","Rummel__Nikol"
"c6101e92-2ac5-4d08-b598-b812ce26a660","Gordon__Andrew_S."
"e2dca975-5924-46d1-a22c-f8186f886ded","Hall__Rogers"
"5ced3d6e-6d8b-4010-88cc-0c1ad8f1112e","Halverson__Erica"
"cae3d9ac-0ab5-42bd-b229-902cb1f3b6ac","Hmelo-Silver__Cindy"
"57f1d5fe-246f-4102-a6a4-67236fe7d676","Hoadley__Christopher_M."
"29a1a26c-96a8-404c-a22d-c3290acc0a59","Jurow__A._Susan"
"c0f4852d-2da4-4036-b85b-8abaf51b4ae7","Koschmann__Timothy"
"fdc06d6b-8952-49e0-aa81-63f092de7d93","Abrahamson__Dor"
"c36a45dc-a6a0-4273-b87e-90ab96294a38","Kwon__Samuel_M."
"8dafe3fb-c35a-4287-9093-e31ec5c07582","Kyza__Eleni_A."
"4e1030c8-0d68-40ef-aa92-7d3bdec582b4","Lee__Victor"
"34a50fd1-5fb5-4941-b070-c7598c0ba69e","Lizotte__David_J."
"aca35485-b0fe-4a04-8531-ad4e97c1f941","Magnusson__S._J."
"729ad219-2579-4de0-bdf2-023f253b2619","McNamara__Danielle"
"bc735a60-6e11-437e-a6c7-68836a4b1015","Mioduser__David"
"b3cde6dd-277e-4431-8106-94f01bb5c7a1","Miwa__Kazuhisa"
"b1069ee0-70b1-4cb1-bd5b-fe8f4041160b","Miyake__Naomi"
"bc839456-55ff-448b-b327-d2f9fe9d6979","Mondoux__Jacques"
"e053224b-d904-492c-931f-53928c5caf73","Alibali__Martha_Wagner"
"f2378bb8-2a49-493e-adf6-0907cdfcb08c","Mouza__Chrystalla"
"0b234c86-0bb6-44ed-a550-2a177e39767c","Newstetter__Wendy_C."
"7c551b8c-a3d7-44a7-a687-c661e7a80c1a","Nussbaum__E._Michael"
"d3191279-65be-4f51-910c-a30abaabd727","Oshima__Jun"
"91b135f2-aa8e-4db3-bb84-c1c046ecd4ce","Owensby__Jakita_N."
"61e0aa1e-0541-4e93-a336-842964e13567","Penuel__William"
"dc52808b-c6c0-4576-a87a-bd7f09574673","Pinkard__Nichole"
"709716ce-3dd4-46c0-ab38-5df4055d5c7b","Pitts__Virginia_M."
"867edd69-9177-4a68-b6d4-fd7335f0cd3d","Richter__Christoph"
"da4a2cc3-90ca-4797-aef7-c456fac64861","Rivet__Ann_E."
"5948715d-e1f6-4831-be71-3c8e851f5739","Atkins__Leslie_J."
"3ec654ea-f529-4e9e-bf8e-f18cd909a4da","Rueda__Robert"
"32232d41-0b68-400a-b97b-94bdf9bfbbeb","Ryan__Michael_T."
"b12e117d-6d26-4da2-9829-405b7b8eb876","Scheiter__Katharina"
"d8d398de-e9a4-4232-8de0-791cffb9b688","Schneider__Rebecca"
"01a41947-e107-4138-a072-cc627bfb05be","Shaffer__David_Williamson"
"3e65fef3-3b46-4411-ae09-51d3784a0b27","Sipitakiat__Arnan"
"654462ed-a67e-4dc4-be16-7c57a1cf7b94","Soller__Amy"
"697fac4c-ae0e-479b-9250-f8c8763533e5","Songer__Nancy_Butler"
"7e692b27-07c0-4208-90db-3c681c808647","Bereiter__Carl"
"83adb43d-48fb-4b6a-a78a-c7d4e9ce3ad7","Azevedo__Roger"
"110d20d0-debe-46c8-9503-a5fd9173eab1","Squire__Kurt"
"1c9d23c7-5602-4e24-95f9-c7863bd299df","Squire__Kurt"
"972ee0a4-92a2-4a96-bd79-fd9ff50e768f","Steinkuehler__Constance_A."
"1a721979-d84c-4e02-85aa-7a0c6e9f04ca","Stylianou__Agnes"
"0888fdfd-ca52-4179-84dd-9cceca337ccb","Suthers__Dan"
"948895a3-6a3f-432a-8c23-bdff5a5f808d","Underwood__Jody_S."
"f2a51076-e9d4-451a-9677-180b089f2e85","Vahey__Philip"
"a4012068-2dd9-4e66-b7db-498d969ac67a","Weusijana__Kofi_A."
"87356599-8b7e-42b8-9695-dc70dd62a93e","Wise__Alyssa"
"241102c1-3c01-4035-a2ea-c3a5ead41c56","Zhong__Le"
"aff8396c-2ad0-4497-a164-536852042001","Baker__Ryan_Shaun"
"eaf5eb19-9c06-48da-8ac2-a1b651b1c78a","Azevedo__Roger"
"1504ee13-e04b-4c05-9f07-6f876656611c","Baloian__Nelson"
"e98cc051-8923-4d66-bd92-f3d1a74500e8","Barron__Brigid"
"fb1531da-afe8-4f33-b381-645fc546fe08","Baylor__Amy_L."
"e7614ac7-ee25-416d-811f-dd0ce1edb080","Beckett__Kelly_L."
"efb472be-7366-4e43-afe5-e1ca59122939","Blair__Kristen_P."
"801b6347-5bc6-4449-b810-1d520971b16b","Chang__N.M."
"5d0cde86-7b03-467b-a205-bae7b58916be","Charles__Elizabeth_S."
"fe3c2002-9b4f-4fb4-a25a-61fecb119b2b","Clark__Douglas_B."
"fe0a88a6-300d-4b3a-97ec-93499f0d980a","Collazos__César_A."
"c64d7d98-d76c-4d3c-bca8-450d94ccc5d6","DaCosta__Maria_Carolina"
"212ef55f-1dcb-4364-a5d8-255de5f487a3","Davis__Elizabeth_A."
"1ccf5214-321f-43c6-9442-b0d4b56f998b","DelMarcelle__Matt"
"bc489282-4406-44ed-8965-e2367ec7e9b1","Doppelt__Yaron"
"f5ec538a-3d5d-4d2b-b47c-b9e7b859106f","Edelson__Daniel"
"deff1f06-5ef1-4a2c-9ce6-d0fb2aca5c01","Foley__Brian_J."
"d3facedc-3897-485c-a010-2869f28460fd","Forsyth__Lachlan"
"ccd28846-f6fd-4935-a607-57021bb6869a","de_Osuna__Jennifer_Garcia"
"b1d5e3e0-5e8d-47f3-8b41-b374e9cf6998","Gazit__Elchanan"
"0d53bf6d-0244-4db1-88a0-d69dfbca423e","Gerjets__Peter"
"1def17b6-36ed-486c-b762-5219c621b7c6","Gwon__Yu-sun"
"c17b53f1-df75-4be4-bfd5-acc1c030b15d","Hall__Tony"
"0518da2b-16b5-4848-8768-597fa52c5bf0","Hayes__Gillian_R."
"7cd3cb3c-d32a-4fed-8936-fefb1f6b1f4a","Hendrix__Susan"
"3669c13f-3cf5-4f9a-9d21-636b8b6d408c","Hickey__Daniel_T."
"381c082a-999d-4318-a5d6-505c2892d00f","Higginbotham__Thomas"
"f59b0881-4998-4e9c-a0e4-f2919a9b7787","Hindo__Claudia"
"511cbd95-fa23-42be-afee-d989ec1021ca","Jonassen__David"
"d4829a64-a63b-459d-b546-582a024235ad","Joseph__Diana"
"8d6227a3-4c80-4a8b-95d9-a9655f3c87ba","Katz__Sandra"
"1d334c24-696d-499c-b68e-9c40e26fab26","Kehoe__Colleen"
"cdad53ca-b77d-4ea3-b1d5-71097cfb55c7","Klopfer__Eric"
"28b2f02f-b97e-4dc6-9c1a-65f6a1c40fc4","Kobayashi__Hiroko"
"c1d53f43-97d5-41d7-af94-a0c7e7a0a79e","Lamon__Mary"
"319eff5a-2af7-4efc-b8b9-74f37cd9adbe","Lin__Hsien-Ta"
"f86f8c0e-c04b-4888-9c01-262fb413b484","Liu__Yan"
"fd47e046-019d-4907-8d35-b422be438e64","Lonn__Steve"
"6cac3e3b-3470-42b9-8e07-66ea2216860a","Luera__Gail_R."
"4199ed4b-5a0c-4aad-9d68-9648af65fc9d","Marathe__Surabhi"
"30b16ae4-0d4c-4ee5-87bd-fd1b486316ca","Martin__Taylor"
"92f9933a-4e33-47d1-b248-357ea5cd74b5","Murray__Tom"
"1a8bf332-de83-4a18-a738-7d066797ee6c","Nagarajan__Anandi"
"9cef556c-1749-4c5b-918d-6686497f4f71","Okita__Sandra_Y."
"cc804627-e0d4-44af-a551-e9f8254f78e3","Paulus__Trena_M."
"3522e335-e9c8-4206-88ce-cdb880f25f48","Pease-Alvarez__L."
"eb01dd22-d24f-4287-a085-1bc630de8bf2","Quintana__Chris"
"cf5c3018-35c5-48e4-bff6-954a2edf179d","Renninger__K._Ann"
"2fa2144e-02ff-4783-b40b-dbc26d0ffd2e","Rick__Jochen"
"b2f8b262-09fd-464d-b4b9-47dfd1e9522c","Rick__Jochen"
"c1880c1b-d8ca-4e65-a1d2-0673827347b8","Satwicz__Tom"
"558f5ad8-a6d7-467c-a7ca-085672fb539c","Schwarz__Christina"
"fae18e98-6cad-453b-be2a-e1ce462edabb","Stevens__Brett_E._Shelton_and_Reed_R."
"733771d3-6143-4655-bf12-a2fe1df01198","Smithey__Julie"
"88eb224a-d034-4392-9ee2-ac34406b57a3","Stahl__Gerry"
"ad8b31a8-51dc-4ab1-86a3-f1934289ab4b","Streeter__Lynn_A."
"04991a32-04b1-4423-b4cd-baead6733df5","Strobel__Johannes"
"a80cab39-34f7-4a77-9cde-f4b697901392","Svarovsky__Gina"
"14bcfd2f-89c5-4e5e-9c4c-3f1c1eb56d62","Tackman__Jennifer_A."
"8fa71796-2479-4408-91df-569bf839d2f8","Tholander__Jakob"
"492b1f7a-2bbb-4c88-aab8-b591a52b0c4e","Tzou__Carrie_T."
"139d1407-8c8e-4686-a673-e76d23251e84","Wang__X._Christine"
"d84a9353-a237-46d8-8e8a-f707a75ca1a2","Yoon__Susan"
"916df0b7-5084-4ec3-90a5-702a4b98371a","Zhang__Meilan"
"cd07ea3d-d9f0-4a3f-8d8d-fe3bd41d2c5d","Zimmerman__Heather"
"80dbcfe0-cc4b-4bd3-9c6e-44e29762087a","Barak__Moshe"
"02cefa69-043b-47e9-a588-41bf07d25df9","Barnett__Michael"
"1e9e5d90-71b4-49fc-9faa-94ba1229295c","Cobb__Paul"
"fd13563b-5748-4501-a041-5c3aff3b8bc7","Bartholomé__Tobias"
"af5c5d94-a2da-4c48-a273-aa3fd5992c05","Best__Rachel"
"869a5837-4a4d-4e5c-89e1-f004b3a16170","Brenninkmeyer__Lawrence_D."
"5b8e148d-c6c4-40f6-8c23-82d940d9e84e","Sipitakiat__Arnan"
"dc41f70d-f36f-41b7-9361-b44b8eb6181b","Papert__Seymour"
"6f57d327-1350-4198-ab80-7fd4074c0246","Crowley__Kevin"
"740ece35-15e4-4196-bf4a-e0b382ad952c","Stevens__Reed"
"5d2affcc-51db-4298-972d-bf026befb679","Zhao__Qing"
"c355f334-a54a-4df5-b1d5-180f180ea0a7","Hesse__Friedrich-Wilhelm"
"66d3c22a-d877-438b-b980-944c7f8f2aac","Nelson__Brian"
"28fc99b7-9c7e-440b-8aa0-b88651fc3863","Resnick__Mitchel"
"711ea98a-9f16-48aa-a3c7-6b1dbf800c07","Joseph__Diana_M."
"9b9f88c0-e61d-486c-9bff-867ac54f48f4","Saxe__Geoffrey_B."
"18033e4c-8cfb-43be-bf70-3e9f804fbb48","Westhoff__Laura"
"0834c8f9-8db8-4413-93a9-4dec2ec9b3be","Brenner__Mary_Betsy"
"ef6dd971-6da5-402c-a2a4-2bb77f3e789f","Blumenfeld__Phyllis"
"c52c1e86-a940-4334-b464-e4c8db09e990","Eguchi__Amy"
"c86c39c3-c867-4ebd-b139-19c0626225f1","Pea__Roy"
"9e7600e4-0b00-4e57-ab56-b8b8817df854","Spada__Hans"
"e2dca975-5924-46d1-a22c-f8186f886ded","Lehrer__Rich"
"cae3d9ac-0ab5-42bd-b229-902cb1f3b6ac","Chernobilsky__Ellina"
"57f1d5fe-246f-4102-a6a4-67236fe7d676","Kirby__Joshua_A."
"29a1a26c-96a8-404c-a22d-c3290acc0a59","Creighton__Laura"
"c0f4852d-2da4-4036-b85b-8abaf51b4ae7","Stahl__Gerry"
"fdc06d6b-8952-49e0-aa81-63f092de7d93","Berland__Matthew_W."
"c36a45dc-a6a0-4273-b87e-90ab96294a38","Gomez__Louis"
"4e1030c8-0d68-40ef-aa92-7d3bdec582b4","Sherin__Bruce_L."
"34a50fd1-5fb5-4941-b070-c7598c0ba69e","McNeill__Katherine_L."
"aca35485-b0fe-4a04-8531-ad4e97c1f941","Palincsar__A._S."
"729ad219-2579-4de0-bdf2-023f253b2619","Floyd__Randy_G."
"bc735a60-6e11-437e-a6c7-68836a4b1015","Lahav__Orly"
"b3cde6dd-277e-4431-8106-94f01bb5c7a1","Ishii__Norio"
"b1069ee0-70b1-4cb1-bd5b-fe8f4041160b","Shirouzu__Hajime"
"bc839456-55ff-448b-b327-d2f9fe9d6979","Auderset__Pierre-Benoit"
"e053224b-d904-492c-931f-53928c5caf73","Nathan__Mitchell_J."
"0b234c86-0bb6-44ed-a550-2a177e39767c","Kurz.-Milcke__Elke"
"d3191279-65be-4f51-910c-a30abaabd727","Oshima__Ritsuko"
"91b135f2-aa8e-4db3-bb84-c1c046ecd4ce","Kolodner__Janet"
"61e0aa1e-0541-4e93-a336-842964e13567","Yarnall__Louise"
"709716ce-3dd4-46c0-ab38-5df4055d5c7b","Edelson__Daniel"
"867edd69-9177-4a68-b6d4-fd7335f0cd3d","Allert__Heidrun"
"da4a2cc3-90ca-4797-aef7-c456fac64861","Krajcik__Joseph_S."
"3ec654ea-f529-4e9e-bf8e-f18cd909a4da","Au__Julie"
"32232d41-0b68-400a-b97b-94bdf9bfbbeb","Kolodner__Janet"
"b12e117d-6d26-4da2-9829-405b7b8eb876","Gerjets__Peter"
"d8d398de-e9a4-4232-8de0-791cffb9b688","Krajcik__Joseph"
"3e65fef3-3b46-4411-ae09-51d3784a0b27","Blikstein__Paulo"
"654462ed-a67e-4dc4-be16-7c57a1cf7b94","Guizzardi__Renata"
"697fac4c-ae0e-479b-9250-f8c8763533e5","Gotwals__Amelia_Wenk"
"7e692b27-07c0-4208-90db-3c681c808647","Koschmann__Timothy"
"83adb43d-48fb-4b6a-a78a-c7d4e9ce3ad7","Winters__Fielding_I."
"110d20d0-debe-46c8-9503-a5fd9173eab1","Barab__Sasha"
"1c9d23c7-5602-4e24-95f9-c7863bd299df","Barnett__Mike"
"1a721979-d84c-4e02-85aa-7a0c6e9f04ca","Puntambekar__Sadhana"
"0888fdfd-ca52-4179-84dd-9cceca337ccb","Harada__Violet_H."
"948895a3-6a3f-432a-8c23-bdff5a5f808d","Bowers__Janet_S."
"f2a51076-e9d4-451a-9677-180b089f2e85","Tatar__Deborah"
"a4012068-2dd9-4e66-b7db-498d969ac67a","Riesbeck__Christopher_K."
"87356599-8b7e-42b8-9695-dc70dd62a93e","Chang__Juyu"
"241102c1-3c01-4035-a2ea-c3a5ead41c56","Collins__Allan"
"aff8396c-2ad0-4497-a164-536852042001","Corbett__Albert_T."
"1504ee13-e04b-4c05-9f07-6f876656611c","Breuer__Henning"
"e98cc051-8923-4d66-bd92-f3d1a74500e8","Tackman__Jennifer"
"e7614ac7-ee25-416d-811f-dd0ce1edb080","Shaffer__David_Williamson"
"efb472be-7366-4e43-afe5-e1ca59122939","Schwartz__Daniel_L."
"801b6347-5bc6-4449-b810-1d520971b16b","Koedinger__K.R."
"5d0cde86-7b03-467b-a205-bae7b58916be","d'Apollonia__Sylvia_T."
"fe0a88a6-300d-4b3a-97ec-93499f0d980a","Guerrero__Luis_A."
"c64d7d98-d76c-4d3c-bca8-450d94ccc5d6","Chinn__Clark"
"212ef55f-1dcb-4364-a5d8-255de5f487a3","Smithey__Julie"
"1ccf5214-321f-43c6-9442-b0d4b56f998b","Derry__Sharon"
"bc489282-4406-44ed-8965-e2367ec7e9b1","Schunn__Christian"
"deff1f06-5ef1-4a2c-9ce6-d0fb2aca5c01","La_Torre__Deborah"
"d3facedc-3897-485c-a010-2869f28460fd","Mulholl__Gillian"
"ccd28846-f6fd-4935-a607-57021bb6869a","Ranney__Michael"
"b1d5e3e0-5e8d-47f3-8b41-b374e9cf6998","Chen__David"
