"","x"
"Perry__Rachel",0
"Peters__Vanessa",0
"Peters__Vanessa_L.",0
"Petrick__Carmen",0
"Pinkard__Nichole",0
"Pressick.Kilborn__Kimberley",0
"Prusak__Naomi",0
"Quek__Choon_Lang",0
"Quellmalz__Edys",0
"Quintana__Chris",0
"Rachel__Alexander",0
"Radinsky__Joshua",0
"Raes__Annelies",0
"Rafanan__Ken",0
"Rafferty__Anna",0
"Raj__Bhiksha",0
"Ralambondrainy__Henri",0
"Ranney__Michael",0
"Rau__Martina",0
"Read__Janet",0
"Rebello__Carina_M.",0
"Rebello__N._Sanjay",0
"Recker__Mimi",0
"Reimann__Peter",10942
"Reinholz__Daniel",0
"Reiss__Kristina",0
"Renninger__K._Ann",33
"Resendes__Monica",4
"Rey__Sabine",0
"Reynolds__Rebecca",0
"Rhodes__Suzanne",0
"Richard__Halverson",0
"Rick__Jochen",0
"Roberts__Jessica",0
"Rogat__Toni_Kempler.",0
"Roll__Ido",0
"Rosas__Hernan",0
"Roschelle__Jeremy",386
"Rose__Carolyn",1328
"Rosenbaum__Claire",0
"Rouse__Rob",1
"Rowe__Deborah",0
"Roy__George",0
"Rummel__Nikol",5507
"Russ__Rosemary_S.",0
"Russell__Jennifer",0
"Russell__Kamala",0
"Salehi__Shima",0
"Sandoval__William",0
"Sato__Elissa",0
"Savio.Ramos__Caroline",0
"Sawyer__Keith",0
"Sayre__Eleanor",0
"Scalone__Giovanna",0
"Scardamalia__Marlene",0
"Schank__Patti",0
"Schellens__Tammy",0
"Schmeck__Annett",0
"Schmidt__Kristin",0
"Schoerning__Emily",0
"Schwarz__Baruch",2
"Schwendimann__Beat",0
"Scopelitis__Stephanie",0
"Scoresby__Jon",0
"Searle__Kristin",0
"Sears__David_A.",0
"Segedy__James",0
"Seitamaa.Hakkarainen__Pirita",7
"Sensevy__Gérard",0
"Seppänen__Marko",0
"Sester__Sebastian",0
"Shaffer__David_Williamson",1
"Shah__Niral",0
"Shahar__Nitza",0
"Shechtman__Nicole",0
"Shelley__Tia",0
"Shelton__Brett",0
"Shen__Chia",0
"Shen__Ji",0
"Sherin__Bruce",0
"Sherman__Milan",0
"Shin__Namsoo",3
"Shinohara__Mayumi",0
"Shouse__Andrew",0
"Shutt__Kari",0
"Sigley__Robert",0
"Silva__Brenda_Lopez",5
"Simon__Jean",0
"Sinatra__Gale",0
"Sinha__Suparna",3
"Siyahhan__Sinem",0
"Skoulia__Thea",0
"Slattery__Brian",0
"Slotta__James",0
"Slotta__Jim",4893.36666666667
"Smørdal__Ole",0
"So__Winnie_Wing.mui",0
"Song__Minyoung",0
"Songer__Nancy",4536
"Southavilay__Vilaythong",304.5
"Speer__Jennifer",0
"Stegmann__Karsten",0
"Stevens__Reed",0
"Stevens__Shawn_Y.",0
"Stieff__Mike",0
"Strackeljahn__Andrea",0
"Sträfling__Nicole",0
"Strømsø__Helge_I.",0
"Stucke__Björn",0
"Sun__Daner",0
"Sun__Jizhen",0
"Sung__Shannon",0
"Sutherland__LeeAnn_M.",0
"Svihla__Vanessa",194
"Swanson__Hillary",0
"Sweller__John",0
"Takeuchi__Miwa",0
"Tan__Danny",0
"Tan__Lynde",0
"Taylor__Holly_A.",0
"Taylor__Jonte",0
"Tee__Meng_Yew",0
"Teplovs__Christopher",0
"Therrien__William",0
"Thiel__Ansgar",0
"Thompson__Kate",886.999999999998
"Tian__Stella_W.",0
"Timms__Michael",286.5
"Tissenbaum__Mike",2064.46666666666
"Toh__Pee_Li_Leslie",0
"Toh__Yancy",0
"Trinidad__Gucci",0
"Trninic__Dragan",0
"Tse__Hidy",0
"Tunc.Pekkan__Zelha",0
"Tutwiler__M._Shane",0
"Tzialli__Dora",6
"Ufer__Stefan",0
"Unal__Zafer",0
"Utz__Wilfrid",0
"Vahey__Phil",0
"van_Aalst__Jan",7964
"Van_Horne__Katie",36
"Van_Schooneveld__Jackie",0
"van_Strien__Johan",0
"Vanover__Charles",0
"Varma__Keisha",0
"Vatrapu__Ravi",4
"Vauras__Marja",0
"Veermans__Koen",0
"Viilo__Marjut",0
"Virkkunen__Jaakko",0
"Visconti__Amanda",0
"Vogel__Freydis",0
"Voogt__Joke",0
"Vosniadou__Stella",0
"Vye__Nancy",0
"Wagh__Aditi",0
"Walker__Richard",0
"Walkington__Candace",0
"Wan__Wing.San",0
"Wan__Zhihong",0
"Wang__Joyce",3
"Wardrip__Peter",8
"Weber__Katrin",0
"Wecker__Christof",2907.93333333334
"Wegner__Elisabeth",0
"Weinbrenner__Stefan",0
"Westermann__Katharina",0
"Whittaker__Chris",0
"Wichmann__Astrid",5724
"Wiedmann__Michael",0
"Wiesner__Hartmut",0
"Wilde__Jane",0
"Wilensky__Uri",1
"Williams__Michelle",0
"Wise__Alyssa",0.666666666666667
"Wong__Lung.Hsiang",9
"Worsley__Marcelo",0
"Wu__Hsin.Kai",0
"Yacef__Kalina",576
"Yang__Zhitong",0
"Yaron__David",0
"Ye__Lei",0
"Yeung__Yau.yuen",2
"Yip__Jason",0
"Yoon__Susan",3
"York__Adam_J.",0
"Yuen__Johnny",0
"Zellner__Moira",0
"Zertuche__Amber",0
"Zhang__Baohui",0
"Zhang__Dongmei",0
"Zhang__Jianwei",0
"Zhang__Yonghe",0
"Zhao__Yuting",0
"Zheng__Kathleen",0
"Ziebarth__Sabrina",0
"Zingaro__Daniel",0
"Zywica__Jolene",0
