"","x"
"X__College_of_Computing",0
"Arias__Ernesto",0
"Baecker__Ronald",0
"Bakardjieva__Maria",0
"Baker__Michael",0
"Baker__Michelle",0
"Barkai__Reuma_DeGroot",0
"Becker__Marci",0
"Bell__Philip",0
"Bos__Nathan",0
"Bracewell__Robert",0
"Bransford__John_D.",0
"Breuleux__Alain",0
"Bronack__Stephen_C.",0
"Brophy__Sean_P.",0
"Bruckman__Amy",0
"Calvert__Tom",0
"Campos__Milton",0
"Chi__Michelene_T._H.",0
"Cohen__Bruce",0
"Cohen__Judith_Levy",0
"Cole__Michael",0
"Collins__Jason",0
"Collison__George",0
"De_Vries__Erica",0
"Dueber__Bill",0
"Duffy__Tom",0
"Edelson__Daniel",0
"Eden__Hal",1
"Enyedy__Noel",0
"Eurelings__Anneke",0
"Fishman__Barry_J.",0
"Flor__Nick_V.",0
"Frederiksen__John_R.",0
"Gay__Geraldine",0
"Gay__Geri",0
"Gifford__Bernard_R.",0
"Goldman__Melanie",0
"Gomez__Louis",6
"Graves__David",0
"Greer__Jim",0
"Groeneboer__Chris",0.5
"Guzdial__Mark",0
"Hakkarainen__Kai",0
"HÄuuml.bscher__Roland",0
"Hmelo__Cindy",0
"Hoadley__Christopher_M.",0
"Hosoya__Katsumi",0
"Hsi__Sherry",0
"Hsi__Sherry_H.",0
"Institute_of_Technology__Georgia",0
"Issroff__Kim",0
"Jeong__Heisawn",0
"Jones__Ann",0
"Jurema__Ana",0
"Kakuta__Susumu",0
"Kalmon__Stevan",0
"Kaptelinin__Victor",0
"Kato__Hiroshi",0
"Kawanobe__Akihisa",0
"Klawe__Maria",0
"Kolodner__Janet",40
"Kozma__Robert",0
"Kumar__Vive",0
"Kupperman__Jeff",0
"Kuzuoka__Hideaki",0
"Laferriere__Therese",0
"Lang__Ruth",0
"Lasse__Lipponen",0
"Levy.Neumand__Edith",0
"Li__Yibing",0
"Lin__Xiaodong",0
"Loh__Ben",0
"Lund__Kristine",0
"Maglio__Paul_P.",0
"Martin__Wendy",0
"Masterton__Simon",0
"McCalla__Gordon",0
"Meagher__Paul",0
"Miki__Hiroyuki",0
"Moeller__Babette",0
"Morse__Doug",0
"Nagel__Kris",0
"Newstetter__Wendy",0
"Nilsson__Jörn",0
"O.Rourke__Maureen",0
"O.Shea__Tim",0
"Oshima__Jun",0
"Petrosino__Anthony_J.",0
"Pfaffman__Jay",0
"Poplar__Stephen",0
"Posner__Ilona",0
"Puntambekar__Sadhana",0
"Radinsky__Josh",0
"Reiser__Brian",6
"Rieger__Robert",0
"Ronteltap__Frans",0
"Rudmin__Floyd",0
"Russell__Eric",0
"Scanlon__Eileen",11
"Schank__Patricia",0
"Schank__Patricia_K.",0
"Schlager__Mark",0
"Schlager__Mark_S.",0
"Schwartz__Daniel_L.",0
"Schwarz__Baruch",0
"Shabo__Amnon",0
"Shaffer__David_Williamson",0
"Sharma__Munish",0
"Sipusic__Mike",0
"Smith__Randall",0
"Stahl__Gerry",0
"Stephen__Mary_L.",0
"Stevens__Reed",0
"Stockley__Denise",0.5
"Stuart__Barb",0
"Suthers__Dan",0
"Suzuki__Hideyuki",0
"Svartdal__Frode",0
"Svedemar__Micke",0
"Tabak__Iris",0
"Tcherni__Anna",0
"Teles__Lucio",0
"The_Cognition_and_Technology_Group",0
"Tiessen__Esther_L.",0
"Tinker__Robert",0
"Toth__Eva_Erdosne",0
"Turbovsk__Anat",0
"Turns__Jennifer",0
"Vahey__Phil",0
"Wallace__Raven",0
"Ward__Douglas_R.",0
"Weiner__Arlene",0
"White__Barbara_Y.",0
"Whitelock__Denise",0
"Yamazaki__Akiko",0
"Yamazaki__Keiichi",0
