"","x"
"X_",0
"Aboulafia__Annette",0
"Abrahamson__Dor",185.311904761905
"Acholonu__Ugochi",0
"Ainsworth__Shaaron",3990
"Aleahmad__Turadg",0
"Aleven__Vincent",18
"Alterman__Richard",9
"Amurao__Frances",0
"Anderson__Kate",0
"Andriessen__Jerry",0
"Anjewierden__Anjo",0
"Antonietti__Alessandro",0
"Aprea__Carmela",0
"Arici__Anna",0
"Arvaja__Maarit",0
"Asterhan__Christa",2444.5
"Austin__Kimberly",0
"Avouris__Nikolaos",0
"Azevedo__Flavio",210
"Babson__Andrew",0
"Bailenson__Jeremy",0
"Baillé__Jacques",0
"Baker__Michael",0
"Bakker__Arthur",0
"Barab__Sasha",262.721428571429
"Barnett__Mike",0
"Barron__Brigid",3124
"Barton__Angela_Calabrese",418
"Bastiaens__Theo_J.",0
"Batchelor__Heather",0
"Baumeister__Antonia",0
"Beijersbergen__Michiel_J.",0
"Bell__Philip",0
"Bernard__Francois.Xavier",0
"Bhanot__Ruchi",0
"Bizer__Barbara",0
"Blavier__Adélaïde",0
"Blikstein__Paulo",40.7904761904762
"Bodemer__Daniel",0
"Bodner__George",0
"Bordages__Jacques",0
"Borko__Hilda",0
"Boshuizen__Henny_P._A.",0
"Bowyer__Jane",0
"Braasch__Jason",0
"Bradler__Pia",0
"Bransford__John_D.",208
"Brett__Clare",0
"Bricker__Leah",0
"Brickhouse__William_Sandoval_Nancy",0
"Briggs__Kristen",0
"Bromme__Rainer",0
"Brown__Rachael",0
"Bruckman__Amy",210
"Brunaud.Vega__Victor",0
"Brünken__Roland",0
"Buckland__Luke",0
"Buda__Marie",0
"Buder__Jürgen",0
"Cagiltay__Kursat",0
"Cahill__Clara",0
"Cakir__Murat",0
"Carlone__Heidi",0
"Cassell__Justine",0
"Cavallo__David",0
"Chai__Ching_Sing",0
"Chan__C.K.K.",0
"Chan__Carol",0
"Chan__Tak.Wai",0
"Chang__Hsin.Yi",0
"Chen__Gaowei",0
"Chen__Mark",0
"Chen__Wenli",21.5
"Cheng__Hercy",0
"Chi__Michelene",0
"Chin__Chee_Kuen",0
"Chinn__Clark",0
"Chiu__Jennifer",22
"Chiu__Ming_Ming",0
"Chung__Tze_Min",0
"Clarebout__Geraldine",0
"Clark__Douglas_B.",13
"Clarke__Jody",624
"Coens__Joke",0
"Coffey__Janne",0
"Cook__Melissa",0
"Corbel__Annie",0
"Corliss__Stephanie",0
"Cornelius__Lindsay",0
"Cress__Ulrike",0
"Crook__Charles",12.5
"Cuevas__Haydee_M.",0
"D.Angelo__Cynthia",0
"Dahlström__Anders",0
"Daily__Shaundra",0
"Daly__Shanna",0
"Damsa__Crina",0
"Davaris__Athanassios",0
"Davenport__Jodi",0
"Davis__Elizabeth",0
"Davis__Joan_M.",0
"De_Jong__Ton",0
"Dehler__Jessica",0
"Delgado__Cesar",0
"Demeter__Marylee",0
"Deng__Feng",0
"Derry__Sharon",0
"DeVane__Ben",0
"Dieckmann__Peter",0
"Dillenbourg__Pierre",624
"Diller__Kenneth",1625.80952380952
"Ding__Ning",0
"DiSessa__Andrea",0
"Diziol__Dejana",0
"Dodge__Tyler",0
"Dolmans__Diana",0
"Dowell__John",0
"Downton__Micheal",0
"Drane__Denise",0
"Dukas__Geordie",0
"Duncan__Ravit",0
"Durga__Shree",0
"Duschl__Richard",0
"Dyke__Gregory",0
"Eagle__Sarah",0
"Edelson__Daniel",656
"Eilam__Billie",0
"Elby__Andy",0
"Eldar__Osnat",0
"Elen__Jan",0
"Engelmann__Tanja",0
"Engle__Randi",0
"Enriquez__Judith",0
"Enyedy__Noel",0
"Erkens__Gijsbert",251.5
"Esterman__Nir",0
"Esteves__Micaela",0
"Eugene__Wanda",0
"Evans__Michael",0
"Eylon__Bat.Sheva",0
"Facer__Keri",0
"Fastré__Greet",0
"Feinstein__Noah",0
"Fields__Deborah",210
"Finkelstein__Russell_Schwartz_Heather",0
"Fiore__Stephen",0
"Fiotakis__Georgios",0
"Fischer__Frank",10760.7380952381
"Fischer__Martin",0
"Fishman__Barry_J.",0
"Foo__Seau_Yoon",0
"Forssell__Karin",0
"Forte__Andrea",0
"Fujita__Nobuko",0
"Gallagher__Lawrence_P.",0
"Games__Ivan_Alex",103
"Gao__Ping",0
"Garrison__Lari",0
"Gawel__Drue",0
"Gaydos__Matthew",0
"Ge__Xun",0
"Gee__James_Paul",103
"Geier__Susan",0
"Geisler__Sandra",0
"Gemballa__Sven",0
"Gerard__Libby",0
"Gerde__Cheryl",0
"Gerjets__Peter",715.5
"Geronimi__Alix",0
"Gervais__Fernand",0
"Gijlers__Hannie",0
"Gijselaers__Wim",0
"Gilge__Anja",0
"Girandot__Jean.Jacques",0
"Glasson__George_E.",0
"Goldman__Susan",418
"Gomez__Kimberley",4016.85714285714
"Gomez__Louis",418
"Gorges__Torie",0
"Gray__Steven",0
"Green__Andrew",0
"Gresalfi__Melissa",0
"Gressick__Julia",0
"Gruwel__Saskia_Brand_.",0
"Guevara__Talia",0
"Gupta__Ayush",0
"Gweon__Gahgene",0
"Hagedorn__Eric",0
"Hakkarainen__Kai",0
"Hamilton__Eric",0
"Hammer__David",317
"Han__In_Sook",0
"Harrell__Sneha_Veeragoudar",0
"Harrer__Andreas",0
"Harrison__Steve",0
"Hatfield__David",0
"Hay__Kenneth",365.688095238095
"Hayes__Elisabeth",103
"Hayes__Tracy",0
"Hegedus__Stephen",0
"Helak__John",0
"Herman__Phillip",1860
"Hesse__Friedrich",0
"Hever__Rakheli",0
"Hickey__Daniel",0
"Hilbert__Tatjana",0
"Hmelo.Silver__Cindy",710.5
"Hoadley__Christopher",9557.02380952381
"Holden__Christopher",0
"Holz__Johannes",0
"Homer__Bruce",0
"Hong__Huang.Yao",5
"Honwad__Leslie_R._Herrenkohl_Sameer",0
"Honwad__Sameer",0
"Hoppe__Ulrich",0
"Hornsby__Giulia_Gelmini",0
"Houle__Meredith",0
"Howe__Christine",0
"Hoyles__Celia",0
"Hübner__Sandra",0
"Hug__Barbara",0
"Hurford__Andrew",0
"Hurme__Tarja.Riitta",4
"Hyo.Jeong__So",0
"Ilomäki__Liisa",0
"Imhof__Birgit",0
"Inagaki__Shigenori",0
"Ingram.Goble__Adam",74.9166666666667
"Ingram.Goble__Melissa_Gresalfi._Adam",0
"Inkinen__Mikko",0
"Jacobson__Michael",128.888095238095
"Jan__Mingfong",0
"Janssen__Jeroen",50
"Jarodzka__Halszka",0
"Järvelä__Sanna",4
"Jeong__Heisawn",710.5
"Jocuns__Andrew",0
"Johri__Aditya",17
"Jonker__Vincent",0
"Jordan__Rebecca",0
"Jordan__Trace",0
"Joshi__Mahesh",69.3333333333334
"Jossberger__Helen",0
"Jucks__Regina",0
"Kafai__Yasmin",2129
"Kahrimanis__George",45
"Kali__Yael",0
"Kanselaar__Gellof",654.5
"Kanter__David",0
"Kapur__Manu",1551.14285714286
"Karlgren__Klas",0
"Kent__Phillip",0
"Kershaw__Trina",0
"Ketelhut__Diane_Jass",0
"Kim__Beaumie",0
"Kim__Kibum",0
"Kim__Minchi",0
"Kimmerle__Joachim",0
"Kinzer__Charles_K.",0
"Kirschner__Femke",654.5
"Kirschner__Paul",25.5
"Klahr__David",0
"Klopfer__Eric",6300
"Koedinger__Ken",624
"Kolikant__Yifat_Ben.David",0
"Kollar__Ingo",0
"Kollias__Vassileios",0
"Kolodner__Janet",0
"Kopp__Veronika",0
"Korbak__Christine",0
"Kosonen__Kari",0
"Kostons__Danny",0
"Krajcik__Joseph",864
"Krakowski__Moshe",0
"Kraut__Robert",0
"Krisler__Brian",0
"Kumar__Rohit",0
"Kumpulainen__Kristiina",0
"Kusunoki__Fusako",0
"Laferriere__Therese",0
"Laine__Kaarina",0
"Lakkala__Minna",0
"Lam__Ivan",0
"Lancaster__Juliana_A.",0
"Larusson__Johann",0
"Laster__Thomas",0
"Lau__Matty",0
"Lauhon__Lincoln",0
"Law__Nancy",0
"Lawless__Kimberly_A.",0
"Lee__Akili",0
"Lee__Hee.Sun",0
"Lee__Hyo_Jeong_So_June",0
"Lee__Joey",0
"Lee__Judy_Lai_Har",0
"Lee__June",0
"Lee__Soo.Jin",0
"Lee__Tiffany",0
"Lee__Victor",0
"Leimberer__Jennifer",0
"Leinhardt__Gaea",0
"Levias__Sheldon",0
"Levin__Dan",0
"Levin__Mariana",0
"Levy__Sharona_T",0
"Light__Gregory",27.5
"Lim__Miyoun",0
"Lin__Xiaodong",0
"Lin__Xiuqin",0
"Linn__Marcia",41
"Lippman__Jordan",0
"Liu__Lei",0
"Lohani__Vinod",0
"Lonka__Kirsti",0
"Looi__Chee.Kit",159.5
"Lopez.Prado__Bladimir",0
"Lossman__Hans",11.547619047619
"Louca__Loucas",110
"Luehmann__April",0
"Luengo__Vanda",0
"Lund__Andreas",0
"Lund__Kristine",0
"Madrid__R.Ignacio",0
"Maloney__John",0
"Malopinsky__Larissa",0
"Manches__Andrew",0
"Manning__Flori",0
"Markauskaite__Lina",0
"Marley__Scott",0
"Martell__Sandra",0
"Martin__Caitlinnnedy",3124
"Martin__John",0
"Martin__Lee",0
"Martin__Taylor",0
"Marzin__Patricia",0
"Mason__Thomas",0
"Mathews__James",0
"Matos__Anastasios",0
"Matuk__Camillia",0
"Matzel__Sandra",0
"Maunders__Susan",0
"McDonald__Scott",0
"McElhaney__Kevin",22
"McInnis__Brian",0
"McLeese__Michelle",0
"Medina__Richard",0
"Meier__Anne",0
"Melguizo__Mari_Carmen_Puerta",0
"Menekse__Muhsin",13
"Merenluoto__Kaarina",0
"Merritt__Joi",0
"Mertl__Veronique",168.5
"Messina__Richard",0
"Miller__Diane",0
"Milne__Catherine",0
"Miratrix__Luke",0
"Mitchel__Resnick",0
"Mizoguchi__Hiroshi",0
"Moher__Tom",0
"Molinari__Gaëlle",0
"Mørch__Anders",0
"Moreno__Roxana",0
"Morgado__Leonel",0
"Moskaliuk__Johannes",0
"Munnich__Edward",0
"Muukkonen__Hanni",0
"Nacu__Denise",0
"Nash__Padraig",0
"Natalie__Rusk",0
"Neitola__Marita",0
"Nelson__Brian",0
"Neville__David",0
"Newstetter__Wendy",0
"Ng__Foo_Keong",0
"Nguyen__Phi_D.",0
"Nokes__Timothy",0
"Norton__Marleigh",0
"Noss__Richard",135
"Nückles__Matthias",18
"Nuessli__Marc.Antoine",0
"Nulty__Aran",0
"O.Mahony__Timothy",0
"O.Malley__Claire",4980.5
"Oehl__Michael",0
"Okita__Sandra",0
"Opfermann__Maria",0
"Orrill__Chandra",9
"Orth__Cordula",0
"Oshima__Jun",0
"Oshima__Ritsuko",0
"Osman__Gihan",0
"Overdijk__Maarten",208
"Ozuru__Yasuhiro",0
"Paas__Fred",418
"Paavola__Sami",0
"Pal__Joyojeet",0
"Palonen__Tuire",10
"Pardijs__Mirjam",0
"Park__Eun_Jung",27.5
"Parnafes__Orit",0
"Pathak__Suneeta",46.347619047619
"Paus__Elisabeth",0
"Pellegrino__James",162
"Penuel__William",44
"Peppler__Kylie",297
"Perkins__Kristen",0
"Perry__Judith",0
"Peters__Vanessa",0
"Petrosino__Anthony",415.738095238095
"Pfeiffer__Vanessa",0
"Pfister__Hans.Rüdiger",0
"Phillips__Rachel",0
"Pierroux__Palmyre",0
"Pierson__Jessica",0
"Pieschl__Stephanie",0
"Pinkard__Nichole",3334
"Plass__Jan_L.",0
"Pluta__William",0
"Polman__Joe",0
"Ponzer__Sari",0
"Porsch__Torsten",0
"Poyas__Yael",0
"Prakken__H",0
"Prangsma__Maaike",0
"Price__Aaron",0
"Puroila__Mari",0
"Quintana__Chris",0
"Radinsky__Josh",0
"Rafanan__Ken",0
"Raje__Sonali",0
"Rall__Marcus",0
"Ranney__Michael",0
"Rasmussen__Ingvill",0
"Redish__Edward_F.",0
"Reeve__Suzanne",0
"Reimann__Peter",0
"Reiser__Brian",0
"Renkl__Alexander",38
"Richter__Christoph",0
"Rienties__Bart",0
"Rinne__Luke",0
"Roberts__Sharla",0
"Rogers__Maryanna",0
"Ronen.Fuhrmann__Tamar",0
"Ronen__Miky",0
"Roschelle__Jeremy",56
"Rose__Carolyn",69.3333333333334
"Rose__Ken",0
"Rosenbaum__Eric",0
"Rummel__Nikol",45
"Rummer__Ralf",0
"Russ__Rosemary",0
"Ryan__Michael",0
"Saalasti__Merja",0
"Salden__Ron",0
"Salen__Katie",0
"Salmela.Aro__Katariina",0
"Salonen__Pekka",0
"San_Chee__Yam",0
"Sandford__Richard",0
"Sangin__Mirweis",0
"Sarmiento.Klapper__Johann",0
"Satwicz__Thomas",0
"Savelsbergh__Elwin_R.",0
"Scalone__Giovanna",0
"Scardamalia__Marlene",8
"Schank__Patricia",0
"Scheintaub__Hal",0
"Scheiter__Katharina",715.5
"Scherr__Rachel",0
"Schleigh__Cynthia_D.Angelo_Sharon",0
"Schleigh__Sharon",0
"Schmidt__Henk",0
"Schneider__Rebecca",0
"Schnotz__Wolfgang",0
"Schueler__Anne",0
"Schwartz__Daniel",418
"Schwarz__Baruch",2444.5
"Schwonke__Rolf",0
"Schworm__Silke",0
"Scielzo__Sandro",0
"Segers__Mien",0
"Sengupta__Pratim",74.6833333333333
"Seow__Peter",0
"Seufert__Tina",0
"Sexton__Susan",0
"Shapiro__R._Benjamin",0
"Shechtman__Nicole",0
"Shelton__Brett",0
"Shen__Ji",0
"Sherin__Bruce",56
"Shin__Namsoo",0
"Shipley__Emily",0
"Shwartz__Yael",0
"Silva__Brenda_Lopez",0
"Singer__Melissa",0
"Sinha__Suparna",0
"Sins__Patrick",0
"Sipitakiat__Arnan",0
"Siyahhan__Sinem",14.9833333333333
"Slof__Bert",0
"Slotta__James",9143.19047619048
"Sluijsmans__Dominique",0
"Smørdal__Ole",0
"So__Hyo_Jeong",0.666666666666667
"Solaimani__Sam",0
"Song__Minyoung",0
"Sorcar__Piya",0
"Sowatzke__Elizabeth",0
"Spada__Hans",45
"Spitulnik__Michele",0
"Squire__Kurt",0
"Stahl__Elmar",0
"Stahl__Gerry",23
"Stark__Robin",0
"Starr__Mary",0
"Stegmann__Karsten",573.380952380953
"Steinbock__Daniel",0
"Stevens__Laurie_McCarthy_Reed",0
"Stevens__Reed",0
"Stevens__Shawn",0
"Stieff__Mike",0
"Sutch__Dan",5580
"Sutherland__LeeAnn",0
"Sutherland__Rosamund",0
"Suthers__Dan",0
"Svihla__Vanessa",1645.7380952381
"Swarat__Su",0
"Szeto__Alan",0
"Takeuchi__Lori",0
"Tan__Edna",0
"Tan__Seng_Chee",0
"Tang__Xiaowei",0
"Tartaro__Andrea",0
"Tatar__Deborah",26
"Teasley__Stephanie",0
"Tempelaar__Dirk",0
"Teo__Chewlee",0
"Teo__Timothy",0
"Teplovs__Chris",0
"Thomas__Jakita",0
"Thompson__Kate",0
"Tinelli__Liz",0
"Toom__Auli",0
"Torres__Robert",103
"Touchman__Stephanie",0
"Tscholl__Michael",0
"Tyson__Kersti",0
"Tzialli__Dora",0
"Tzou__Carrie",0
"Underwood__Jody",0
"Unterman__Nathan",0
"Uttal__David",0
"Vadcard__Lucile",0
"Valcke__Martin",0
"Van_Blankenstein__Floris",0
"Van_Borkulo__Sylvia_P.",0
"Van_Boxtel__Carla",210
"Van_de_Sande__Carla",3
"Van_de_Sande__Robert_Hausmann_Brett",0
"Van_de_Wiel__Margje",0
"Van_den_Bossche__Piet",0
"van_den_Braak__Susan",0
"Van_der_Klink__Marcel",0
"Van_der_Meij__Jan",0
"Van_der_Pol__Jakko",0
"Van_der_Vleuten__Cees",0
"Van_Diggelen__Wouter",208
"Van_Drie__Jannet",0
"Van_Gog__Tamara",0
"Van_Joolingen__Wouter_R.",0
"Van_Merriënboer__Jeroen",0
"Van_Oostendorp__Herre",16
"VanLehn__Kurt",3
"Vansteenbrugge__Hendrik",0
"Varma__Keisha",0
"Veermans__Koen",0
"Vogel__Markus",0
"Voyiatzaki__Eleni",0
"Vreeswijk__Gerard",0
"Vries__Erica",2
"Vye__Nancy",208
"Walker__Erin",0
"Walter__Sarah",0
"Wang__Qiyun",0
"Wang__Yan",0
"Wang__Yi.Chia",69.3333333333334
"Wardrip__Peter",0
"Wecker__Christof",0
"Wee__Juan_Dee",0
"Weinberger__Armin",1036.88095238095
"White__Tobin",0
"Wichmann__Astrid",0
"Wijers__Monica",0
"Wilensky__Uri",202.454761904762
"Wilkerson__John",0
"Wilkerson__Michelle",0
"Williams__Adam",0
"Williams__Caroline",0
"Wischow__Emily",0
"Wittmann__Michael",0
"Wolsten__Daniel",0
"Wong__Jacqueline",1230
"Wong__Lung_Hsiang",0
"Woo__Huaylit",0
"Wright__Kenneth",0
"Wu__Longkai",0
"Wu__Winston",0
"Wulf__Volker",0
"Yang__Yang",0
"Yarden__Anat",0
"Yarnall__Louise",0
"Yaron__David",0
"Yee__Pamela",0
"Yeo__Jennifer",0
"Yoon__Susan",0
"Youssef__Paul_Ayres._Amina",0
"Zacharia__Zacharias",0
"Zagal__José",0
"Zahm__Barbara",0
"Zemel__Alan",0
"Zhang__Baohui",320
"Zhang__Zhihui",0
"Zhao__Ke",0
"Zhou__Nan",0
"Zimmerman__Heather",0
"Zottmann__Jan",0
"Zuiker__Steven",135
