"","x"
"Abrahamson__Dor",0
"Abrahamson__Sneha_Veeragoudar_Harrell_and_Dor",0
"Albright__Emil",0
"Amelung__Chris",0
"Andriessen__Jerry",0
"Aqui__Yvette_M.",0
"Aro__Katariina_Salmela.",0
"Arthur__Alexander",0
"Asensio.Pérez__Juan_Ignacio",0
"Asterhan__and_Christa_S._C.",0
"Avouris__Nikolaos",0
"Barron__Brigid",0
"Baurens__and_Benoit",0
"Beals__and_Laura",0
"Bers__Marina",0
"Bielaczyc__and_Katerine",0
"Bitterman__Alan",0
"Blikstein__Paulo",0.5
"Bodemer__Daniel",0
"Bodemer__Juergen_Buder_and_Daniel",0
"Boling__Erica",0
"Boughner__Britton",0
"Brahm__Taiga",0
"Brecha__John",0
"Breugelmans__and_Seger",0
"Brock__Yaro",0
"Brown__Barry",0
"Bruckman__and_Amy",0
"Buder__and_Juergen",0
"Buss__and_Kristin_A.",0
"Cakir__and_Murat",0
"Cakir__Murat",0
"Chae__Hui_Soo",0
"Chan__Carol",0
"Chang__and_Kuo.En",0
"Chang__Chun.Yen",0
"Chau__Clement",0
"Chaudhury__Raj",0
"Chen__Der.Thanq",0
"Chen__Fei.Ching",0
"Chen__Gaowei",0
"Chen__Weiqin",0
"Chiu__Ming_Ming",0
"Cho__Kwangsu",0
"Clark__Douglas_B.",74
"Clarke__Jody",0
"Cocciolo__Anthony",0
"Cohen__and_Julia",0
"Cooke.Plagwitz__and_Jessamine",0
"Corliss__Stephanie",0
"Cox__and_Karen",0
"Cress__and_Ulrike",2
"Cui__and_Yue",0
"Cui__Yue",0
"Davis__Sarah",0
"De_Groot__Reuma",1
"de_Jong__Ton",0
"De_Laat__Maarten",1
"De_Wever__Bram",0
"Dede__Chris",0
"Dede__Jody_Clarke_and_Chris",0
"Deguchi__Akiko",0
"Dehler__Jessica",0
"DelMarcelle__Sharon_Derry_and_Matt",0
"Der.Thanq__and_Victor_Chen",0
"DiDonato__and_Nicole",0
"DiGiano__Chris",0
"Dillenbourg__and_Pierre",6
"Dillenbourg__Pierre",0
"Dimitracopoulou__Tharrenos_Bratitsis_and_Angelique",0
"Dimitriadis__Yannis",0
"Ding__Ning",0
"Diziol__Dejana",0
"Donoahue__Zoe",0
"Dori__and_Judy",0
"Drachman__Raul",0
"Dwyer__and_Natahn",0
"Dwyer__and_Nathan",0
"Dwyer__Nathan",0
"Eisenberg__Leah_Buechley_and_Michael",0
"Erkens__Gijsbert",225
"Ferraris__Christine",0
"Fischer__and_Frank",61.6666666666667
"Fischer__Frank",0
"Fuhrmann__and_Tamar_Ronen",0
"Fujita__and_Shinobu",0
"Gan__Yongcheng",0
"Gijlers__Hannie",0
"Gil__Julia",0
"Gobert__Janice",0
"Gweon__Gahgene",0
"Hakkarainen__Kai",0
"Hall__Rogers",0
"Halverson__Erica",0
