"","x"
"Charles__Elizabeth",0
"Chartrand__Grant",102.5
"Chen__Gaowei",0
"Chen__Jennifer_King",0
"Chen__Laure_Lu",0
"Chen__Mei.Hwa",0
"Chen__Wenli",0.5
"Chen__Xiangdong",0
"Chen__Yuxin",1.2
"Cheng__Bosco",0
"Cheng__Britte",4.33333333333333
"Ching__Cynthia_Carter",0
"Choppin__Jeffrey",0
"Christidou__Dimitra",0
"Cimpian__Joseph",0
"Claire__Polo",0
"Clegg__Tamara",0
"Coiro__Julie",0
"Conlin__Luke",0
"Constantine__Angelina",0
"Corning__Wiley",0
"Craig__Kalani",0
"Crossley__Scott",0
"D.Angelo__Cynthia",0
"Dabholkar__Sugat",206
"Dai__Zhaihuan",0
"Dai__Zhaohui",0
"Damsa__Crina",0
"Danish__Joshua",5311.13333333333
"Darrow__Alice",0
"Dascalu__Mihai",1400
"Dasgupta__Chandan",0
"Dashti__Cameron",5.33333333333333
"Davidsen__Jacob",206
"Davis__Bria",30.8
"Davis__Katie",0
"Davis__Pryce",0
"de_Jong__Ton",0
"Deng__Xiaozhou",0
"Dillenbourg__Pierre",0
"Dimitriadis__Yannis",0
"Dobbie__Karen",0
"Doleck__Tenzin",0
"Dolonen__Jan_Arild",0
"Donaldson__Jonan",0
"Doorman__Michiel",0
"Dresel__Markus",0
"Drijvers__Paul",0
"Dubovi__Ilana",1176.16666666667
"Dugdale__Michael",0
"Duncan__Ravit",0
"Eagan__Brendan",38
"Easterday__Matthew",0
"Echeverria__Vanessa",0
"Ehrenfeld__Nadav",0
"Eie__Siv",0
"Elliott__Doug",0
"Emara__Mona",0
"Englander__Claire",0
"Englund__Jennifer",0
"Enyedy__Noel",49.3
"Er__Erkan",0
"Erkan__Betul",0
"Erkens__Melanie",0
"Eshuis__Elise",0
"Espino__Danielle",3.33333333333333
"Evans__Abigail",0
"Eysink__Tessa",0
"Fair__Jordan",0
"Farrell__Cayley",0
"Faucon__Louis",0
"Feng__Xueqi",0
"Fields__Deborah",0
"Filliettaz__Laurent",0
"Finlay__Michael",0
"Fischer__Frank",6402
"Fischer__Martin",0
"Forkner__Michael",0
"Fortune__Angela",0
"Foster__Aroutis",0
"Fu__Xiaoting",0
"Gadille__Martine",0
"Gasevic__Dragan",0
"Gebre__Engida",0
"Georgen__Chris",410
"Georgiou__Yiannis",0
"Gerard__Libby",10
"Gerber__Elizabeth",0
"Giannakos__Michail",0
"gijlers__hannie",0
"Gillespie__Ryan",0
"Gillet__Denis",0
"Giri__Sagun",0
"Girotto__Victor",0
"Glazewski__Krista",4.53333333333333
"Gleaves__Schuyler",0
"Gnesdilow__Dana",1
"Gnoli__Alessandro",0
"Goggins__Sean",0
"Golan__Oren",0
"Goldman__Susan",0
"Golumbic__Yaela_N",0
"Gomez__Kimberley",0
"Gomez__Louis",0
"Gomoll__Andrea",603.666666666667
"Gonzalez__Carmen",0
"Graesser__Art",0
"Grauwin__Sebastian",133
"Graville__Cynthia",0
"Green__Judith",0
"Greenwald__Scott_W.",0
"Greiff__Samuel",0
"Greisel__Martin",0
"Gresalfi__Melissa",102.5
"Griffin__Joseph",0
"Grover__Shuchi",0
"Gu__Xiaoqing",0
"Guillain__Leonore_Valentine",0
"Guo__Chen",0
"Gutu.Robu__Gabriel",0
"Ha.klev__Stian",1400
"Hall__Allison",0
"Hall__Rogers",1206
"Halverson__Erica",0
"Hamilton__Eric",3.33333333333333
"Hao__Jiangang",0
"Harrison__Emily",0.5
"Hasenbein__Lisa",0
"Hatami__Javad",1
"Haudek__Kevin_C.",0
"Hays__Maria",0
"Hei__Cheuk",0
"Heimbuch__Sven",0
"Henricks__Genevieve",0
"Henry__Jessica",0
"Herna.ndez.Leo__Davinia",1
"Hestness__Emily",0
"Hickey__Dan",0
"Hickey__Daniel_T.",0
"Hilton__Michael",5.33333333333333
"Hmelo.Silver__Cindy",14213.5333333333
"Hoadley__Christopher",0
"Hod__Yotam",0
"Holland__Beth",0
"Hong__Huang.Yao",36.1666666666667
"Hoppe__Ulrich",0
"Horn__Ilana",0
"Housh__Karyn",0
"Huang__Joey",0
"Hulsbergen__Michiel",0
"Humburg__Megan",30.8
"Hutchins__Nicole",0
"Iikubo__Shinya",0
"Ikeda__Shono",0
"Impedovo__Maria_Antonietta",0
"Ioannou__Andri",7
"Ioannou__Marianna",0
"Itow__Rebecca",0
"Jacque__Berri",0
"Jain__Rupal",0
"Jasien__Lara",0
"Jay__Victoria",0
"Jayathirtha__Gayithri",0
"Jensen__Bryant",0
"Jeong__Heisawn",381.5
"Jeong__Jiyeon",0
"Jeuring__Johan",0
"Jiang__Shiyan",0
"Jin__Qiao",0
"Johnson__Mina",0
"Johnstun__Kevin",0
"Kafai__Yasmin",306.5
"Kahn__Jennifer",0
"Kajamaa__Anu",0
"Kali__Yael",50.75
"Kanasa__Harry",0
"Karnam__Durgaprasad",0
"Karumbaiah__Shamya",0
"Kaur__Navneet",0
"Kazemitabar__Maedeh",0
"Ke__Fengfeng",0
"Keifert__Danielle",0
"Kent__Carmel",0
"Ketelhut__Diane_Jass",0
"Ketenci__Tuba",0
"Keune__Anna",0
"Khanlari__Ahmad",0
"Kidron__Adi",0
"Kiili__Carita",0
"Kim__Jee.Seon",0
"Kim__Joomi",0
"Kim__Min_Kyu",0
"Kirkland__Brittani",0
"Ko__Monlin",0
"Koedinger__Ken",0
"Kollar__Ingo",0
"Kolovou__Maria",0
"Konert__Johannes",0
"Kopcha__Theodore",0
"Koponen__Ismo",0
"Kra.mer__Nicole",0
"Kumar__Vishesh",0
"Kumpulainen__Kristiina",0
"Kyza__Eleni",0
"Lachand__Valentin",0
"Laffey__James",0
"Lagrange.Lanaspre__Sandra",0
"Lajoie__Susanne",0
"Lala__Raja",0
"Land__Susan",0
"Lander__Sean",0
"Lanouette__Kathryn",0
"Lapham__Sam",0
"Latifi__Saeed",0
"Lavoue.__Elise",24
"Law__Nancy",0
"Lawrence__LuEttaMae",0
"Leary__Heather",0
"Lechelt__Zuzanna",0
"Lee__Changhee",0
"Lee__Hee.Sun",0
"Lee__Hyeyeon",0
"Lee__Jiyeon",0
"Lee__Seung",3.33333333333333
"Lee__Victor",0
"Lenton__Kevin",0
"Lester__James",4.53333333333333
"Leuders__Timo",0
"Lewis__Daniel_Rees",0
"Ley__Tobias",0
"Li__Haiying",0
"Lian__Zheming",0
"Lin__Feng",0
"Lin__Pei.Yi",19.1666666666667
"Lin__Veronica",0
"Lindberg__Lindsay",17
"Lindgren__Robb",0
"Linn__Marcia",5341.5
"Liru__Hu",0
"Litts__Breanne",0
"Liu__Ou_Lydia",0
"Loibl__Katharina",0
"Lommi__Henri",0
"Looi__Chee.Kit",0.5
"Loparev__Anna",0
"Lott__Kurt",0
"Luc__Annie",0
"Ludvigsen__Sten",812
"Lui__Debora",0
"Lund__Kristine",0
"Lundh__Patrik",4.33333333333333
"Lynch__Collin",0.333333333333333
"Ma__Leanne",49.5
"Ma__Wanjing",0
"Maes__Pattie",0
"Manathunga__Kalpani",0
"Manor__Hana",0
"Manske__Sven",0
"Markaki.Lothe__Vasiliki",0
"Marquardt__Nicolai",0
"Martin__Caitlin",0
"Martin__Kit",0
"Martin__Nicole",0
"Martinez.Maldonado__Roberto",0
"Matsuzawa__Yoshiaki",0
"Matuk__Camillia",0
"Mawasi__Areej",0
"McBride__Elizabeth",0
"McCranie__Ann",0
"McDonough__Emily_Kate",0
"McDowell__Gavin",0
"McElroy.Brown__Kiley",0
"McGartland__Tessa",0
"McNamara__Danielle",2156
"Melzner__Nadine",0
"Mercier__Emma",1
"Merrill__BriYana",0
"Michel__Christine",0
"Mifsud__Louise",0
"Miller__Brian_W.",0
"Miller__Kate",0
"Miller__Katherine",0
"Mills__Kelly",20
"Mishol.Shauli__Nakhi",0
"Moher__Tom",0
"Moore__Darby",0
"Moore__Meredith",0
"Moore__Monika",0
"Morales__Amanda",0
"Moran__Cheryl",0
"Mørch__Anders",0
"Morgan__Taylor",0
"Morganfield__Kennedy",0
"Morphew__Jason",0
"Mortensen__Chase",0
"Mott__Bradford",0
"Mott__Bradford_W.",0
"Mueller__Amy",0
"Mu.ller__Adrienne",0
"Naglieri__Raymond",0
"Neff__Hannah",0
"Ngoh__Clarence",0
"Nguyen__Judy",2
"Nichols.Paez__Isaac",0
"Noroozi__Omid",1
"Noushad__Noora",0
"O.Brien__Annie",0
"Ocak__Ceren",0
"Ogan__Amy",0
"Ohsaki__Ayano",0
"Olsen__Jennifer",812
"Osborne__Jonathan",0
"Oshima__Jun",1
"Oshima__Ritsuko",1
"Ouyang__Fan",0
"Oztok__Murat",0
"Pachman__Mariya",0
"Pallant__Amy",0
"Palonen__Tuire",0
"Papadopoulos__Pantelis_M.",0
"Papavlasopoulou__Sofia",0
"Pappas__Ilias",0
"Park__Hyejin",0
"Park__Seung_Won",0
"Patel__Aastha",0
"Pauw__Daniel",0
"Peppler__Kylie",245.5
"Perry__Judy",0
"Perry__Michelle",0
"Pesaresi__Simona",0
"Peterson__Lana",0
"Petrosino__Tony",0
"Phuong__Andrew",0
"Pierroux__Palmyre",0
"Pina__Laura",0
"Pion__Carmit",0
"Pitt__Caroline",0
"Planey__James",0
"Plummer__Julia",0
"Pollalis__Christina",0
"Polman__Joseph",0
"Power__Tamara",0
"Pozen__Rebecca",0
"Pressman__Emily",0
"Price__Sara",0
"Prieto__Luis_P.",0
"Proctor__Chris",0
"Puntambekar__Sadhana",7
"Radinsky__Josh",0
"Radkowitsch__Anika",660
"Radu__Iulian",0.5
"Rafaeli__Sheizaf",0
"Raffel__Lars.Arne",0
"Ramey__Kay",0
"Rasmussen__Ingvill",411
"Rattenni__Alize",0
"Rechavi__Amit",0
"Rehmat__Abeera",0
"Reichelt__Norma",0
"Reichsman__Frieda",0
"Reider__David",0.333333333333333
"Reimer__Paul",0
"Reimers__Jackson",0
"Resendes__Monica",13.5
"Resnick__Lauren",0
"Reynolds__Caroline",0
"Richard__Gabriela",0
"Richards__Sonya",0
"Richey__Colleen",0
"Richter__Christoph",0
"Riesland__Erin",0
"Riyami__Bouchaib",0
"Roberto__Collette",0
"Rodela__Katherine",0
"Rodri.guez.Triana__Mari.a_Jesu.s",0
"Rogat__Toni",0
"Rogat__Toni_Kempler",0
"Rogers__Yvonne",4
"Roldan__Wendy",0
"Ro.pke__Rene.",0
"Rose__Carolyn",5.33333333333333
"Rosson__Mary_Beth",0
"Rowe__Jonathan",2
"Ruis__Andrew",12.3333333333333
"Ruseti__Stefan",0
"Rush__Adam",0
"Ryberg__Thomas",0
"Sadler__Troy",0
"Sagy__Ornit",0
"Saito__Moegi",0
"Sakr__Majd",5.33333333333333
"Saleh__Asmalina",13.2
"Sankaranarayanan__Sreecharan",5.33333333333333
"Scardamalia__Marlene",105.666666666667
"Scharber__Cassie",0
"Schejter__Amit",0
"Schmidmaier__Ralf",0
"Schmitt__Lara",0
"Schneider__Bertrand",0.5
"Schneider__Leslie",0
"Schoenfeld__Ilana",0.333333333333333
"Schuman__Carrie",0
"Sedas__R._Mishael",0
"Seet__Chih_Hui",0
"Semerjian__Amy",0
"Seo__Sujong",0
"Shacham__Malka",0
"Shaer__Orit",0
"Shaffer__D.W.",16.1666666666667
"Shah__Mamta",0
"Shanahan__Patrick",0
"Shapiro__Ben",0
"Shapiro__Ben_Rydal",0
"Sharma__Garima",0
"Sharma__Kshitij",612
"Shaw__Mia",102
"Shehab__Saadeddine",0
"Sheldon__Josh",0
"Shen__Ji",0
"Sherard__Maximilan",0
"Sherin__Bruce",0
"Shim__Jooeun",23.8333333333333
"Shirouzu__Hajime",0
"Shum__Simon_Buckingham",0
"Shvarts__Anna",0
"Siebert.Evenstone__Amanda",0
"Sigoloff__Justin",0
"Silvis__Deborah",0
"Sirbu__Maria.Dorinela",0
"Sivaraj__Ramya",0
"Slater__Stefan",0
"Slotta__Jim",20
"Smith__Blaine",0
"Smith__Jennifer",0
"Smørdal__Ole",0
"Snyder__Caitlin",0
"Socratous__Chrysanthos",0
"Soni__Nikita",0
"Sparks__Jesse_R.",0
"Splichal__Jin",0
"Stadler__Matthias",0
"Steier__Rolf",0
"Stevens__Reed",0
"Stofer__Kathryn_A.",0
"Stoyanova__Filipa",0
"Strawhacker__Amanda",0
"Stucker__Michael",0
"Sullivan__Amanda",0
"Sun__Jingjing",0
"Sun__Na",0
"Sunbury__Susan",0
"Sung__Hanall",0
"Swenson__Erik",0
"Swiecki__Zachari",2.5
"Sylar__Ben",0
"Szostalo__Maksymilian",0
"Tabak__Iris",5157
"Tabard__Aure.lien",16
"Talafian__Hamideh",0
"Tan__Seng_Chee",0
"Taylor__Katie_Headrick",0
"Taylor__Robert",0
"Teasedale__Michael",0
"Thompson__Kate",0
"Thompson__Naomi",0
"Thompson__Penny",0
"Timotheou__Stella",0
"Tirosh__Noam",0
"Tissenbaum__Catherine_Dornfeld",1
"Tissenbaum__Mike",1
"Todd__Jessica_Andrews",0
"Tong__Yuyao",0
"Toprani__Dhvani",0
"Toulis__Andrew",0
"Trausan.Matu__Stefan",0
"Traynor__Anne",4.33333333333333
"Tsai__Chin.Chung",0
"Tsan__Jennifer",0.333333333333333
"Tsang__Haley",0
"Tsiartas__Andreas",0
"Tsovaltzi__Dimitra",0
"Tu__Xintian",30.8
"Tubman__Philip",0
"Turkkila__Miiikka",0
"Uchidiuno__Judith",0
"Udomprasert__Patricia",0
"Unahalekhaka__Apittha",0
"Uttamchandani__Suraj",522.666666666667
"Vaishampayan__Abha",0
"van_Aalst__Jan",23
"van_Dortmont__Jordy",0
"van_Geest__Marcell",0
"Van_Tress__Lauren",0
"Van_Wart__Sarah",0
"Vandenberg__Jessica",0.333333333333333
"Vanegas__Paola",0
"Vargas.Vite__Emilio",0
"Verish__Clarissa",0
"Vogel__Freydis",0
"Vogelstein__Lauren",812
"Vujovic__Milica",0
"Walker__Erin",0
"Walker__Justice",0.5
"Walker__Susan",0
"Wan__Sally_Wai_Yan",0
"Wan__Sancia_Wai.San",0
"Wang__Chunli",0
"Wang__Danli",0
"Wang__Xu",5.33333333333333
"Wang__Yinying",0
"Weinberger__Armin",0
"Weiss__Patrice_L.",0
"Wen__Yun",0.5
"Wendel__Daniel",0.333333333333333
"Westendorf__Lauren",0
"White__Erikah",0
"Whitehurst__Amanda",0
"Whittington__Nakisha",0
"Wiebe__Eric",0.333333333333333
"Wilensky__Uri",0
"Wiley__Korah",0
"Wilkinson__Jamieka",0
"Wilson__Chris",0
"Wobbrock__Jacob",0
"Womack__Andrew",0
"Wu__Jiajun",0
"Wulff__Eric",0
"Wylie__Ruth",0
"Xia__Yu",0.5
"Xu__Xinhao",0
"Yang__Yuqin",0
"Yarzebinski__Evelyn",0
"Yavuz__Sinan",0
"Ye__Andy",0
"Yeo__Jennifer",0
"Yip__Jason",32
"Yoon__Susan",2725.83333333333
"Yu__Jinjian",0
"Yuan__Guangji",0
"Yuan__Xin",0
"Yuill__Nicola",0
"Zakaria__Zarifa",0
"Zhang__Chao",0
"Zhang__Jianwei",117
"Zhang__Si",0.5
"Zhang__Yibing",0
"Zhu__Gaoxia",0
"Zhu__Mengxiao",0
"Zuckerman__Oren",0
