"","x"
"Murphy__Richard",0
"Musser__Dale_R.",0.533333333333333
"Nakayama__Hayashi",0
"Narayanan__N._Hari",0
"Neale__Helen",0
"O.Neill__Jacki",0
"O.Neill__Kevin",0
"O.Shea__Tim",0
"Obermeyer__Gary",0
"Ochi__Youji",0
"Oden__Gary",0
"Ogata__Hiroaki",1.5
"Olson__Judy",0
"Oshima__Jun",0
"Oshima__Ritsuko",0
"Osipovich__Alex",0
"Ott__David",0
"Owensby__JaKita_N.",0
"Patton__Charles",0
"Pea__Roy",0
"Pengelly__Michael",0
"Penuel__William",0
"Pfister__Hans.Rüdiger",0
"Pipek__Volkmar",0
"Plugge__Leo",0
"Polin__Linda",0
"Poole__Melissa_J.",0
"Prangsma__Maaike",0
"Puntambekar__Sadhana",0
"Quintana__Chris",0
"Reimann__P.",0
"Reiser__Brian",0
"Reiserer__Markus",0
"Remidez__Herbert",8.53333333333333
"Resta__Paul",0
"Resta__Paul_E.",0
"Rick__Jochen",0
"Roberts__Eric",0
"Robins__Jenny",0
"Rogers__Yvonne",0
"Rohde__Markus",0
"Ross__Michael",0
"Rubia__B.",0
"Rubin__Andee",0
"Rummel__Nikol",0
"Ryokai__Kimiko",0
"Salo__Piritta",0
"San_Chee__Yam",0
"Sato__Hirotaka",0
"Scaife__Mike",0
"Scanlon__Eileen",0
"Scharff__Eric",0
"Schornstein__Katrin",0
"Schwarz__Jennifer",0
"Scott__Stacey_D.",0
"Sears__David",0
"Seitamaa.Hakkarainen__Pirita",0
"Sheingold__Karen",0
"Shelly__Barbara",0
"Shrader__Greg",105
"Siegel__Marcelle",0
"Sime__Julie.Ann",0
"Simons__Robert.Jan",0
"Singley__Mark_K.",0
"Skov__Birgit_G.",0
"Slack__Frances",0
"Slater__Anita",0
"Slotta__James",0
"Smith__Peter_J",0
"Smith__Randall_B.",0
"Smith__Swee_Noi",0
"Smørdal__Ole",0
"Solheim__Ivar",0
"Soller__Amy",0
"Soloway__Elliot",0
"Spada__Hans",0
"Specht__Marcus",0
"Stahl__Gerry",0
"Stampen__John",0
"Stanton__Danaë",0
"Steinkuehler__Constance_A.",0
"Stevens__Reed",0
"Stylianou__Agnes",0
"Sugimoto__Masanori",48
"Suntio__Arja",0
"Suthers__Dan",252
"Suzuki__Hideyuki",0
"Svensson__Lars",0
"Takenaka__Makiko",0
"Talamo__Alessandra",0
"Tanimoto__Steven",0
"Tatar__Deborah",0
"Team__and_the_STEP",0
"Thol__Rene",0
"Tholander__Jakob",0
"Thomsen__Mia_Cudrio",0
"Thomson__Craig",0
"Tinto__Patricia",0
"Tolsby__Håkon",0
"Troendle__Pamela",0
"Turns__Jennifer",0
"Underwood__Jody",0
"van_Aalst__Jan",0
"van_Joolingen__Wouter",0
"Vaucelle__Catherine",0
"Vermunt__Jan",0
"Vicari__Rosa",0
"Vicari__Rosa_Maria",0
"Virtanen__Otso",0
"Wagner__Tracey",0
"Waingankar__Neera",0
"Walker__Brandy",0
"Wang__C._Y._Janey",0
"Wasson__Barbara",0
"Wastell__David_Martin_Hasan_Al.Matrouk_David",0
"Weber__Michael",0
"Weinberger__Armin",0
"Wessner__Martin",0
"Wiebe__Janyce",0
"Williams__Kimberley_P.",0
"Won__Markus",0
"Woodruff__Earl",0
"Woods__David_K.",0
"Wright__Tim",0
"Wu__Amy_S.",0
"Yamaguchi__Etsuji",0
"Yamaguchi__Ryoko",0
"Yano__Yoneo",1.5
"Yarnall__Louise",0
"Yoon__So.Yeon",0
"Yoon__Susan",0
"Zapata.Rivera__Juan.Diego",0
"Zumbach__J.",0
