"","x"
"Bruner.Timmons__Joan",0
"Bruton__Ilana",0
"Bruton__Rebecca",0
"Buckingham.Shum__Simon",9
"Buitrago__Juanita",0
"Bulalacao__Nicole",0
"Bumbacher__Engin",352.66666666667
"Bumgardner__Karen",0
"Bush__Jeffrey",0
"Butcher__Kirsten_R.",0
"Byrne__Virginia_L",213.77985947618
"Byun__Sunghwan",0
"Bywater__Jim_P",1484
"Cabrera__Lautaro",0
"Caccamise__Donna",0
"Caceres__Zulay_Diaz",0
"Campen__Carolien_Knoop.van",0
"Cardello__Suzanne",0
"Carlson__Spencer_Evan",0
"Carmichae__Jaclyn",0
"Carney__Michele",0
"Carstens__Franziska",0
"Carvalho__Paulo",0
"Casort__Teresa",0
"Cassell__Justine",0
"Castro.Faix__Moraima",404
"Cavera__Veronica_L",0
"Cavey__Laurie_Overman",0
"Caviglia__Francesco",0
"Celepkolu__Mehmet",0
"Chaffee__Rachel",0
"Chan__Carol",7161.5
"Chan__Kennedy",0
"Chandler__Mark_A",0
"Chang__Amy_A",0
"Chang__Maria_D",0
"Chang__Yu.Hui",0
"Chao__Jie",0
"Chapman__Katherine_Carr",0
"Charles__Elizabeth_S.",0
"Chartrand__Grant",0
"Chase__Catherine",0
"Chattergoon__Rajendra",0
"Chavez__Rosa",0
"Cheah__Yin_Hong",0
"Chelule__Geoffrey",0
"Chen__Bodong",0
"Chen__Gaowei",0
"Chen__Grace_A.",0
"Chen__Guanhua",0
"Chen__Jason",0
"Chen__Kaifeng",0
"Chen__Wenli",0
"Chen__Yali",0
"Chen__Ying.Chih",0
"Chen__Yuxin",633
"Cheng__Britte",0
"Cheng__Ka_Lok",0
"Chi__Michelene_T._H.",0
"Ching__Dixie",0
"Chinn__Clark",12108
"Chiu__Jennifer",1484
"Chiu__Thomas_K.F.",0
"Chiyonishio__Yuji",0
"Cho__Sun_Joo",0
"Choi__Heeryung",0
"Chounta__Irene.Angelica",0
"Chu__Eric",0
"Chu__Man.Wai",0
"Chu__Sharon_Lynn",0
"Chuong__Steven",0
"Clark__Douglas_B.",0
"Clarke.Midura__Jody",0
"Clarke__Julia",0
"Clarke__Sherice",0
"Clase__Kari",0
"Clegg__Tamara",11394.5181721802
"Codere__Susan",0
"Cohen__Jonathan",0
"Conlin__Luke",0
"Connolly__Helena",0
"Console__Katie",0
"Cordero__Eugene",0
"Cordero__Mikey",0
"Corrigan__Seth",0
"Costa__Stacy",0
"Courshon__Caitlin",0
"Craig__Kalani",0
"Cress__Ulrike",0
"Crowley__Kevin",0
"Cui__Yi",0
"Cukurova__Mutlu",0
"Cullicott__Catherine_E.",0
"Cun__Aijuan",0
"Curnow__Joe",0
"Curwood__Jen_Scott",0
"Cutumisu__Maria",0
"D.Angelo__Cynthia",0
"Dabholkar__Sugat",0
"Dado__Marielle",0
"Dagan__Efrat",0
"Dahn__Maggie",677.628966348955
"Damsa__Crina",0
"Danahy__Ethan",0
"Dance__Sequoia_Lynn",0
"Daniel__Shannon_M.",0
"Danish__Joshua",10886.9313741694
"Dasgupta__Chandan",0
"Datu__Emmanuella",0
"Datye__Abhaya_K",0
"Davis__Bria",4106.18078498364
"Davis__Darrel",0
"Davis__Pryce",0
"Davis__Richard_Lee",0
"Day__Natalie",0
"De_Backer__Liesje",0
"de_Freitas__Elizabeth",0
"De_Grez__Nore",0
"de_Laat__Maarten",0
"de_los_Santos__Elizabeth_Xeng",0
"De_Wever__Bram",0
"Deep__Anurag",0
"Deitrick__Elise",0
"DeLaRosa__Mia",0
"Delgado__Cesar",0
"DeLiema__David",0
"DellaVecchia__Gabriel_P.",0
"Demir.Lira__Özlem_Ece",0
"Denton__Rebecca",0
"Depaepe__Fien",9
"Derry__Sharon",0
"Desmet__Piet",0
"DeVane__Benjamin",0
"Di_Tosto__Gennaro",0
"Diana__Nicholas",0
"Dich__Yong_Li",0
"Dickler__Rachel",0
"Diera__Claudia",0
"Dietmeier__Jeremy",0
"Dietz__Brianna",0
"Dillenbourg__Pierre",0
"Ding__Lu",0
"Dixon__Colin_G",0
"Dmello__Sidney_DMello",0
"Doll__Jenifer",0
"Donaldson__Jonan_Phillip",0
"Doroudi__Shayan",0
"Doubler__Susan",0
"Dowell__Nia",0.5
"Dragnic.Cindric__Dalila",0
"Dresel__Markus",0
"Dubovi__Ilana",2556
"Duesbery__Luke",0
"Dugdale__Michael",0
"Duncan__Ravit",502
"Duvall__Matthew",0
"Dvir__Michal",0
"Dyer__Elizabeth_B",0
"Dyer__Elizabeth_B.",0
"Eagan__Brendan_R",0
"Eagle__Michael",0
"Easley__Kathleen_M.",0
"Easterday__Matthew",0
"Eberle__Julia",0
"Edwards__Kelsey",0
"Ehrenfeld__Nadav",0
"Eisenberg__Michael",0
"El.Moslimany__Hebbah",0
"Elby__Andrew",0
"Elen__Jan",0
"Eliason__Chad",0
"Elliott__Colin_Hennessy",0
"Elliott__Leslie_Atkins",0
"Enyedy__Noel",5295.62853040179
"Erickson__Tim",0
"Erkens__Melanie",0
"Essmiller__Kathy",0
"Eylon__Bat.Sheva",0
"Farrar__Scott",0
"Feinstein__Noah_Weeth",0
"Feldon__David_F",0
"Feng__Mingyu",0
"FENG__Xueqi",0
"Feraud__Iván_Silva",0
"Fernandez__Cassia",0
"Ferrara__Francesca",0
"Ferrari__Giulia",0
"Fick__Sarah_J",0
"Fields__Deborah",0
"Finch__Lila",0
"Finzer__William",0
"Fisher__Douglas",0
"Fitzgerald__Miranda_S",1
"Flanagan.Hall__Grace_Ann",0
"Flood__Virginia_J",0
"Flores__Yuliana",0
"Floryan__Mark",0
"Forbes__Cory",0
"Fortus__David",106.5
"Fowler__Teresa_Anne",0
"Francois__Annamarie",0
"Frank__Kenneth_A.",0
"Franke__Baker_E",0
"Franklin__Scott",0
"Fratamico__Lauren",0
"Friend__Michelle",0
"Fritzsche__Eva_S.",0
"Froehlich__Jon",213.77985947618
"Fu__Chuxin",0
"Fuhrmann__Tamar",1
"Funaoi__Hideo",0
"Furberg__Anniken",0
"Furtak__Erin_Marie",2047.81850649351
"Gabai__Joshua",0
"Gadgil__Soniya",0
"Gal__Kobi",0
"Galloway__Emily_Phillips",0
"Galvin__Sarah",0
"Gane__Brian_Douglas",7017.3708428899
"Gao__Dandan",0
"Garcia__Antero",0
"Garcia__Brittany",0
"Gardner__Joshua",0
"Gardner__Stephanie",0
"Gargroetzi__Emma",0
"Garza__Veronica",0
"Genz__Florian",0
"George__Mari_Anne",0
"Georgen__Chris",4106.18078498364
"Georgiou__Yiannis",0
"Gerard__Libby",214
"Gerber__Elizabeth",0
"Gerritsen__David",0
"Ghazali.Mohammed__Zayba",0
"Giannakos__Michail",0
"Gnesdilow__Dana",0
"Gobert__Janice",0
"Godley__Amanda_Godley",0
"Goeke__Megan",0
"Gold__Anne_U.",0
"Goldin.Meadow__Susan",0
"Goldman__Shelley",0
"Goldman__Susan_R",860
"Goldwater__Micah",0
"Gomoll__Andrea_Sarah",0.5
"Gonzales__Wendy",0
"González__Lydia_Marion",0
"Goodwin__Amanda",0
"Goodyear__Peter",0
"Gorson__Jamie",0
"Gould__Deena",0
"Gould__Mary",0
"Gouvea__Julia_Svoboda",0
"Graville__Cynthia_Story",0
"Greenberg__Day",0
"Greene__Jeffrey_Alan",0
"Greenhow__Christine",0
"Greenslit__Jana",1.33333333333333
"Greisel__Martin",0
"Gresalfi__Melissa",860
"Griffin__Jane",0
"Grinath__Anna_Strimaitis",0
"Grover__Shuchi",6442.74011258542
"Gu__Xiaoqing_Gu",0
"Gulz__Agneta",0
"Gupta__Ayush",0
"Gutiérrez__José",0
"Guyevskey__Victoria",0
"Haganah__Sara",0
"Hagani__Shiri_Mor",0
"Haines__Cara",0
"Hakkarainen__Kai",1.5
"Hall__Allison_H",431
"Hall__Kevin",0
"Hall__Rogers",9407
"Hallinen__Nicole",0
"Halverson__Erica",0
"Halverson__Richard",0
"Hamada__Rhonya_A",0
"Hämäläinen__Raija",0
"Hamaoui__Marie",0
"Hamilton__Megan_M._Marie",0
"Han__Insook",0
"Han__Shenshen",0
"Hand__Victoria",0
"Härkki__Tellervo",0
"Harrer__Benedikt_Walter",0
"Harris__Christopher_J.",5064.84725544257
"Harrison__Emily_Jean",0
"Hartmann__Christian",0.5
"Harty__Martha",0
"Haslbeck__Heidi",0
"Hathaway__Kennedy",0
"Hatten.Roberts__Toni_M.",0
"Heffernan__Neil_T",0
"Heimbuch__Sven",0
"Heller__Joan_I",0
"Henrichson__Clayton",0
"Henry__Jessica",0
"Henson__Kate",0
"Heo__Gyeong_Mi",0
"Herbel.Eisenmann__Beth",0
"Herman__Phillip",0
"Hernly__Kenna",0
"Herrenkohl__Leslie_Rupert",0
"Hershman__Anneli",0
"Hew__Khe_Foon",0
"Heyd.Metzuyanim__Einat",0
"Hickey__Daniel_T.",0
"Hicks__David",0
"Hills__Thomas",0
"Hilppö__Jaakko",0
"Hinojosa__Leighanna",0
"Hjorth__Arthur",0
"Hladik__Stephanie",0
"Hoadley__Christoper",0
"Hochgreb.Haegele__Tatiana",0
"Hod__Yotam",10
"Hodari__Apriel_K",0
"Holbert__Nathan_R",0
"Hollingsworth__Max",0
"Holstein__Kenneth",0
"Hong__Helen",0
"Hong__Huang.Yao",0
"Hong__James",0
"Hopkins__Megan",0
"Hori__Kimihiko",0
"Horn__Ilana_Seidel",0
"Horn__Mike",10851.788149983
"Horstman__Theresa",0
"Horwitz__Paul",0
"Hossain__Zahid",0
"Hovey__Christopher_M",0
"Hovis__Ken",0
"Howley__Iris",0
"Hu__Liru",0
"Huang__Hai",0
"Huang__Joey",0
"Huang__Tianhui",0
"Hudson__Michelle",0
"Humburg__Megan",4106.18078498364
"Hunt__Jessica_Heather",0
"Hurwich__Talia_A",0
"Hutchison__Paul",0
"Huynh__Tra",0
"Ibtasar__Rabia",0
"Iikubo__Shinya",0.666666666666667
"Ikejiri__Ryohei",0
"Im__Soo.hyun",0
"Ioannou__Andri",1
"Ioannou__Marianna",0
"Irgens__Golnaz_Arastoopour",0
"Irle__Gabriele",0
"Iveland__Ashley",0
"Iyer__Sridhar",1
"Jaafar__Nurjanah_Mohd",0
"Jackiw__Nicholas",0
"Jackson__Ava",0
"Jacobson__Michael",860
"Jacque__Berri_H",0
"Jain__Rupal",0
"James__Jordan_O.",0
"Jasien__Lara",0
"Jayathirtha__Gayithri",51.9580753353973
"Jiang__Shiyan",1
"Johnson__Aaron",0
"Johnson__Angela",0
"Jona__Kemi",14927
"Jones__W._Monty",0
"Joo__Hyun",0
"Jordan__Michelle_E._Jordan",6.5
"Jung__Jiyoon",0
"Jurow__A._Susan",13200.0961616177
"Kafai__Yasmin",11227.1603120057
"Kajamaa__Anu",0
"Kali__Yael",5286.39975351614
"Kam__Matthew",0
"Kang__Raymond",0
"kang__Seokbin",213.77985947618
"Kapur__Manu",0
"Karumbaiah__Shamya",0
"Kato__Yohei",0
"Katzen__Monica",0
"Kauffman__Kyle",0
"Kawasaki__Jarod",2556
"Kayumova__Shakhnoza",0
"Ke__Fengfeng",0
"Keicher__Anne",0
"Keifert__Danielle",3517.12222774365
"Keifert__Danielle_Teodora",0
"Keith__Kevin",0
"Kelton__Molly_L",0
"Kersting__Nicole",0
"Keune__Anna",0
"Keuschnig__Angelina",0
"Khanlari__Ahmad",0
"Kibler__Kristin_Watson",0
"Kidron__Adi",2135
"Kielstra__Jolique",0
"Kiemer__Katharina",0
"Killen__Heather",0
"Kim__Beaumie",0
"Kim__Dongsik",0
"Kim__Juho",0
"Kim__Yanghee",0
"Kim__Yoon_Jeon",0
"Kimmerle__Joachim",0
"Kirschner__Femke",0
"Kirschner__Paul",0
"Kitazawa__Takeshi",0
"Kittredge__Audrey",0
"Klopfer__Eric",0
"Knight__Simon",5
"Ko__Monlin",1415.45964709522
"KO__Pakon",0
"Koestler__Courtney",0
"Koh__Elizabeth",0
"Kohlhauf__Lucia",0
"Kokkonen__Tommi",0
"Kokku__Ravindranath",0
"Kolb__John",0
"Kolikant__Yifat_Ben.David",0
"Kollar__Ingo",81
"Kothiyal__Aditi",0
"Krajcik__Joe",966.5
"Krämer__Nicole",0
"Krist__Christina",3351.43175155317
"Krogh.Jespersen__Sheila",0
"Kubsch__Marcus",0
"Kulkarni__Chinmay",0
"Kümmel__Elke",0
"Kumpulainen__Kristiina",0
"Kunnen__Saskia",0
"Kustusch__Mary_Bridget",0
"Kwako__Alexander_J.",0
"Kyza__Eleni_A.",0
"Laferriere__Therese",0
"Laherto__Antti",0
"Lai__Polly_K.",0
"Lakshmi__T_G",0
"Lam.Herrera__Marilu",0
"Lam__Wan_Shun_Eva",0
"Lamnina__Marianna",0
"Lang__Charles",0
"Langer.Osuna__Jennifer",0
"Lankes__Eva.Maria",0
"Lanouette__Kathryn",0
"Larmuseau__Charlotte",0
"Lasry__Nathaniel",0
"Laurillard__Dianna",0
"Law__Nancy",2
"Leary__Heather",0
"Leckey__Erin_H.",0
"Lee__Alwyn_Vwen_Yen",0
"Lee__Christine",677.628966348955
"Lee__Frank_J",0
"Lee__Irene",0
"Lee__Ji_Hyun",0
"Lee__Jinju",0
"Lee__Jong_Ha",0
"Lee__Kyungmee",0
"Lee__Sarah_Priscilla",0
"Lee__Ung.Sang",0
"Lee__Victor",2141
"Lee__Yeung",0
"Lenton__Kevin",0
"Lester__James",0
"Leuders__Timo",0
"Levenson__Eda",0
"Levin__Nehama_._Levin",0
"Levine__Susan_C.",0
"Levrini__Olivia",1712
"Levy__Milana",0
"Levy__Sharona",4220
"Levy__Sharona_T.",0
"Lewis__Daniel_Rees",0
"Li__Haiying",0
"Li__Ling",0
"Li__Pei.Jung",0
"Li__Yaoran",0
"Libberton__Jason",0
"Lim__Ji_Young",0
"Lim__Kyu_Yon",0
"Lin__Chiu.Pin",0
"Lin__Feng",7847
"Lin__Pei.Yi",0
"Lin__Qinyun",0
"Lin__Veronica",0
"Lindberg__Lindsay",0
"Lindgren__Robb",431
"Lindwall__Oskar",0
"Linn__Marcia",1074
"Littrell.Baez__Megan_K.",860
"Litts__Breanne.Brayboy__Bryan_McKinley_Jones",0
"Litts__Breanne.Gravel__Brian",0
"Liu__Kun",0
"Liu__yan",0
"Lo__Wei_Hong",0
"Lobczowski__Nikki_G.",0
"Lodge__Jason_M.",0
"Logan__Ginnie_I.",0
"Loibl__Katharina",0
"Louw__Marti",0
"Lovett__Marsha",0
"Lowenthal__Patrick_R.",0
"Lu__Lin",0
"Lubold__Nichola",0
"Luce__Megan",0
"Luckin__Rose",0
"Ludvigsen__Sten",0
"Luehmann__April",0
"Lui__Debora",8671.16031200567
"Lui__Michelle",0
"Lund__Kristine_S.",0
"Lund__Virginia_Killian",0
"Lundh__Patrik",0
"Ma__Guanzhong",215
"Ma__Leanne",0
"Madaio__Michael",0
"Magana__Alejandra",0
"Magnifico__Alecia_Marie",0
"Makini__Sneha_Priscilla",0
"Maliakal__Leesha_V",0
"Maltese__Adam",1287
"Mangaroska__Katerina",0
"Mäntylä__Terhi",0
"Manz__Eve",0
"Maquil__Valerie",0
"Marcum__Meredith_Baker",0
"Margulieux__Lauren_E",0
"Marin__Ananda_Maria",0
"Markauskaite__Lina",0
"Marshall__Stefanie_Marshall",0
"Martell__Emma",0
"Martin__Caitlinnnedy",0
"Martin__Kit",0
"Martin__Lee_M",2
"Martin__Nicole_D.",0
"Martinez.Maldonado__Roberto",0
"Marx__Sherry",0
"Mathayas__Nitasha",0
"Matuk__Camillia",0
"McBride__Elizabeth",0
"McDermott__Raymond",0
"McDonald__Scott",0
"McElhaney__Kevin",5064.84725544257
"McGill__Tara",0
"McIntyre__Cynthia",0
"McKenney__Susan",0
"McLachlan__Lisa",0
"McLaren__Bruce",0
"McNeill__Katherine_L.",0
"Mechtley__Adam",0
"Melendez__Jose_W.",0
"Meléndez__José_W.",0
"Melzner__Nadine",0
"Meng__Xiangxu",0
"Mercier__Emma",15
"Messersmith__Patricia",0
"Meyerhoff__Peter",0
"Michaelis__Joseph_E",0
"Miller__Ben_J",0
"Miller__Emily",0
"Miller__Katie_A",0
"Milne__Brent",0
"Minshew__Lana",0
"Mirmotahari__Omid",0
"Mishra__Shitanshu",0
"Misra__Chandrani",0
"Missall__Kristen",0
"Mochizuki__Toshio",0
"Moczek__Armin",0.25
"Modrek__Anahid_S.",0
"Moher__Tom",0
"Molenaar__Inge",392
"Molinari__Gaelle",0
"Montebello__Matthew",0
"Moon__Jewoong",0
"Moorcroft__Amber_M.",0
"Moore__Allison",0
"Morrison__Deb",0
"Moskaliuk__Johannes",0
"Mouza__Chrystalla",0
"Moy__Magdalene",0
"Mukhi__Nirmal",0
"Mulvey__Elizabeth",0
"Munshi__Anabil",0
"Munson__Jen",0
"Munter__Charles",0
"Murphy__P._Karen",0
"Murthy__Sahana",0
"Mustafaraj__Eni",0
"Mutlu__Bilge",0
"Nachtigall__Valentina",0
"Nakaya__Kae",0
"Nakayama__Takahiro",0
"Nam__Beth",0
"Nanda__Salloni",0
"Narasimham__Gayathri",0
"Nathan__Mitchell",15910.5
"Nazare__Juliana",0
"Neill__Tiffany",0
"Nemirovsky__Ricardo",0
"Nenadal__Linsdey",0
"Neuhaus__Birgit_Jana",0
"Neumann__Knut",106.5
"Newton__Kristie_J.",0
"Ng__Dingxuan",0
"Ng__Kher_Hui",0
"Ngoc__Hung_Pham",0
"Nguyen__Kevin_A.",0
"Nguyen__Tung",0
"Nijland__Femke",0
"Nistor__Nicolae",0
"Nixon__Jessie",0
"Nolan__Charlene_Montano",0
"Nordine__Jeffrey",106.5
"Norooz__Leyla",213.77985947618
"Noushad__Noora_F_Noushad",0
"Novak__Michael",0
"Nurnberger.Haag__Julie",0
"O.Brien__Kate",0
"O.Connor__Kevin",0
"O.Malley__Claire",0
"Ocumpaugh__Jaclyn",0
"Ogan__Amy",26
"Ogle__Todd",0
"Ohsaki__Ayano",0
"Oistad__Benjamin",0
"Oliver__Merrin",0
"Olsen__Jennifer",0
"Oner__Diler",0
"Orrill__Chandra_Hawley",0
"Ortmeier.Hooper__Christina",0
"Osborne__Jonathan",0
"Oshima__Jun",25
"Oshima__Ritsuko",1
"Ostrow__Korinn",0
"Ostrowski__Christopher_Peter",0
"Oura__Hiroki",0
"Oztok__Murat",2
"Palincsar__Annemarie_Palincsar",1
"Palmgren__Elina",0
"Pan__Yi.Cheng",0
"Panorkou__Nicole",0
"Papendieck__Adam",0
"Paquette__Luc",0
"Pardos__Zachary",0
"Paré__Dylan",0
"Parekh__Priyanka",0
"Park__Miyoung",0
"Patchan__Melissa",0
"Patel__Purav",0
"Patikorn__Thanaporn",0
"Paugh__Patricia",0
"Paulus__Trena",0
"Pauw__Daniel",0
"Pedersen__Alex_Young",0
"Peffer__Melanie",0
"Peh__Gao_Xian",0
"Pelaez__Nancy",0
"Pellegrino__James",1165.3708428899
"Pendergast__Laura_L",0
"Peng__Kun",0
"Pennock__Phyllis_Haugabook",0
"Penuel__Bill",10708.0286062177
"Peppler__Kylie",6203.33328260981
"Perritano__Anthony",0
"Peterson__Matthew",0
"Pham__Duy",0
"Pham__Josephine",0
"Philip__Thomas_M.",5007.45460829493
"Phillips__Abigail_Leigh",0
"Phillips__Anna_McLean",0
"Phillips__Nathan_C",0
"Pinkard__Nichole",0
"Pitt__Caroline",0
"Plummer__Julia",0
"Pollack__Sarah",0
"Polman__Joseph_L",2
"Polman__Joseph.Radinsky__Josh",0
"Polman__Joseph.Stamatis__Kristina",0
"Pon.Barry__Heather",0
"Popov__Vitaliy",21
"Poquet__Oleksandra",0
"Powell__Sandy",0
"Pozen__Rebecca",0
"Price.Dennis__Detra",0
"Price__Aaron",3822.33333333333
"Proctor__Chris",0
"Prudent__Mirlanda_E.",0
"Prusak__Naomi",0
"Puntambekar__Sadhana",0
"Puttick__Gillian",0
"Qi__Guowen",0
"Qiu__Chen",0
"Quinn__Kimberly_A.",0
"Quintana__Rebecca_M",0
"R.__Jimmy_Zambrano",0
"Radinsky__Josh",0
"Radke__Sarah_C",4.5
"Raes__Annelies",0
"Rahimi__Seyedahmad",0
"Rahm__Jrene",0
"Rajala__Antti",0
"Rajendran__Ramkumar",0
"Rambo.Hernandez__Karen",0
"Ramey__Kay_E",2759
"Rau__Martina_A.",3
"Recker__Mimi",0
"Reich__Justin",0
"Reichsman__Frieda",0
"Reilly__Joseph_M",1
"Reimann__Peter",0
"Reiser__Brian",0
"Renken__Maggie",8
"Resnick__Lauren",0
"Resnick__Maya_S.",0
"Ricca__Bernard",0
"Richard__Gabriela",0
"Richards__Jennifer",0
"Richey__J._Elizabeth",0
"Ricketts__Amy",0
"Rico.Beck__Laura",0
"Riedel.Kruse__Ingmar",140.666666666667
"Riedy__Robbin",0
"Riikonen__Sini",0
"Rish__Ryan",0
"Ristvey__John_D.",0
"Roberts__Jessica",0
"Robinson__Kevin",0
"Roblin__Natalie_Pareja",0
"Rogge__Carson",0
"Romine__William",0
"Roque__Ricarose",431
"Roschelle__Jeremy",0
"Rose__Carolyn",35
"Rosebery__Ann_S",0
"Rosier__Soren",0
"Ross__Jen",0
"Rothschuh__Stefan",0
"Rourke__Liam",0
"Rowe__Jonathan",0
"Roy__Dan",0
"Roy__Deb",0
"Royse__Emily",0
"Ruis__Andrew",0
"Rummel__Nikol",384.5
"Runburg__Madlyn",0
"Russ__Rosemary_S",0
"Russell__Randy",0
"Rutherford__Stephen_M.",0
"Rutstein__Daisy",0
"Ryoo__Kihyun_.Kelly.",0
"Ryu__Minjung",0
"Ryu__Suna",0
"Saarinen__Auli",0
"Sabanovic__Selma",0.5
"Sagy__Ornit",0
"Saito__Moegi",0.666666666666667
"Saiyera__Tasbire",0
"Saleh__Asmalina",5852
"Samarapungavan__Ala",0
"Sandoval__William",3807
"Santo__Rafi",8775.83930295568
"Sarmiento__Juan_Pablo",15267.2878487542
"Sayre__Eleanor_C",4
"Scardamalia__Marlene",0
"Schall__Max",0
"Scheiter__Katharina",0
"Schimpf__Corey",0
"Schloss__Bob",0
"Schmidt__Ani",0
"Schnaubert__Lenka",0
"Schneider__Bertrand",1
"Schneider__Leslie",0
"Schneitzer__Malin_Kimberley",0
"Schönfeld__Tim",0
"Schreurs__Bieke",0
"Schunn__Chris",2
"Schwartz__Daniel_L.",0
"Schwarz__Baruch",0
"Scipio__Deana_A",0
"Scipio__Déana_Aeolani",0
"Scroggins__Ashley_D",0
"Searcy__John",0
"Searle__Kristin_A",860
"Sedas__Mishael",0
"Segal__Avi",0
"Segovia__Gloria_Alicia",1.33333333333333
"Seitamaa.Hakkarainen__Pirita",1.5
"Selent__Douglas",0
"Semerjian__Amy_R.",0
"Sengupta.Irving__Tesha",431
"Sengupta__Pratim",0
"Seo__JooYoung",0
"Settlage__John",0
"Seufert__Tina",0
"Severance__Samuel",0
"Sfard__Anna",0
"Shaffer__D.W.",0
"Shaffer__David_Williamson",0
"Shah__Mamta",0
"Shanahan__Katherine",0
"Shanahan__Marie.Claire",0
"Shapiro__R._Benjamin",14417.3398687772
"Shareff__Rebecca",0
"Sharma__Kshitij",117
"Sharon__Aviv_J.",0
"Shaw__Fayette",0
"Shaw__Mia",96.046544056219
"Shaw__Sam",0
"Shear__Linda",0
"Shechtman__Nicole",0
"Shehab__Saadeddine",0
"Sheldon__Joshua",0
"Shen__Chia",0
"Shen__Ji",1
"Sherin__Bruce",0
"Sherman__Mark_A",0
"Shibani__Antonette",0
"Shim__Jooeun",0
"Shin__Yoonhee",0
"Shirouzu__Hajime",0.666666666666667
"Shirrell__Matthew",0
"Shumway__Jessica_F.",0
"Shute__Valerie",0
"Siebert.Evenstone__Amanda",0
"Silseth__Kenneth",0
"Silva__Brenda_Lopez",0
"Silver__Cindy_Hmelo",3189.5
"Silvis__Deborah",0
"Simpson__Amber",0
"Sinclair__Nathalie",1894.5
"Skeeles.Worley__Angela_D.",0
"Slagel__Chaucey",0
"Slattery__Michael",0
"Slotta__Jim",860
"Small__Steven_L.",0
"Smith__Blaine",1
"Smith__Brian",0
"Smith__John_F",0
"Smith__Shaunna_F",0
"Smothers__Cinzia_Villanucci",0
"Smullen__Elizabeth",0
"Snow__Eric",0
"Socratous__Chrysanthos",0
"Soken__Ali",0
"Soloway__Elliot",0
