"","x"
"Hickey__Nora",0
"Higgenbothem__Thomas",0
"Higginbotham__Thomas",0
"Hmelo.Silver__Cindy",585
"Hoadley__Christopher",0
"Hofman__Neil",0
"Honda__Sandra",0
"Hong__Saahoon",0
"Hoppe__Ulrich",0
"Horwitz__Paul",0
"Hsi__Sherry",0
"Huang__Kun",0
"Hug__Barbara",0
"Hung__Wei.Chen",0
"Hur__Jung_Won",0
"Hutchison__Paul",0
"Izsák__Andrew",0
"Jabbour__Amanda",0
"Jackson__Kristi",0
"Jacobson__Michael",0
"Janssen__Jeroen",0
"Jaspers__Jos",0
"Jencunas__Deborah",0
"Jiang__Huo.Ming",0
"Job.Sluder__Kirk",0
"Joseph__Diana",0
"Kafai__Yasmin",33
"Kalathil__Radha",0
"Kale__Ugur",0
"Kanselaar__Gellof",0
"Kanter__David",0
"Kapur__Manu",9
"Karkin__Sabina",0
"Karsten__H._Hammer",0
"Ke__Fengfeng",0
"Kelly__Kristin",0
"Kenyon__Lisa",0
"Keren.Kolb__Elizabeth",0
"Kim__Bosung",0
"Kim__ChanMin",0
"Kim__Yanghee",0
"King__Paul",0
"Kinzer__Charles",0
"Kinzer__Charles_K.",0
"Kirschner__Paul",0
"Kirshner__Ben",0
"Klahr__David",0
"Klopfer__Eric",3
"Knoop__Peter",0
"Kohen.Vacs__Dan",0
"Kolodner__Janet",76
"Koper__Rob",0
"Koschmann__Timothy",0
"Kosonen__Kari",0
"Koziol__Renee",0
"Krajcik__Joseph",0
"Kramer__Christopher_W.",0
"Krause__Ann",0
"Kubitskey__Beth",0
"Kuhn__Leema",0
"Kuhn__Markus",0
"Lakkala__Minna",0
"Lam__Richard_B.",0
"Landy__David",0
"Leahy__Kelly",0
"Lee__Hee.Sun",0
"Lee__Joey",0
"Lee__Joseph",0
"Lee__Silvia_Wen.Yu",0
"Lee__Soo.Young",0
"Lee__Tiffany",0
"Lee__Tiffany_R.",0
"Lee__Victor",0
"Lee__Yew.Jin",0
"Lee__Yu.Wei",0
"Leonard__Mary",0
"Lesgold__Sharon",0
"Lesh__Richard",456
"Levias__Sheldon",0
"Lewison__Mitzi",0
"Li__Junlei",0
"Lim__Jung",0
"Lim__Wei_Ying",0
"Lin__Hsien.Ta",0
"Lin__Xiaodong",2
"Lindgren__Robb",0
"Linn__Marcia",0
"Lippitsch__Stefan",0
"Lippman__Jordan",0
"Liu__Lei",0
"Lockard__James",0
"Lohnes__Sarah",0
"Looi__Chee.Kit",0
"Looi__Chee_Kit",0
"Luft__Ilana",0
"Lurie__Nicholas",0
"Lyons__Leilah",0
"M.__William",0
"MacWhinney__Brian",0
"Mancy__Rebecca",0
"Mandl__Heinz",0
"Mansfield__Amie",0
"Manzey__Christine",0
"Marathe__Surabhi",0
"Markkanen__Hannu",0
"Martell__Sandra_Toro",0
"Martin__Caitlin",0
"Martin__Lee",0
"Marulis__Loren_M.",0
"Mastov__Olga",0
"Mathur__Ashima",0
"May__David",0
"McCaffrey__Corey",0
"McCandliss__Bruce",0
"McCarthy__Laurie",0
"McCombs__Michelle",0
"McDonald__Scott",0
"McKnight__Douglas",0
"McNamara__Danielle",13
"Mercier__Emma",0
"Mertl__Veronique",0
"Mestre__Jose",0
"Metcalf__Shari",0
"Millner__Amon",0
"Millwood__Kelli",0
"Misic__Mark_M.",0
"Miyata__Yoshiro",0
"Moher__Tom",0
"Molinari__Gaëlle",0
"Moos__Daniel",0
"Motes__Michael_A.",0
"Mouza__Chrystalla",0
"Mühlpfordt__Martin",0.6
"Mulhern__Ruth",0
"Muukkonen__Hanni",3
"Nagarajan__Anandi",0
"Narayanan__Hari",0
"Nasir__Na.ilah_Suad",0
"Nathan__Mitchell",0
"Newton__Erica_L.",0
"Nikleia__Eteokleous",0
"Norris__Cathleen",0
"Nueckles__Matthias",0
"O.Connor__Kathleen",0
"O.Reilly__Tenaha",0
"O.Donnell__Angela",0
"Okita__Sandra",0
"Orrill__Chandra_Hawley",0
"Osment__Matthew",0
"Ozuru__Yasuhiro",1
"Palincsar__Annemarie",0
"Parnafes__Orit",0
"Pea__Roy",191
"Pellegrino__James",0
"Penuel__William",353
"Peppler__Kylie",0
"Peppler__Kylie.",0
"Pieschl__Stephanie",0
"Piety__Philip",0
"Pinkard__Nicole",0
"Pitts__Virginia",0
"Ploetzner__Rolf",0
"Poggi__Caterina",0
"Polman__Joseph",0
"Portsmore__Merredith",0
"Pugh__Kevin",0
"Puntambekar__Sadhana",0
"Quintana__Chris",0
"Quintana__Christopher",0
"Rader__Felicia",0
"Raineri__Gina",0
"Ranney__Michael",0
"Ray__Lillian_S.",0
"Raz.Fogel__Nohar",0
"Rebete__Cyril",0
"Reeve__Suzanne",0
"Reeves__Thomas",0
"Reid__Norman",0
"Reimer__Todd",1
"Reimer__Todd_C.",0
"Reiser__Brian",0
"Reiser__Robert",0
"Renkl__Alexander",7.5
"Renninger__K._Ann",0
"Resnick__Mitchell",0
"Rinne__Luke",0
"Rivet__Ann_E.",0
"Robinson__Cecil",3
"Rogers__Chris",0
"Ronen__Miky",0
"Rosca__Camelia",0
"Roschelle__Jeremy",400
"Rose__Ken",0
"Rose__Sage",0
"Rosen__Joseph",0
"Rosenberg.Kima__Rinat_B.",0
"Rowe__Michael",0
"Rummel__Nikol",0
"Russ__Rosemary",0
"Russell__Donna",0
"Ruvalcaba__Omar",0
"Sabelli__Nora",0
"Sadler__Troy_D.",0
"Sampson__Victor",0
"Samson__Perry",0
"Sanchez__Christopher_A.",0
"Sanchez__Lenny",0
"Sangin__Mirweis",0
"Sarmiento__Johann",0.6
"Sawyer__R._Keith",0
"Scardamalia__Marlene",0
"Schatz__Colin",0
"Scheintaub__Hal",0
"Schneider__Rebecca",0
"Schunn__Christian_D.",0
"Schwartz__Daniel",0
"Schwartz__Daniel_L.",48
"Sears__David",0
"Seitamaa.Hakkarainen__Pirita",0
"Shaffer__David_Williamson",15
"Shapiro__Benjamin",0
"Shechtman__Nicole",0
"Shen__Ji",0
"Sherin__Bruce",10
"Shin__Namsoo",0
"Shumar__Wesley",0
"Silk__Eli_M.",0
"Sinclair__Grant",0
"Singleton__Ernise",0
"Singley__Mark_K.",0
"Skaalvik__Einar_M.",0
"Skaalvik__Sidsel",0
"Smith__Garrett_W.",0
"So__Hyo.Jeong",0
"Soloway__Elliot",6
"Son__Ji",0
"Songer__Nancy",2
"Spada__Hans",9
"Squire__Kurt",0
"Squire__Kurt_D.",0
"Stahl__Elmar",0
"Stahl__Gerry",0.6
"Staszowski__Kevin",0
"Stegmann__Karsten",0
"Steinkuehler__Constance",6
"Stevens__Reed",0
"Stevens__Scott",0
"Stewart__Victoria",0
"Stieff__Mike",0
"Sullivan__Florence",0
"Suthers__Dan",0
"Svarovsky__Gina_Navoa",0
"Svihla__Vanessa",0
"Sylvan__Elisabeth",0
"Tan__Seng.Chee",0
"Taylor__Roger",0
"Teasley__Stephanie",0
"Teasley__Stephanie_D.",6
"Thaden.Koch__Tom",0
"Tholander__Jakob",0
"Thompson__Mark",0
"Tinker__Robert",0
"Turner__Jeannine_E.",0
"Turniansky__Bobbie",0
"Ueda__Nobuyuki",0
"Ulrich__Harry",0
"Underwood__Jody_S.",0
"Uotila__Minna",0
"Uttal__David_H.",0
"van_de_Sande__Carla",0
"van_der_Pluijm__Ben",0
"van_Nimwegen__Christof",0
"van_Oostendorp__Herre",0
"Varma__Sashank",0
"Vattam__Swaroop",0
"Voiklis__John",0
"Vye__Nancy",0
"Wagner__Angela",0
"Wagner__Joseph",0
"Walker__Joan",0
"Wang__Kevin",0
"Wang__X._Christine",0
"Wang__Yan",0
"Weimar__Stephen",0.6
"Weinberger__Armin",0
"Wendel__Daniel",0
"Wessner__Martin",0.6
"Wexler__Dara",0
"Whitehair__Emily",0
"Wichmann__Astrid",0
"Wilensky__Uri",301
"Wiley__David",0
"Wiley__Jennifer",0
"Williams__Oriana",0
"Williams__Oriana_J.",0
"Williams__Robert_F.",0
"Wilsman__Margaret_J.",0
"Winters__Fielding",0
"Winters__Fielding_I.",0
"Wolf__Tracee_Vetting",0
"Wortham__Donald",0
"Yamaguchi__Ryoko",0
"Yardi__Sarita",0
"Yeo__Jennifer",0
"Yerasimou__Theano",0
"Yew__Jude",0
"Yoon__Susan",0
"Young__Michael",0
"Yukawa__Joyce",0
"Zapata__Diego",0
"Zemel__Alan",7
"Zheng__Dongping",0
"Zheng__Jinjie",0
"Zimmerman__Heather",0
"Zinkowski__John",0
"Zuckerman__Oren",0
"Zuiker__Steven_J.",0
