"","x"
"Higgins__Steve",11
"Hmelo.Silver__Cindy",16
"Hnizda__Michaela",3
"Hodge__Kumi",2
"Holbert__Nathan",1
"Hong__Huang.Yao",2
"Hong__Huang_Yao",6
"Hoppe__Ulrich",4
"Horn__Michael",9
"Horstman__Theresa",4
"Hsiao__Ya_Ping",7
"Hsiao__Ying.Ting",5
"Hsu__Ching.Kun",3
"Hsu__Richard",9
"Huang__Junsong",1
"Huang__Ronghuai",3
"Huber__Stefan",7
"Hung__David",1
"Hussain__Abid",2
"Ioannou__Andri_I.",2
"Itow__Rebecca",2
"Jacobson__Michael",9
"Jahreie__Cecilie_F.",9
"Jain__Mahaveer",4
"Jamalian__Azadeh",1
"Jamaludin__Azilawati",1
"Jan__Mingfong",3
"Jeong__Heisawn",1
"Jochen__Rick",6
"Johnson.Glenberg__Mina_C.",11
"Johnson__Emily",2
"Johnson__Matthew",9
"Jordan__Michelle",0
"Jordan__Rebecca",4
"Jornet__Alfredo",9
"Joyce.Gibbons__Andrew",3
"Jump__Vonda",4
"Kaendler__Celia",6
"Kafai__Yasmin",2
"Kalyuga__Slava",2
"Kangas__Kaiju",1
"Kapon__Shulamit",0
"Kapur__Manu",2
"Karabinos__Michael",4
"Kaufmann__Iris",2
"Kawasaki__Jarod_N.",2
"Kay__Judy",3
"Kearney__Matthew",1
"Keifert__Danielle",5
"Kelly__Nick",4
"Kennedy.Clark__Shannon",4
"Kennedy__Gregor",2
"Kim__Beaumie",4
"Kim__Mi_Song",4
"Kimmerle__Joachim",4
"Kinnebrew__John",2
"Kirschner__Paul",2
"Kirshner__Ben",5
"Klopfer__Eric",4
"Knuth__Randy",9
"Kobiela__Marta",1
"Koedinger__Ken",16
"Koh__Hwee_Ling",6
"Kollar__Ingo",13
"Kossowski__Michal",9
"Koziupa__Tatyana",11
"Krajcik__Joseph",3
"Krakowski__Moshe",0
"Krange__Ingeborg",9
"Kraus__Kari",6
"Krauskopf__Karsten",7
"Kumar__Rohit",3
"Kyza__Eleni",1
"Kyza__Eleni_A.",2
"Lachner__Andreas",5
"Laine__Erkka",1
"Lam__Diane",9
"Lam__Irene_Chung.man",1
"Langer.Osuna__Jennifer",0
"Lasry__Nathaniel",2
"Law__Nancy",6
"Lazonder__Ard",9
"Lee__Chwee_Beng",6
"Lee__Jason_Wen_Yau",3
"Lee__Jiyeon",2
"Lee__Mark_J._W.",1
"Lee__Shuh_Shing",1
"Lee__Silvia_Wen.Yu",2
"Lee__Tiffany",9
"Lee__Tuck_Leong",3
"Lee__Victor",3
"Lehrer__Rich",1
"Lehrer__Richard",1
"Lei__Chunlin",1
"Leutner__Detlev",3
"Lewittes__Becky",6
"Li__Yanyan",3
"Lim.Breitbart__Jonathan",5
"Lin__Emily_S.",1
"Lindgren__Robb",14
"Linn__Marcia",14
"Lira__Matthew",2
"Liu__Shiyu",1
"Looi__Chee.kit",2
"Lorenz__Elisabeth",5
"Louca__Loucas",3
"Loucas__T._L.",2
"Lu__Jingyan",1
"Luckin__Rose",9
"Luckin__Rosemary",3
"Lui__Michelle",22
"Lund__Kristine",2
"Lundh__Patrik",8
"Lyons__Leilah",8
"Madeira__Cheryl",17
"Madeira__Cheryl.Ann",1
"Magnifico__Alecia_Marie",1
"Maher__Carolyn",3
"Makar__Katie",1
"Maldonado__Roberto_Martinez",3
"Malzahn__Nils",2
"Marbouti__Farshid",5
"Markauskaite__Lina",3
"Martin__Taylor",9
"Matsuzawa__Yoshiaki",4
"Matuk__Camillia",5
"Mazur.Palandre__Audrey",1
"McCall__Marty",7
"McCann__Colin",9
"McDonough__John",4
"McElhaney__Kevin",5
"McKenney__Susan",2
"McNaughton__James",9
"McNeill__David",3
"Mehus__Siri",5
"Mendiburo__Maria",2
"Mercier__Emma",11
"Merritt__Joi",2
"Meyer__Xenia",9
"Miller__Andrea",2
"Miller__David",5
"Minor__Emily",5
"Miyake__Naomi",16
"Moher__Tom",14
"Molinari__Gaelle",1
"Moorthy__Savitha",3
"Morton__Karisma",1
"Moskaliuk__Johannes",4
"Mulder__Yvonne",9
"Munn__Maureen",9
"Murray__Elizabeth",2
"Nakama__Adam",3
"Naves__Erica",9
"Newnham__Denise",5
"Nicolaidou__Iolie",1
"Nleya__Paul",5
"Norton__Anderson",3
"Novellis__Francesco",9
"Nückles__Matthias",7
"Oeberst__Aileen",4
"Ohlsson__Stellan",6
"Okita__Sandra",3
"Olson__Izabel_Duarte",0
"Opfermann__Maria",3
"Orrill__Chandra_Hawley",1
"Oshima__Jun",5
"Oshima__Ritsuko",5
"Oura__Hiroki",9
"Oviatt__Sharon",2
"Ow__John",2
"Oztok__Murat",2
"Pachman__Mariya",2
"Pacilio__Laura",4
"Pagliaro__Claudia",4
"Paik__Sunhee",2
"Palius__Marjory",3
"Panciera__Katherine",7
"Papademetri.Kachrimani__Chrystalla",1
"Parisio__Martin",3
"Park__Soonhye",2
"Parlin__Mary_Ann",4
"Patton__Charles",2
"Pea__Roy",1
"Penney__Lauren",5
"Penuel__William",8
"Perera__Nishan",4
"Perez__Sarah",9
"Perry__Rachel",1
"Peters__Vanessa",6
"Peters__Vanessa_L.",9
"Petrick__Carmen",11
"Pinkard__Nichole",4
"Pressick.Kilborn__Kimberley",8
"Prusak__Naomi",2
"Quek__Choon_Lang",6
"Quellmalz__Edys",7
"Quintana__Chris",1
"Rachel__Alexander",9
"Radinsky__Joshua",3
"Raes__Annelies",9
"Rafanan__Ken",4
"Rafferty__Anna",4
"Raj__Bhiksha",4
"Ralambondrainy__Henri",1
"Ranney__Michael",3
"Rau__Martina",4
"Read__Janet",3
"Rebello__Carina_M.",2
"Rebello__N._Sanjay",2
"Recker__Mimi",2
"Reimann__Peter",27
"Reinholz__Daniel",3
"Reiss__Kristina",5
"Renninger__K._Ann",11
"Resendes__Monica",5
"Rey__Sabine",5
"Reynolds__Rebecca",1
"Rhodes__Suzanne",1
"Richard__Halverson",1
"Rick__Jochen",9
"Roberts__Jessica",3
"Rogat__Toni_Kempler.",3
"Roll__Ido",9
"Rosas__Hernan",9
"Roschelle__Jeremy",6
"Rose__Carolyn",9
"Rosenbaum__Claire",4
"Rouse__Rob",2
"Rowe__Deborah",1
"Roy__George",4
"Rummel__Nikol",7
"Russ__Rosemary_S.",1
"Russell__Jennifer",4
"Russell__Kamala",3
"Salehi__Shima",3
"Sandoval__William",2
"Sato__Elissa",1
"Savio.Ramos__Caroline",11
"Sawyer__Keith",0
"Sayre__Eleanor",2
"Scalone__Giovanna",9
"Scardamalia__Marlene",4
"Schank__Patti",4
"Schellens__Tammy",9
"Schmeck__Annett",3
"Schmidt__Kristin",5
"Schoerning__Emily",1
"Schwarz__Baruch",3
"Schwendimann__Beat",3
"Scopelitis__Stephanie",2
"Scoresby__Jon",4
"Searle__Kristin",2
"Sears__David_A.",1
"Segedy__James",2
"Seitamaa.Hakkarainen__Pirita",3
"Sensevy__Gérard",1
"Seppänen__Marko",1
"Sester__Sebastian",6
"Shaffer__David_Williamson",2
"Shah__Niral",0
"Shahar__Nitza",1
"Shechtman__Nicole",8
"Shelley__Tia",5
"Shelton__Brett",4
"Shen__Chia",9
"Shen__Ji",2
"Sherin__Bruce",9
"Sherman__Milan",1
"Shin__Namsoo",4
"Shinohara__Mayumi",1
"Shouse__Andrew",9
"Shutt__Kari",9
"Sigley__Robert",3
"Silva__Brenda_Lopez",14
"Simon__Jean",1
"Sinatra__Gale",1
"Sinha__Suparna",6
"Siyahhan__Sinem",2
"Skoulia__Thea",2
"Slattery__Brian",5
"Slotta__James",9
"Slotta__Jim",30
"Smørdal__Ole",9
"So__Winnie_Wing.mui",2
"Song__Minyoung",1
"Songer__Nancy",15
"Southavilay__Vilaythong",6
"Speer__Jennifer",4
"Stegmann__Karsten",2
"Stevens__Reed",5
"Stevens__Shawn_Y.",1
"Stieff__Mike",2
"Strackeljahn__Andrea",2
"Sträfling__Nicole",7
"Strømsø__Helge_I.",3
"Stucke__Björn",5
"Sun__Daner",2
"Sun__Jizhen",3
"Sung__Shannon",2
"Sutherland__LeeAnn_M.",3
"Svihla__Vanessa",2
"Swanson__Hillary",0
"Sweller__John",2
"Takeuchi__Miwa",2
"Tan__Danny",9
"Tan__Lynde",2
"Taylor__Holly_A.",1
"Taylor__Jonte",2
"Tee__Meng_Yew",1
"Teplovs__Christopher",5
"Therrien__William",2
"Thiel__Ansgar",4
"Thompson__Kate",4
"Tian__Stella_W.",5
"Timms__Michael",10
"Tissenbaum__Mike",25
"Toh__Pee_Li_Leslie",1
"Toh__Yancy",3
"Trinidad__Gucci",8
"Trninic__Dragan",1
"Tse__Hidy",2
"Tunc.Pekkan__Zelha",4
"Tutwiler__M._Shane",1
"Tzialli__Dora",4
"Ufer__Stefan",5
"Unal__Zafer",4
"Utz__Wilfrid",9
"Vahey__Phil",4
"van_Aalst__Jan",19
"Van_Horne__Katie",13
"Van_Schooneveld__Jackie",3
"van_Strien__Johan",3
"Vanover__Charles",4
"Varma__Keisha",1
"Vatrapu__Ravi",10
"Vauras__Marja",2
"Veermans__Koen",2
"Viilo__Marjut",2
"Virkkunen__Jaakko",5
"Visconti__Amanda",6
"Vogel__Freydis",5
"Voogt__Joke",2
"Vosniadou__Stella",6
"Vye__Nancy",9
"Wagh__Aditi",1
"Walker__Richard",8
"Walkington__Candace",1
"Wan__Wing.San",5
"Wan__Zhihong",2
"Wang__Joyce",6
"Wardrip__Peter",6
"Weber__Katrin",6
"Wecker__Christof",17
"Wegner__Elisabeth",2
"Weinbrenner__Stefan",2
"Westermann__Katharina",1
"Whittaker__Chris",2
"Wichmann__Astrid",9
"Wiedmann__Michael",6
"Wiesner__Hartmut",9
"Wilde__Jane",2
"Wilensky__Uri",2
"Williams__Michelle",2
"Wise__Alyssa",5
"Wong__Lung.Hsiang",6
"Worsley__Marcelo",9
"Wu__Hsin.Kai",2
"Yacef__Kalina",6
"Yang__Zhitong",4
"Yaron__David",4
"Ye__Lei",2
"Yeung__Yau.yuen",3
"Yip__Jason",6
"Yoon__Susan",6
"York__Adam_J.",5
"Yuen__Johnny",2
"Zellner__Moira",5
"Zertuche__Amber",2
"Zhang__Baohui",2
"Zhang__Dongmei",2
"Zhang__Jianwei",2
"Zhang__Yonghe",3
"Zhao__Yuting",3
"Zheng__Kathleen",9
"Ziebarth__Sabrina",2
"Zingaro__Daniel",2
"Zywica__Jolene",2
