"","x"
"Leuders__Timo",4
"Lewis__Daniel_Rees",3
"Lewis__Sarah",1
"Lewittes__Becky",6
"Li__Pei.Jung",3
"Li__Wenjuan",1
"Lim.Breitbart__Jonathan",7
"Lin__Hsien.Ta",3
"Lindgren__Robb",5
"Linn__Marcia",12
"Liu__Shiyu",0
"Loibl__Katharina",1
"Looi__Chee.Kit",17
"López__Johana",4
"Luckin__Rosemary",2
"Lui__Michelle",1
"Lund__Kris",5
"Lund__Kristine",1
"Lyons__Leilah",18
"M.tir__Riadh_Hadj",3
"MacKinnon__Kim",2
"Macrander__Christopher",2
"Madeira__Cheryl",6
"Magee__Rachel_M.",2
"Magnifico__Alecia_Marie",2
"Maldonado__Heidy",4
"Maldonado__Luis_Facundo",3
"Malhotra__Manav",3
"Mama__Maria",2
"Mandl__Heinz",1
"Mannsfeld__Marc",3
"Mantoan__Anthony",2
"Marbouti__Farshid",1
"Martin__Caitlin",5
"Martin__Lee",3
"Martinez.Maldonado__Roberto",4
"Martínez.Monés__Alejandra",2
"Martinez__Mara",1
"Mascaro__Christopher_M.",2
"Matuk__Camillia",7
"Mavrikis__Manolis",9
"McCann__Colin",3
"McClain__Lucy_R.",5
"McElhaney__Kevin",7
"McLaren__Bruce",12
"Mclaren__Bruce_M.",2
"Medina__Richard",1
"Mena__Andrés",4
"Mercier__Emma",2
"Mertl__Véronique",2
"Messina__Richard",6
"Metcalf__Shari",3
"Mico__Teresa_Ferrer",3
"Miller__David",7
"Millet__Chris",1
"Ming__Norma_C.",1
"Ming__Vivienne_L.",1
"Mishenkina__Maria",2
"Mitra__Raktim",2
"Miyake__Naomi",6
"Mochizuki__Toshio",5
"Mock__Philipp",4
"Modak__Rucha",2
"Moher__Tom",3
"Mohney__Michael_R.",5
"Molinari__Gaëlle",7
"Montoya__Andrea",4
"Moreno__Yanín",3
"Mu__Jin",2
"Mugar__Gabriel",3
"Mulder__Martin",2
"Munro__Malcolm",3
"Murray__Elizabeth",5
"Murray__Julia",6
"Nacu__Denise_C.",3
"Naemura__Takeshi",3
"Najafi__Hedieh",1
"Namdar__Bahadir",1
"Nash__Padraig",1
"Natriello__Gary",3
"Nomura__Koki",3
"Nouri__Jalal",2
"Novak__Jasminko",5
"Nussbaum__E._Michael",3
"Nüssli__Marc.Antoine",3
"Ochsner__Amanda",5
"Öner__Diler",1
"Oshima__Jun",1
"Oshima__Ritsuko",1
"Ossorio__Pilar_N.",1
"Østerlund__Carsten",3
"Osterweil__Scot",5
"Ouamani__Fadoua",3
"Ow__John",2
"Owen__V._Elizabeth",8
"Owens__Marissa_C.",3
"Oztok__Murat",0
"Paek__Seungoh",2
"Paik__Sunhee",2
"Paiz.Ramirez__Dennis",7
"Parisio__Martin",4
"Patton__Charles",5
"Pea__Roy",8
"Pea__Roy_D.",4
"Peebles__Ben",6
"Pérez__Lenin",3
"Perone__Brian",4
"Perry__Judy",5
"Pfahler__Kerstin",8
"Phelan__Pete",3
"Phillips__Brenda",7
"Pinkard__Nichole",3
"Pinkwart__Niels",1
"Popov__Vitaliy",2
"Prié__Yannick",3
"Prieto__Luis_P.",4
"Prilla__Michael",3
"Pun__Thierry",4
"Punie__Yves",5
"Puntambekar__Sadhana",12
"Purzer__Senay_Y.",2
"Quesada.Pallarès__Carla",2
"Quinn__Beth",1
"Quintana__Chris",5
"Radinsky__Josh",5
"Raes__Annelies",1
"Rebedea__Traian",2
"Reeve__Richard",1
"Reffay__Christophe",2
"Rehak__Andrea_M.",1
"Rehmat__Abeera_P.",3
"Reichersdorfer__Elisabeth",5
"Reider__David",7
"Reimann__Peter",11
"Reiss__Kristina",5
"Resendes__Monica",4
"Resnick__Lauren_B.",9
"Reynolds__Rebecca_B.",3
"Rhodes__Emily",6
"Rinehart__Ronald_W.",3
"Roberts__Jessica",5
"Rogat__Toni_Kempler",1
"Rogers__Maryanna",1
"Ronen__Miky",2
"Roque__Ricarose",2
"Roschelle__Jeremy",7
"Rose__Carolyn",7
"Rose__Carolyn_P.",4
"Rose__Carolyn_Penstein",9
"Rosenheck__Louisa",3
"Rudat__Anja",3
"Rughiniş__Răzvan",0
"Rummel__Nikol",9
"Rusk__Natalie",2
"Rutledge__Julia",4
"Rutstein__Daisy",2
"Ryan__Stephanie",3
"Sailer__Michael",5
"Saleh__Asmalina",2
"Salman__Fariha_H.",5
"Sanford__Camellia",1
"Saoud__Narjès_Bellamine_Ben",3
"Sasaki__Hiroshi",5
"Scardamalia__Marlene",4
"Scheintaub__Hal",7
"Schellens__Tammy",1
"Scheuer__Oliver",5
"Schlieker.Steens__Philipp",2
"Schlösser__Christian",2
"Schneider__Bertrand",5
"Schneider__Emily",3
"Schneider__Leslie",2
"Schoenfeld__Ilana",7
"Scholvien__Alexander",1
"Schoonenboom__Judith",2
"Schrementi__Laurel",7
"Schröder__Svenja",5
"Schubert__Kai",5
"Schwarz__Baruch",11
"Schwendimann__Beat_A.",0
"Schwind__Christina",3
"Sensevy__Gérard",1
"Shaer__Orit",4
"Shaffer__David_Williamson",3
"Shapiro__R._Benjamin",13
"Sharma__Kshitij",3
"Sheldon__Josh",7
"Shen__Chia",11
"Shen__Ji",1
"Shen__Shitian",2
"Shirouzu__Hajime",1
"Siker__Jody",3
"Silva__Brenda_Lopez",3
"Siqin__Tuya",2
"Slakmon__Benzi",1
"Slattery__Brian",3
"Slotta__James",9
"Slotta__Jim",17
"Smith__Blaine",5
"Smith__Carmen_Petrick",2
"Smørdal__Ole",1
"So__Hyo.Jeong",1
"Sobreira__Péricles",1
"Soh__Leen.Kiat",5
"Sorensen__Lars",3
"Spada__Hans",4
"Squire__Kurt",11
"Ssebikindu__Joy",5
"Stahl__Gerry",5
"Stainton__Catherine",9
"Stegmann__Karsten",12
"Stichter__Janine",6
"Stieff__Mike",3
"Strickroth__Sven",1
"Strijbos__Jan.Willem",7
"Sullivan__Sarah",4
"Sullivan__Sarah_A.",1
"Sun__Daner",2
"Sunnerstam__Maria",3
"Suthers__Dan",1
"Suzuki__Hideyuki",5
"Suzuki__Hiroaki",1
"Suzuki__Satoshi_V.",1
"Svihla__Vanessa",5
"Tan__Esther",1
"Tchounikine__Pierre",8
"Temple__Kelsey",4
"Teo__Evelyn",2
"Teo__Jie",2
"Teplovs__Chris",1
"Teplovs__Christopher",2
"Terashima__Hiroki",7
"Thompson__Kate",7
"Tissenbaum__Mike",1
"Tran__Cathy",1
"Trausan.Matu__Stefan",4
"Tscholl__Michael",1
"Tsovaltzi__Dimitra",4
"Tutwiler__M._Shane",1
"Ufer__Stefan",5
"Valdes__Consuelo",4
"van_Aalst__Jan",4
"Van_Aalst__Jan",2
"van_de_Sande__Carla",0
"van_Eaton__Grant",5
"van_Leeuwen__Anouschka",3
"Van_Ness__Cheryl",3
"Vashaw__Shawn",1
"Vatrapu__Ravi",4
"Villagrá.Sobrino__Sara",4
"Voet__Michiel",1
"Vogel__Freydis",5
"Vogt__Kristen",5
"Vourloumi__Georgia",2
"Vuorikari__Riina",5
"Wagh__Aditi",1
"Wakimoto__Takehiro",5
"Wang__Joyce",7
"Wang__Xianhui",6
"Wardak__Dewa",4
"Webster__Sarah",3
"Wecker__Christof",8
"Wegerif__Rupert",10
"Weibert__Anne",5
"Weible__Jennifer_L.",1
"Weimar__Stephen",2
"Weinberger__Armin",5
"Wen__Yun",3
"Wendel__Daniel",7
"Wheeler__Penny",3
"White__Tobin",3
"Whittaker__Chris",5
"Wichmann__Astrid",4
"Wiedmann__Michael",4
"Wilensky__Uri",1
"Wilkerson.Jerde__Michelle",2
"Wilson__Caroline",5
"Wise__Alyssa",3
"Wozniak__Kathryn",1
"Wulf__Volker",5
"Xie__Kui",1
"Xie__Wenting",3
"Yacef__Kalina",4
"Yang__Cheng.Yu",2
"Yang__Yang",4
"Yaron__David",4
"Ye__Xiaoxuan",1
"Yeoman__Pippa",4
"Yerousis__George_P.",5
"Yip__Jason",3
"Yip__Jason_C.",9
"Yoo__Jaebong",2
"Yoon__Susan",12
"Yu__Yawen",2
"Zagal__José",1
"Zahn__Carmen",4
"Zetali__Karwan",2
"Zhang__Jianwei",4
"Zhao__Naxin",1
"Zhao__Yuting",2
"Ziebarth__Sabrina",5
"Zimmerman__Heather",6
"Zuckerman__Stephanie",5
