"","x"
"Kuhn__Deanna",1
"Kusunoki__Fusako",2
"Kyza__Eleni_A.",3
"Laffey__James_M.",8
"Lahti__Henna",3
"Lakkala__Minna",3
"Lallimo__Jiri",3
"Lally__Vic",1
"Larsen__Anniken",5
"Larsson__Josef",6
"Leinonen__Teemu",3
"Lesgold__Alan",2
"Ligorio__Maria_Beatrice",2
"Lindgren__Robb",4
"Lingnau__Andreas",1
"Linn__Marcia",4
"Lipponen__Lasse",0
"Liu__Kristina",2
"Löhner__Simone",1
"Luchini__Kathleen",6
"Ludvigsen__Sten",3
"Lundby__Knut",3
"Lutgens__Gaby",3
"MacKinnon__Kimberley_A.",2
"Madigan__David",6
"Mäkitalo__Kati",3
"Malmborg__Lone",2
"Mambrey__Peter",3
"Mandl__Heinz",5
"Mandryk__Regan_L.",2
"Marcos__J._A.",5
"Marshall__Sue_K.",3
"Martel__Christian",2
"Martin__Caitlin",4
"Martínez__A.",5
"Mather__Mary_Anne",2
"Matsuura__Kenji",2
"McConnell__David",0
"Menchaca__Marylu",2
"Minstrell__Jim",6
"Moher__Tom",2
"Mørch__Anders",3
"Mühlenbrock__M.",4
"Mühlpfordt__Martin",1
"Murayama__Isao",6
"Murphy__Richard",6
"Musser__Dale_R.",8
"Nakayama__Hayashi",6
"Narayanan__N._Hari",1
"Neale__Helen",2
"O.Neill__Jacki",1
"O.Neill__Kevin",5
"O.Shea__Tim",4
"Obermeyer__Gary",0
"Ochi__Youji",4
"Oden__Gary",5
"Ogata__Hiroaki",5
"Olson__Judy",2
"Oshima__Jun",6
"Oshima__Ritsuko",6
"Osipovich__Alex",4
"Ott__David",1
"Owensby__JaKita_N.",1
"Patton__Charles",1
"Pea__Roy",2
"Pengelly__Michael",2
"Penuel__William",1
"Pfister__Hans.Rüdiger",1
"Pipek__Volkmar",3
"Plugge__Leo",3
"Polin__Linda",1
"Poole__Melissa_J.",0
"Prangsma__Maaike",3
"Puntambekar__Sadhana",4
"Quintana__Chris",6
"Reimann__P.",4
"Reiser__Brian",3
"Reiserer__Markus",2
"Remidez__Herbert",9
"Resta__Paul",1
"Resta__Paul_E.",1
"Rick__Jochen",4
"Roberts__Eric",4
"Robins__Jenny",0
"Rogers__Yvonne",2
"Rohde__Markus",3
"Ross__Michael",4
"Rubia__B.",5
"Rubin__Andee",1
"Rummel__Nikol",4
"Ryokai__Kimiko",2
"Salo__Piritta",3
"San_Chee__Yam",1
"Sato__Hirotaka",4
"Scaife__Mike",2
"Scanlon__Eileen",4
"Scharff__Eric",6
"Schornstein__Katrin",4
"Schwarz__Jennifer",3
"Scott__Stacey_D.",2
"Sears__David",1
"Seitamaa.Hakkarainen__Pirita",3
"Sheingold__Karen",1
"Shelly__Barbara",1
"Shrader__Greg",9
"Siegel__Marcelle",3
"Sime__Julie.Ann",2
"Simons__Robert.Jan",2
"Singley__Mark_K.",2
"Skov__Birgit_G.",2
"Slack__Frances",3
"Slater__Anita",1
"Slotta__James",2
"Smith__Peter_J",1
"Smith__Randall_B.",4
"Smith__Swee_Noi",1
"Smørdal__Ole",3
"Solheim__Ivar",1
"Soller__Amy",2
"Soloway__Elliot",6
"Spada__Hans",4
"Specht__Marcus",1
"Stahl__Gerry",0
"Stampen__John",3
"Stanton__Danaë",2
"Steinkuehler__Constance_A.",3
"Stevens__Reed",2
"Stylianou__Agnes",4
"Sugimoto__Masanori",3
"Suntio__Arja",2
"Suthers__Dan",18
"Suzuki__Hideyuki",1
"Svensson__Lars",0
"Takenaka__Makiko",6
"Talamo__Alessandra",2
"Tanimoto__Steven",6
"Tatar__Deborah",2
"Team__and_the_STEP",3
"Thol__Rene",2
"Tholander__Jakob",1
"Thomsen__Mia_Cudrio",2
"Thomson__Craig",0
"Tinto__Patricia",1
"Tolsby__Håkon",0
"Troendle__Pamela",2
"Turns__Jennifer",2
"Underwood__Jody",4
"van_Aalst__Jan",1
"van_Joolingen__Wouter",1
"Vaucelle__Catherine",2
"Vermunt__Jan",3
"Vicari__Rosa",4
"Vicari__Rosa_Maria",2
"Virtanen__Otso",3
"Wagner__Tracey",2
"Waingankar__Neera",4
"Walker__Brandy",4
"Wang__C._Y._Janey",1
"Wasson__Barbara",1
"Wastell__David_Martin_Hasan_Al.Matrouk_David",1
"Weber__Michael",2
"Weinberger__Armin",2
"Wessner__Martin",2
"Wiebe__Janyce",2
"Williams__Kimberley_P.",1
"Won__Markus",3
"Woodruff__Earl",1
"Woods__David_K.",3
"Wright__Tim",1
"Wu__Amy_S.",2
"Yamaguchi__Etsuji",6
"Yamaguchi__Ryoko",2
"Yano__Yoneo",5
"Yarnall__Louise",1
"Yoon__So.Yeon",6
"Yoon__Susan",2
"Zapata.Rivera__Juan.Diego",1
"Zumbach__J.",4
