"","x"
"Sherin__Bruce",3
"Sherin__Miriam_Gamoran",1
"Shumar__Wesley",3
"Siegel__Marcelle",9
"Singer__Jonathan",2
"Skoog__Gerald",2
"Snow__David_Stone_Gregory_R.",14
"Soloway__Elliot",10
"Songer__Nancy_Butler",4
"Sorsa__Franci_Steinmuller_Don",4
"Spillane__James_P.",4
"Spiro__Rand",9
"Spitzer__William_S.",3
"Stahl__Gerry",0
"Star__Jon_R.",0
"Steinkuehler__Constance",9
"Steinmetz__Ralf",3
"Stevens__Ron",1
"Street__John",9
"Stricker__Andrew_G.",2
"Stroup__Walter_M.",1
"Sukel__Katherine_E.",4
"Sutter__Berthel",0
"Talley__Melanie",6
"Talsma__Valerie_L.",0
"Teasley__Stephanie_D.",14
"Thakkar__Umesh",14
"Toman__John",4
"Tsikalas__Kallen",1
"Tupper__Tom",3
"ul.Haq__Saif",6
"Vekiri__Ioanna",1
"Vendlinski__Terry",1
"Wang__Minjuan",3
"Wangemann__Paul",3
"Weber__Daniel",14
"Weisserman__Gary",1
"Wellman__Elizabeth",2
"Wilensky__Uri",3
"Williams__Susan",1
"Williams__Susan_M.",2
"Windschitl__Mark",1
"Winn__Bill",1
"Wolfe__Michael",3
"Woolridge__Steven",6
"Wu__Hsin.kai",2
"Xie__Yichun",1
"Ye__Renmin",2
"Young__Michael",4
"Yuasa__Katsutoshi",2
"Zhu__Yongxin",2
"Zimring__Craig",6
"Znamenskaia__Elena",4
