"","x"
"Clarebout__Geraldine",2
"Clark__Douglas_B.",12
"Clarke__Jody",10
"Coens__Joke",2
"Coffey__Janne",3
"Cook__Melissa",4
"Corbel__Annie",12
"Corliss__Stephanie",1
"Cornelius__Lindsay",0
"Cress__Ulrike",2
"Crook__Charles",6
"Cuevas__Haydee_M.",9
"D.Angelo__Cynthia",3
"Dahlström__Anders",13
"Daily__Shaundra",18
"Daly__Shanna",22
"Damsa__Crina",13
"Davaris__Athanassios",2
"Davenport__Jodi",3
"Davis__Elizabeth",0
"Davis__Joan_M.",3
"De_Jong__Ton",14
"Dehler__Jessica",2
"Delgado__Cesar",22
"Demeter__Marylee",8
"Deng__Feng",9
"Derry__Sharon",1
"DeVane__Ben",1
"Dieckmann__Peter",7
"Dillenbourg__Pierre",9
"Diller__Kenneth",11
"Ding__Ning",0
"DiSessa__Andrea",7
"Diziol__Dejana",12
"Dodge__Tyler",6
"Dolmans__Diana",3
"Dowell__John",1
"Downton__Micheal",2
"Drane__Denise",22
"Dukas__Geordie",3
"Duncan__Ravit",4
"Durga__Shree",1
"Duschl__Richard",4
"Dyke__Gregory",12
"Eagle__Sarah",4
"Edelson__Daniel",20
"Eilam__Billie",1
"Elby__Andy",1
"Eldar__Osnat",2
"Elen__Jan",2
"Engelmann__Tanja",2
"Engle__Randi",3
"Enriquez__Judith",5
"Enyedy__Noel",1
"Erkens__Gijsbert",14
"Esterman__Nir",1
"Esteves__Micaela",7
"Eugene__Wanda",18
"Evans__Michael",5
"Eylon__Bat.Sheva",2
"Facer__Keri",5
"Fastré__Greet",3
"Feinstein__Noah",18
"Fields__Deborah",2
"Finkelstein__Russell_Schwartz_Heather",8
"Fiore__Stephen",9
"Fiotakis__Georgios",12
"Fischer__Frank",41
"Fischer__Martin",2
"Fishman__Barry_J.",4
"Foo__Seau_Yoon",1
"Forssell__Karin",18
"Forte__Andrea",7
"Fujita__Nobuko",1
"Gallagher__Lawrence_P.",4
"Games__Ivan_Alex",20
"Gao__Ping",4
"Garrison__Lari",2
"Gawel__Drue",4
"Gaydos__Matthew",7
"Ge__Xun",1
"Gee__James_Paul",20
"Geier__Susan",22
"Geisler__Sandra",3
"Gemballa__Sven",6
"Gerard__Libby",2
"Gerde__Cheryl",3
"Gerjets__Peter",21
"Geronimi__Alix",2
"Gervais__Fernand",2
"Gijlers__Hannie",1
"Gijselaers__Wim",4
"Gilge__Anja",2
"Girandot__Jean.Jacques",12
"Glasson__George_E.",5
"Goldman__Susan",7
"Gomez__Kimberley",27
"Gomez__Louis",6
"Gorges__Torie",4
"Gray__Steven",8
"Green__Andrew",2
"Gresalfi__Melissa",6
"Gressick__Julia",1
"Gruwel__Saskia_Brand_.",3
"Guevara__Talia",12
"Gupta__Ayush",2
"Gweon__Gahgene",15
"Hagedorn__Eric",22
"Hakkarainen__Kai",4
"Hamilton__Eric",1
"Hammer__David",13
"Han__In_Sook",1
"Harrell__Sneha_Veeragoudar",7
"Harrer__Andreas",7
"Harrison__Steve",2
"Hatfield__David",3
"Hay__Kenneth",15
"Hayes__Elisabeth",20
"Hayes__Tracy",1
"Hegedus__Stephen",5
"Helak__John",9
"Herman__Phillip",13
"Hesse__Friedrich",2
"Hever__Rakheli",12
"Hickey__Daniel",3
"Hilbert__Tatjana",2
"Hmelo.Silver__Cindy",19
"Hoadley__Christopher",28
"Holden__Christopher",3
"Holz__Johannes",12
"Homer__Bruce",14
"Hong__Huang.Yao",4
"Honwad__Leslie_R._Herrenkohl_Sameer",4
"Honwad__Sameer",18
"Hoppe__Ulrich",7
"Hornsby__Giulia_Gelmini",5
"Houle__Meredith",1
"Howe__Christine",4
"Hoyles__Celia",3
"Hübner__Sandra",2
"Hug__Barbara",13
"Hurford__Andrew",1
"Hurme__Tarja.Riitta",5
"Hyo.Jeong__So",4
"Ilomäki__Liisa",13
"Imhof__Birgit",6
"Inagaki__Shigenori",2
"Ingram.Goble__Adam",8
"Ingram.Goble__Melissa_Gresalfi._Adam",0
"Inkinen__Mikko",4
"Jacobson__Michael",16
"Jan__Mingfong",3
"Janssen__Jeroen",13
"Jarodzka__Halszka",6
"Järvelä__Sanna",5
"Jeong__Heisawn",19
"Jocuns__Andrew",2
"Johri__Aditya",8
"Jonker__Vincent",1
"Jordan__Rebecca",8
"Jordan__Trace",14
"Joshi__Mahesh",16
"Jossberger__Helen",3
"Jucks__Regina",1
"Kafai__Yasmin",23
"Kahrimanis__George",23
"Kali__Yael",1
"Kanselaar__Gellof",15
"Kanter__David",13
"Kapur__Manu",8
"Karlgren__Klas",13
"Kent__Phillip",3
"Kershaw__Trina",3
"Ketelhut__Diane_Jass",3
"Kim__Beaumie",9
"Kim__Kibum",2
"Kim__Minchi",14
"Kimmerle__Joachim",2
"Kinzer__Charles_K.",1
"Kirschner__Femke",14
"Kirschner__Paul",8
"Klahr__David",3
"Klopfer__Eric",23
"Koedinger__Ken",18
"Kolikant__Yifat_Ben.David",0
"Kollar__Ingo",2
"Kollias__Vassileios",2
"Kolodner__Janet",13
"Kopp__Veronika",2
"Korbak__Christine",4
"Kosonen__Kari",13
"Kostons__Danny",2
"Krajcik__Joseph",37
"Krakowski__Moshe",7
"Kraut__Robert",2
"Krisler__Brian",1
"Kumar__Rohit",15
"Kumpulainen__Kristiina",3
"Kusunoki__Fusako",2
"Laferriere__Therese",2
"Laine__Kaarina",2
"Lakkala__Minna",13
"Lam__Ivan",1
"Lancaster__Juliana_A.",13
"Larusson__Johann",6
"Laster__Thomas",13
"Lau__Matty",1
"Lauhon__Lincoln",22
"Law__Nancy",12
"Lawless__Kimberly_A.",5
"Lee__Akili",18
"Lee__Hee.Sun",10
"Lee__Hyo_Jeong_So_June",6
"Lee__Joey",7
"Lee__Judy_Lai_Har",3
"Lee__June",4
"Lee__Soo.Jin",3
"Lee__Tiffany",3
"Lee__Victor",7
"Leimberer__Jennifer",13
"Leinhardt__Gaea",1
"Levias__Sheldon",18
"Levin__Dan",3
"Levin__Mariana",0
"Levy__Sharona_T",6
"Light__Gregory",23
"Lim__Miyoun",2
"Lin__Xiaodong",1
"Lin__Xiuqin",9
"Linn__Marcia",5
"Lippman__Jordan",3
"Liu__Lei",8
"Lohani__Vinod",1
"Lonka__Kirsti",4
"Looi__Chee.Kit",8
"Lopez.Prado__Bladimir",4
"Lossman__Hans",10
"Louca__Loucas",9
"Luehmann__April",1
"Luengo__Vanda",7
"Lund__Andreas",6
"Lund__Kristine",12
"Madrid__R.Ignacio",2
"Maloney__John",4
"Malopinsky__Larissa",1
"Manches__Andrew",4
"Manning__Flori",5
"Markauskaite__Lina",1
"Marley__Scott",9
"Martell__Sandra",0
"Martin__Caitlinnnedy",34
"Martin__John",3
"Martin__Lee",0
"Martin__Taylor",4
"Marzin__Patricia",1
"Mason__Thomas",2
"Mathews__James",3
"Matos__Anastasios",2
"Matuk__Camillia",1
"Matzel__Sandra",2
"Maunders__Susan",1
"McDonald__Scott",0
"McElhaney__Kevin",11
"McInnis__Brian",2
"McLeese__Michelle",5
"Medina__Richard",1
"Meier__Anne",15
"Melguizo__Mari_Carmen_Puerta",2
"Menekse__Muhsin",12
"Merenluoto__Kaarina",3
"Merritt__Joi",2
"Mertl__Veronique",21
"Messina__Richard",3
"Miller__Diane",1
"Milne__Catherine",14
"Miratrix__Luke",5
"Mitchel__Resnick",4
"Mizoguchi__Hiroshi",2
"Moher__Tom",22
"Molinari__Gaëlle",3
"Mørch__Anders",13
"Moreno__Roxana",9
"Morgado__Leonel",7
"Moskaliuk__Johannes",2
"Munnich__Edward",5
"Muukkonen__Hanni",4
"Nacu__Denise",2
"Nash__Padraig",3
"Natalie__Rusk",4
"Neitola__Marita",2
"Nelson__Brian",3
"Neville__David",2
"Newstetter__Wendy",2
"Ng__Foo_Keong",2
"Nguyen__Phi_D.",3
"Nokes__Timothy",1
"Norton__Marleigh",5
"Noss__Richard",9
"Nückles__Matthias",4
"Nuessli__Marc.Antoine",3
"Nulty__Aran",3
"O.Mahony__Timothy",4
"O.Malley__Claire",10
"Oehl__Michael",2
"Okita__Sandra",2
"Opfermann__Maria",14
"Orrill__Chandra",6
"Orth__Cordula",1
"Oshima__Jun",1
"Oshima__Ritsuko",1
"Osman__Gihan",1
"Overdijk__Maarten",14
"Ozuru__Yasuhiro",5
"Paas__Fred",4
"Paavola__Sami",13
"Pal__Joyojeet",5
"Palonen__Tuire",5
"Pardijs__Mirjam",13
"Park__Eun_Jung",23
"Parnafes__Orit",7
"Pathak__Suneeta",12
"Paus__Elisabeth",1
"Pellegrino__James",25
"Penuel__William",8
"Peppler__Kylie",21
"Perkins__Kristen",4
"Perry__Judith",5
"Peters__Vanessa",7
"Petrosino__Anthony",3
"Pfeiffer__Vanessa",6
"Pfister__Hans.Rüdiger",2
"Phillips__Rachel",4
"Pierroux__Palmyre",6
"Pierson__Jessica",5
"Pieschl__Stephanie",3
"Pinkard__Nichole",35
"Plass__Jan_L.",14
"Pluta__William",4
"Polman__Joe",1
"Ponzer__Sari",13
"Porsch__Torsten",3
"Poyas__Yael",1
"Prakken__H",3
"Prangsma__Maaike",3
"Price__Aaron",10
"Puroila__Mari",3
"Quintana__Chris",22
"Radinsky__Josh",2
"Rafanan__Ken",4
"Raje__Sonali",1
"Rall__Marcus",7
"Ranney__Michael",5
"Rasmussen__Ingvill",6
"Redish__Edward_F.",2
"Reeve__Suzanne",18
"Reimann__Peter",1
"Reiser__Brian",13
"Renkl__Alexander",7
"Richter__Christoph",13
"Rienties__Bart",4
"Rinne__Luke",5
"Roberts__Sharla",3
"Rogers__Maryanna",18
"Ronen.Fuhrmann__Tamar",1
"Ronen__Miky",2
"Roschelle__Jeremy",9
"Rose__Carolyn",16
"Rose__Ken",1
"Rosenbaum__Eric",7
"Rummel__Nikol",23
"Rummer__Ralf",3
"Russ__Rosemary",1
"Ryan__Michael",13
"Saalasti__Merja",3
"Salden__Ron",3
"Salen__Katie",5
"Salmela.Aro__Katariina",4
"Salonen__Pekka",3
"San_Chee__Yam",3
"Sandford__Richard",5
"Sangin__Mirweis",3
"Sarmiento.Klapper__Johann",1
"Satwicz__Thomas",0
"Savelsbergh__Elwin_R.",2
"Scalone__Giovanna",18
"Scardamalia__Marlene",5
"Schank__Patricia",5
"Scheintaub__Hal",18
"Scheiter__Katharina",21
"Scherr__Rachel",1
"Schleigh__Cynthia_D.Angelo_Sharon",10
"Schleigh__Sharon",3
"Schmidt__Henk",3
"Schneider__Rebecca",13
"Schnotz__Wolfgang",9
"Schueler__Anne",3
"Schwartz__Daniel",6
"Schwarz__Baruch",21
"Schwonke__Rolf",3
"Schworm__Silke",2
"Scielzo__Sandro",9
"Segers__Mien",4
"Sengupta__Pratim",14
"Seow__Peter",4
"Seufert__Tina",14
"Sexton__Susan",3
"Shapiro__R._Benjamin",2
"Shechtman__Nicole",5
"Shelton__Brett",2
"Shen__Ji",10
"Sherin__Bruce",8
"Shin__Namsoo",22
"Shipley__Emily",22
"Shwartz__Yael",2
"Silva__Brenda_Lopez",22
"Singer__Melissa",2
"Sinha__Suparna",8
"Sins__Patrick",13
"Sipitakiat__Arnan",1
"Siyahhan__Sinem",7
"Slof__Bert",2
"Slotta__James",9
"Sluijsmans__Dominique",3
"Smørdal__Ole",6
"So__Hyo_Jeong",5
"Solaimani__Sam",2
"Song__Minyoung",22
"Sorcar__Piya",5
"Sowatzke__Elizabeth",3
"Spada__Hans",23
"Spitulnik__Michele",1
"Squire__Kurt",5
"Stahl__Elmar",3
"Stahl__Gerry",9
"Stark__Robin",2
"Starr__Mary",13
"Stegmann__Karsten",21
"Steinbock__Daniel",0
"Stevens__Laurie_McCarthy_Reed",18
"Stevens__Reed",2
"Stevens__Shawn",22
"Stieff__Mike",1
"Sutch__Dan",9
"Sutherland__LeeAnn",13
"Sutherland__Rosamund",4
"Suthers__Dan",1
"Svihla__Vanessa",7
"Swarat__Su",22
"Szeto__Alan",22
"Takeuchi__Lori",18
"Tan__Edna",2
"Tan__Seng_Chee",1
"Tang__Xiaowei",3
"Tartaro__Andrea",1
"Tatar__Deborah",7
"Teasley__Stephanie",6
"Tempelaar__Dirk",4
"Teo__Chewlee",3
"Teo__Timothy",4
"Teplovs__Chris",2
"Thomas__Jakita",0
"Thompson__Kate",0
"Tinelli__Liz",1
"Toom__Auli",3
"Torres__Robert",20
"Touchman__Stephanie",10
"Tscholl__Michael",1
"Tyson__Kersti",4
"Tzialli__Dora",2
"Tzou__Carrie",18
"Underwood__Jody",0
"Unterman__Nathan",22
"Uttal__David",1
"Vadcard__Lucile",7
"Valcke__Martin",7
"Van_Blankenstein__Floris",3
"Van_Borkulo__Sylvia_P.",2
"Van_Boxtel__Carla",4
"Van_de_Sande__Carla",3
"Van_de_Sande__Robert_Hausmann_Brett",2
"Van_de_Wiel__Margje",3
"Van_den_Bossche__Piet",4
"van_den_Braak__Susan",3
"Van_der_Klink__Marcel",3
"Van_der_Meij__Jan",14
"Van_der_Pol__Jakko",0
"Van_der_Vleuten__Cees",3
"Van_Diggelen__Wouter",14
"Van_Drie__Jannet",1
"Van_Gog__Tamara",2
"Van_Joolingen__Wouter_R.",2
"Van_Merriënboer__Jeroen",3
"Van_Oostendorp__Herre",7
"VanLehn__Kurt",3
"Vansteenbrugge__Hendrik",7
"Varma__Keisha",10
"Veermans__Koen",3
"Vogel__Markus",14
"Voyiatzaki__Eleni",15
"Vreeswijk__Gerard",3
"Vries__Erica",3
"Vye__Nancy",6
"Walker__Erin",15
"Walter__Sarah",18
"Wang__Qiyun",1
"Wang__Yan",14
"Wang__Yi.Chia",16
"Wardrip__Peter",1
"Wecker__Christof",15
"Wee__Juan_Dee",1
"Weinberger__Armin",32
"White__Tobin",1
"Wichmann__Astrid",7
"Wijers__Monica",1
"Wilensky__Uri",15
"Wilkerson__John",3
"Wilkerson__Michelle",2
"Williams__Adam",4
"Williams__Caroline",0
"Wischow__Emily",22
"Wittmann__Michael",1
"Wolsten__Daniel",8
"Wong__Jacqueline",5
"Wong__Lung_Hsiang",4
"Woo__Huaylit",1
"Wright__Kenneth",0
"Wu__Longkai",1
"Wu__Winston",2
"Wulf__Volker",2
"Yang__Yang",2
"Yarden__Anat",1
"Yarnall__Louise",5
"Yaron__David",3
"Yee__Pamela",3
"Yeo__Jennifer",1
"Yoon__Susan",0
"Youssef__Paul_Ayres._Amina",0
"Zacharia__Zacharias",2
"Zagal__José",1
"Zahm__Barbara",13
"Zemel__Alan",2
"Zhang__Baohui",13
"Zhang__Zhihui",1
"Zhao__Ke",1
"Zhou__Nan",2
"Zimmerman__Heather",18
"Zottmann__Jan",7
"Zuiker__Steven",6
