"","x"
"Choi__Jinnie",1
"Choi__Sung.Youn",5
"Chowning__Jeanne",9
"Chung__Huy_Q.",1
"Clariana__Roy_B.",3
"Clark__Douglas_B.",32
"Clarke__Sherice_N.",3
"Clase__Kari_L.",1
"Clegg__Tamara",7
"Clement__John_J.",1
"Clodfelter__Erika",4
"Close__Eleanor_W.",2
"Close__Hunter_G.",2
"Cober__Rebecca",17
"Coffey__Janet_E.",10
"Cole__Michael",11
"Collier__Wesley",6
"Collins__Allan",7
"Collins__Jamie",3
"Conlin__Luke_D.",2
"Conn__Jessica",2
"Conner__Laura",3
"Constantin__Ana._Maria",8
"Cook__Melissa_Sunshine",1
"Cooper__Stephen",2
"Cordy__Michelle",3
"Core__Mark",4
"Cox__Christopher",4
"Cress__Ulrike",2
"Crooks__Noelle",4
"Cruz__Daniel",8
"Cunningham__Christine_M.",4
"Cunningham__Jahneille",3
"Curnow__Joe",2
"Cutler__Christopher_T.",3
"D.Amico__Laura",7
"D.Angelo__Cynthia",5
"Dalvi__Tejaswini",1
"Daly__Alan_J.",1
"Dams.a__Crina",0
"Dams.a__Crina.1",10
"Danielak__Brian_A.",1
"Danish__Joshua",24
"Dasgupta__Chandan",1
"Davenport__Jodi_L.",3
"Davis__Elizabeth_A.",9
"de_Royston__Maxine_McKinney",5
"de_Saint.Georges__Ingrid",1
"DeBarger__Angela_Haydel",8
"Dede__Chris",3
"Deitrick__Elise",2
"DeJaegher__Crystal_J.",2
"Delen__Ibrahim",5
"Delgado__Cesar",1
"Deng__Mario_C.",8
"Denner__Jill",2
"Derry__Sharon",8
"DeSutter__Dane",2
"Dianovsky__Michael_T.",1
"DiGiacomo__Daniela_K.",2
"Dillenbourg__Pierre",2
"Dingyloudi__Filitsa",1
"DiSalvo__Betsy",1
"DiSalvo__Carl",1
"diSessa__Andrea_A.",7
"Dixon__Colin",1
"Doane__William_E._J.",1
"Dookie__Lesley",0
"Dow__Steven",5
"Drake__Joel",4
"Duck__Jennifer",5
"Duckles__Joyce",8
"Dugdale__Michael",6
"Dukeman__Anton",4
"Duncan__Ravit",14
"Durik__Amanda_M.",2
"Dussault__Mary",8
"Dutilly__Erik",16
"Easterday__Matthew_W.",2
"Eberbach__Catherine",13
"Eberle__Julia",2
"Edelson__Daniel",6
"Edwards__Ann_R.",10
"Eilam__Billie",0
"Eisenberg__Michael",1
"Eitel__Karla_Bradley",4
"Elby__Andrew",11
"Elinich__Karen",19
"Engelmann__Katharina",1
"Engelmann__Tanja",4
"Engestro.m__Yrjo.",17
"Enyedy__Noel",41
"Escude.__Meg",4
"Eshet.Alaklai__Yoram",2
"Esmonde__Indigo",2
"Etkina__Eugenia",2
"Evans__Abigail",1
"Evans__Sarah",0
"Farris__Amy",1
"Fatolapour__Mitra",5
"Feng__Mingyu",9
"Fields__Deborah",11
"Finnigan__Kara_S.",1
"Fischer__Frank",29
"Fischer__Gerhard",1
"Fitz.Gibbon__Taylor",11
"Flood__Virginia_J.",2
"Fogo__Bradley",10
"Fong__Cresencia",17
"Forbes__Cory_T.",2
"Ford__Michael_J.",2
"Forsyth__Carol",5
"Franz__Paul",1
"Fricchione__Cheryl",3
"Friend__Angela",4
"Fritts__Jeremy",3
"Fu__Ella",3
"Fuhrmann__Tamar",2
"Fujii__Keita",2
"Funk__Alexandra",15
"Galbreath__Marcie",5
"Garcia__Iolanda",0
"Gaus__Katharina",13
"Gaydos__Matthew",15
"Geller__Benjamin_D.",3
"Gentry__Christine",4
"Georgiou__Yiannis",1
"Gerard__Libby",3
"Gerber__Elizabeth_M.",2
"Gibbons__Thor",10
"Gilbuena__Debra",6
"Girotto__Victor",4
"Glogger__Inga",13
"Gnoli__Alessandro",17
"Gobert__Janice",4
"Goggins__Sean",3
"Golbeck__Susan",1
"Goldberg__Benjamin",12
"Goldberg__Tsafrir",7
"Goldin__Simona",2
"Goldman__Shelley",13
"Goldman__Susan_R.",6
"Goldwasser__Lloyd",3
"Gomez__Kimberley",5
"Gong__Bowyee",3
"Gonza.lez.Howard__Maria",1
"Gonzalez__Carlos",7
"Gonzalez__Martha_Roci.o",6
"Goodell__Alexandra",4
"Goodman__Alyssa_A.",8
"Goodyear__Peter",10
"Gordon__Andrew",4
"Gottlieb__Eli",6
"Gotwals__Amelia_Wenk",1
"Gouvea__Julia_S.",5
"Graesser__Arthur_C.",5
"Graville.Smith__Cynthia",11
"Greenhow__Christine",10
"Greenleaf__Cynthia",4
"Greeno__James_G.",6
"Greenwich__Joel_Gallegos",8
"Gresalfi__Melissa",12
"Gressick__Julia",1
"Griffin.EL__Nosakhere",10
"Groneman__Christine",4
"Grotzer__Tina",3
"Grover__Shuchi",2
"Gubbels__Michael",7
"Guerra__Paulo",17
"Guidalli__Barbara",10
"Guillemette__Jonathan",6
"Guloy__Sheryl",7
"Gupta__Ayush",12
"Guthrie__Mareca",3
"Gutierrez__Kris",30
"Gutierrez__Pedro_J.",3
"Hackbarth__Alan_J.",7
"Hall__Rogers",33
"Hallinen__Nicole_R.",16
"Halverson__Erica",14
"Halverson__Kristy_L.",1
"Hammer__David",1
"Hand__Brian",1
"Hand__Victoria",8
"Hanny__Courtney",8
"Harding__Tricia",6
"Harris__Christopher",7
"Harrison__Simon",1
"Hayes__Elisabeth",12
"Heck__Tamara",6
"Heffernan__Neil_T.",3
"Helding__Brandon",6
"Herrenkohl__Leslie_Rupert",12
"Hertel__Jonathan_D.",4
"Hetmanek__Andreas",9
"Hever__Rakheli",10
"Heyd.Metzuyanim__Einat",9
"Hickey__Daniel_T.",2
"Hirsh__Alon",8
"Hjorth__Arthur",5
"Hmelo.Silver__Cindy",4
"Hoadley__Christopher",8
"Hod__Yotam",4
"Hokayem__Hayat",1
"Holbert__Nathan",22
"Honey__Rose",10
"Honwad__Sameer",10
"Hooper__Paula_K.",2
"Horn__Ilana_Seidel",5
"Horn__Michael",5
"Horstman__Theresa",6
"Horwitz__Paul",3
"Hougham__R._Justin",4
"Howley__Iris",1
"Huang__Jason",3
"Hug__Sarah",1
"Hung__Leah_C..C.",3
"Hwang__Soyeon",5
"Iiskala__Tuike",6
"Iloma.ki__Liisa",10
"Irving__Paul_W.",1
"Jackson__G._Tanner",2
"Jackson__Jonathan",8
"Jacobson__Michael",2
"Jain__Rishika",3
"James__Katherine",4
"Jamshidi__Arash",2
"Jensen__Bryant",0
"Jermann__Patrick",2
"Jiang__Yang",4
"Jimenez__Elizabeth_Yakes",4
"Jimenez__Osvaldo",0
"Jin__Hui",3
"Jipson__Jennifer",13
"Johnson.Glenberg__Mina_C.",15
"Johnson__Angela",4
"Johnson__Raymond",11
"Jones__Kimberly",8
"Jordan__Michelle_E.",0
"Judele__Raluca",10
"Jurow__A._Susan",20
"Kafai__Yasmin",21
"Kahn__Jennifer",0
"Kalaitzidis__TJ",3
"Kamarainen__Amy",3
"Kane__Britnie_Delinger",5
"Kang__Raymond",0
"Kang__Sin.Hwa",4
"Kapon__Shulamit",1
"Kapur__Manu",2
"Ke__Li",3
"Kelton__Molly",6
"Kern__Anne",5
"Kessler__Aaron_M.",4
"Khan__Saadia_A.",1
"Khattak__Laaraib",3
"Killingsworth__Stephen",22
"Kim__Nam_Ju",4
"Kim__Stephanie",3
"Kimmerle__Joachim",2
"King__Whitney_L.",1
"Kinnebrew__John_S.",15
"Kintsch__Eileen",4
"Kirschner__Paul",9
"Kirshner__Ben",19
"Kisa__Miray_Tekkumru",1
"Klahr__David",9
"Klein__Elaine",9
"Klein__Valerie",3
"Klopfer__Eric",15
"Knight__Daniel_W.",2
"Knight__Simon",7
"Ko__Mon.Lin_Monica",4
"Koedinger__Ken_R.",12
"Koehler__Jessica",4
"Koh__Elizabeth",3
"Kolikant__Yifat_Ben.David",7
"Kolodziej__Richard",3
"Kong__Fan",4
"Ko.nig__Katrin",2
"Kooser__Ara",3
"Kopcha__Theodore_J.",1
"Koretsky__Milo",6
"Ko.rndle__Hermann",15
"Koschmann__Timothy",9
"Kosonen__Kari",10
"Kotsopoulos__Donna",3
"Kotys.Schwartz__Daria_A.",6
"Kozlov__Michail_D.",4
"Krajcik__Joseph",7
"Krehbiel__Matt_D.",6
"Krinks__Kara",11
"Krishnan__Gokul",1
"Krist__Christina",1
"Kuhn__Alex",5
"Kumar__Melissa",6
"Kumar__Vishesh",3
"Kuo__Annie_Camey",1
"Kuo__Eric",1
"Kutsson__Ola",5
"Kyza__Eleni_A.",1
"Lachapelle__Cathy_P.",4
"Lai__Kevin",2
"Lajoie__Susanne",12
"Lakkala__Minna",10
"Lam__Diane_P.",3
"Lam__Rachel_J.",0
"Land__Susan_M.",6
"Langemeyer__Melanie",3
"Langer.Osuna__Jennifer",6
"Lanouette__Kathryn",2
"Lapshin__Yuri",7
"Larson__Joanne",8
"Lasry__Nathaniel",6
"Lauff__Carlye",4
"Laumatia__Laura",5
"Lauricella__Alexis_R.",12
"Law__Nancy",2
"Leary__Heather",13
"Lee__Carol_D.",5
"Lee__Hee.Sun",3
"Lee__June_H.",12
"Lee__May",3
"Lee__Nathanie",4
"Lee__Ung.Sang",3
"Lee__Victor",23
"Lee__Yeung",2
"Lehrer__Richard",7
"Leiba__Moshe",15
"Lembke__Julia",3
"Lenton__Kevin",6
"Leones__Tiffany",3
"Levin__Mariana",7
"Levinson__Amber",24
"Levy__Sharona_T.",8
"Lewis__Armanda",6
"Lewis__Colleen",2
"Lewis__Daniel_Rees",2
"Lewittes__Becky",7
"Liberti__Jamie",1
"Light__Gregory_J.",3
"Lin__Feng",2
"Lindgren__Robb",25
"Linn__Marcia",8
"Lira__Matthew",2
"Little__Angela",0
"Littleton__Karen",4
"Littrell.Baez__Megan",4
"Litvack__Elyse",13
"Livingston__Ayesha",3
"Lo__Stanley_M.",3
"Lo__Wan.Tzu",5
"Lockwood__Elise",4
"Loibl__Katharina",13
"Long__Yanjin",12
"Lonn__Steven",8
"Loper__Suzanna",4
"Lotas__Sasha",0
"Lotridge__Erin",8
"Lozano__Cecil",4
"Luce__Megan",13
"Lucero__Margaret",1
"Ludvigsen__Sten",10
"Luehmann__April",15
"Lui__Michelle",2
"Luna__Melissa_J.",10
"Lyons__Cheryl_A.",2
"Lyons__Leilah",30
"Lyu__Siwei",3
"Ma__Guanzhong",1
"Macalalag__Augusto_Z.",0
"Madsen__Adrian",4
"Mafa__Moseli_A.",0
"Magnifico__Alecia_Marie",12
"Maher__Carolyn_A.",4
"Makela__Marja.Liisa",6
"Mancevice__Nicole",3
"Mandl__Heinz",1
"Manz__Eve",0
"Marchand__Gwen_C.",1
"Marin__Ananda",12
"Markauskaite__Lina",10
"Martin__Andrew",2
"Martin__Caitlinnnedy",12
"Martin__Lee",1
"Martin__Wendy",3
"Martinez.Garza__Mario_M.",15
"Martinez__Jacob",2
"Martinuk__Mathew",4
"Mathis__Lele",1
"Matuk__Camillia",1
"Mazziotti__Claudia",13
"McCallie__Ellen",2
"McClain__Lucy_Richardson",17
"McCormick__Mary",1
"McDonald__Scott",1
"McEldoon__Katherine",13
"McElhaney__Kevin",3
"McGee__Steven",7
"McGinty__Megan",8
"McGowan__Veronica",9
"McKagan__Sarah_B.",4
"McKay__Tabitha",4
"McKenney__Susan",2
"McNamara__Danielle",16
"McNeill__Katherine_L.",5
"Medin__Douglas_L.",8
"Mendelson__Adam",3
"Mendoza__Elizabeth",4
"Menzer__Melissa",10
"Metcalf__Shari",3
"Metz__Kathleen_E.",2
"Meyer__Chris",5
"Meyer__Eric",8
"Meyer__Xenia_S.",3
"Michaelis__Joseph_E.",1
"Miller__Alison_R.",2
"Miller__Brant_G.",4
"Miller__Susan",11
"Milrad__Marcelo",5
"Moher__Tom",18
"Mohney__Michael_R.",5
"Moore__Emily_B.",15
"Moorthy__Savitha",5
"Mor.Hagani__Shiri",1
"Mørck__Line_Lerche",0
"Morozov__Andrew",6
"Moses__George",8
"Moses__Robert",8
"Mote__Chad",9
"Mouza__Chrystalla",3
"Mu__Jin",3
"Mudrick__Nicholas",5
"Mulder__Martin",3
"Muldner__Kasia",5
"Munter__Charles",6
"Murphy__Robert",3
"Muukkonen__Hanni",10
"Nachlieli__Talli",3
"Naik__Shweta",2
"Namdar__Bahadir",1
"Narciss__Susanne",15
"Nasir__Na.ilah_Suad",16
"Nathan__Mitchell_J.",11
"Natriello__Gary",1
"Nerland__Monika",10
"Neumeister__Michael",2
"Niedermeier__Sandra",1
"Nielsen__Rodney_D.",6
"Nissen__Jayson",1
"Nolen__Susan_Bobbitt",10
"Noroozi__Omid",3
"Nourian__Saeid",2
"Novik__Tamar",2
"Nsair__Ali",8
"Nussbaum__E._Michael",1
"O.Connell__Brian",2
"O.Connor__Kevin",5
"O.Neill__D._Kevin",18
"O.Neill__Michaela_Krug",2
"Olander__Clas",1
"Olander__Mona_Holmqvist",1
"Olson__Arthur_J.",3
"Olson__Izabel_Duarte",8
"Osborne__Jonathan",9
"Oshima__Jun",2
"Oshima__Ritsuko",2
"Otero__Nuno",5
"Otero__Valerie",3
"Packer__Martin_J.",17
"Palincsar__Annemarie_S.",9
"Palius__Marjory_F.",4
"Pallant__Amy",3
"Paquette__Luc",4
"Pardos__Zachary_A.",6
"Pargman__Teresa_Cerratto",5
"Parikh__Tapan",1
"Parnafes__Orit",8
"Passmore__Cynthia",2
"Pastor__Dena_Ann",2
"Paugh__Patricia",2
"Pauw__Daniel",7
"Pavlik__Philip",5
"Pazmino__Priscilla_Jimenez",17
"Pea__Roy_D.",2
"Pearman__F._Alvin",0
"Peck__Raphaela",4
"Peddycord__Barry",6
"Pedro__Michael_Sao",4
"Peek.Brown__Deborah",5
"Pellicone__Anthony",5
"Penuel__William",24
"Peppler__Kylie",9
"Perkins__Katherine_K.",15
"Perritano__Anthony",17
"Peterman__Tana",9
"Peters__Olaf",15
"Phillips__Nathan",4
"Phillips__Rachel_S.",6
"Pier__Elizabeth",7
"Piergallini__Mario",5
"Pilitsis__Vicky",1
"Poitras__Eric",12
"Pollack__Sarah",7
"Polman__Joseph",15
"Pompea__Stephen",3
"Preszler__Noelle_Conforti",6
"Price__Emily",3
"Price__Jeremy",4
"Prudent__Mirlanda_E.",0
"Pugh__Priya",8
"Puhl__Thomas",10
"Puntambekar__Sadhana",7
"Puttick__Gillian",3
"Quan__Gina",1
"Querol__Marco_Pereira",7
"Quintana__Chris",30
"Rafferty__Anna_N.",3
"Rahm__Jre.ne",4
"Raia__Federica",8
"Ramberg__Robert",5
"Ramos__Grecia",8
"Rau__Martina_A.",2
"Recker__Mimi",4
"Reimann__Peter",2
"Reiser__Brian",3
"Reisman__Avishag",10
"Renga__Ian_Parker",0
"Renken__Maggie",3
"Renkl__Alexander",13
"Rentschler__Mark_E.",4
"Resnick__Elana",2
"Resnick__Lauren_B.",2
"Rhodes__Catherine",6
"Rhodes__Emily",7
"Richards__Jennifer",10
"Richter__Christoph",3
"Rindermann__Heiner",1
"Rinhart__Ronald_W.",9
"Rivera__Valeria_M.",8
"Rivet__Ann_E.",2
"Riviere__Dominique",2
"Roberts__Jessica",10
"Robertson__Amy",10
"Rogoff__Barbara",5
"Roll__Ido",21
"Ronen__Michaela",15
"Roque__Ricarose",11
"Roschelle__Jeremy",3
"Roscoe__Rod_D.",18
"Rose__Carolyn_Penstein",9
"Rosebery__Ann",11
"Rosenberg__Joshua",3
"Ross__Danielle",2
"Ross__Laurie",0
"Ross__Michael",2
"Rubin__Andee",17
"Ruhl__Elisa",3
"Rummel__Nikol",30
"Rusk__Natalie",11
"Russ__Rosemary_S.",21
"Ryoo__Kihyun",1
"Sadler__Philip",8
"Safronova__Maria",7
"Sagy__Ornit",1
"Salehi__Shima",2
"Salman__Fariha_H.",2
"Samei__Borhan",5
"San_Antonio.Tunis__Christopher",4
"Sandoval__William",19
"Sannino__Annalisa",17
"Sato__Elissa",1
"Sato__Takumi",3
"Savio.Ramos__Caroline",15
"Sawtelle__Vashti",3
"Sayre__Eleanor_C.",5
"Scalone__Giovanna",6
"Schaefer__Sara",17
"Schalk__Lennart",13
"Schank__Patricia",6
"Schellens__Tammy",2
"Schenke__Katerina",2
"Schneider__Alyse",2
"Schneider__Emily",6
"Schneider__Leslie",1
"Schumacher__Ralph",13
"Schwartz__Daniel_L.",16
"Schwartz__Lisa_Hope",2
"Schwarz__Baruch",11
"Schwarz__Christina_V.",5
"Scipio__De.ana",2
"Seely__Brian_J.",5
"Segedy__James_R.",12
"Sengupta.Irving__Tesha",6
"Sengupta__Pratim",28
"Severance__Samuel",20
"Sfard__Anna",12
"Shaffer__David_Williamson",7
"Shah__Niral",2
"Shane.Sagiv__Chava",4
"Shapiro__R._Benjamin",13
"Sharma__Kshitij",2
"Shaw__Ashley",6
"Shea__Molly",14
"Shemwell__Jonathan",3
"Shen__Ji",1
"Sherin__Miriam",10
"Sherwood__Carrie.Anne",5
"Shim__Julie",5
"Shin__Namsoo",5
"Shouse__Andrew",6
"Shum__Simon_Buckingham",7
"Shumar__Wesley",3
"Shutt__Kari",6
"Sigley__Robert",4
"Silberglitt__Matt",3
"Siler__Stephanie_A.",9
"Silva__Brenda_A._Lo.pez",17
"Silva__Glauco",1
"Silverman__Jason",3
"Simon__Erica",6
"Siyahhan__Sinem",24
"Slakmon__Benzi",1
"Slattery__Brian",17
"Slotta__James",19
"Smith__Carmen_Petrick",6
"Smith__Jeremy",8
"Smith__Scott",4
"Snow__Erica_L.",16
"Sommerhoff__Daniel",2
"Sottilare__Robert",12
"Spikol__Daniel",5
"Squire__Kurt",15
"Stahl__Gerry",0
"Stanford__Tina",5
"Stegmann__Karsten",2
"Stein__Mary_Kay",3
"Steinbock__Daniel",0
"Stephens__A._Lynn",1
"Stevens__Reed",19
"Stevens__Shawn",5
"Stieff__Mike",2
"Stiles__Abigail",3
"Strawhacker__Amanda",3
"Strijbos__Jan.Willem",16
"Sua.rez__Enrique",1
"Subramaniam__Mega",5
"Sun__Weiyi",3
"Sunbury__Susan",8
"Sutherland__LeeAnn",5
"Sutherland__Scot",3
"Svihla__Vanessa",10
"Swarat__Su",3
"Sylvan__Elisabeth",3
"Sypher__Ofelia_Mangen",6
"Tabach__Michal",3
"Tabak__Iris",10
"Takeuchi__Lori",12
"Talbot__Robert",6
"Tally__William",3
"Tamminga__Kenneth",6
"Tan__Edna",3
"Tang__Kok.Sing",0
"Taraboulsi__Sherine_El",10
"Tate__Carol",2
"Tate__Erika",6
"Taub__Michelle",5
"Taylor__Katie_Headrick",16
"Teasley__Stephanie_D.",2
"Teeters__Leah",10
"Telhan__Orkan",9
"Teplovs__Chris",1
"Thiry__Heather",3
"Thomas__Jakita_O.",0
"Thompson__Jessica",1
"Thummaphan__Phonraphee",6
"Tierney__Gavin",5
"Tinker__Robert",3
"Tissenbaum__Mike",17
"Tonso__Karen_L.",4
"Toom__Auli",10
"Torralba__Jose._Antonio",10
"Tran__Cathy",2
"Trickett__Susan",6
"Tsai__Janet_Y.",2
"Tscholl__Michael",10
"Tsovaltzi__Dimitra",10
"Turpen__Chandra",3
"Tyson__Kersti",3
"Tzadok__Eynav",2
"Tzou__Carrie",16
"Udomprasert__Patricia",8
"Umphress__Jessica",13
"Uzunosmanog.lu__Selin_Deniz",1
"Valcke__Martin",2
"Valentine__Keri_Duncan",1
"van_Aalst__Jan",5
"Van_Dusen__Ben",2
"Van_Eaton__Grant",15
"van_Es__Elizabeth_A.",16
"Van_Horne__Katie",0
"Van_Wart__Sarah",1
"Vanderhoven__Ellen",2
"Va.nninen__Irene",7
"Vargas__Penelope",3
"Varner__Laura_K.",15
"Vasudevan__Veena",2
"Vauras__Marja",6
"Vea__Tanner",13
"Villani__Alberto",1
"Virkkunen__Jaakko",7
"Visintainer__Tammie",0
"Vitale__Jonathan_M.",2
"Vogel__Freydis",2
"Volet__Simone",6
"Vossoughi__Shirin",11
"Vye__Nancy",12
"Waala__Jessica",6
"Wadholm__Robert_R.",2
"Wagh__Aditi",5
"Wagmister__Fabian",11
"Walden__Von",4
"Walker__Breya",5
"Walker__Erin_A.",4
"Walkington__Candace",7
"Walkoe__Janet",10
"Wall__Steven",1
"Walsh__Elizabeth",3
"Wang__Catherine",4
"Wang__Joyce",12
"Warren__Beth",11
"Wartella__Ellen",12
"Waugh__Amanda",5
"Wecker__Christof",9
"Wei__Yu",3
"Weidler.Lewis__Joanna",4
"Weinberger__Armin",10
"Weintrop__David",11
"Welsh__Ashley",3
"Wendell__Kristen_B.",3
"White__Tobin",3
"Whittaker__Chris",6
"Wichmann__Astrid",15
"Wienberg__Christopher",4
"Wiese__Elaine_Stampfer",12
"Wilensky__Uri",23
"Williams__Caroline",7
"Williams__Michelle",6
"Williams__Robert_F.",1
"Wilson__Nicholas",0
"Wingert__Kerri",9
"Wink__Donald_J.",1
"Winne__Phil",12
"Wise__Alyssa",6
"Wobbrock__Jacob_O.",1
"Worsley__Marcelo",1
"Wortham__Stanton",6
"Wright__Christopher_G.",2
"Wylie__Ruth",8
"Xiao__Sihan",1
"Xie__Charles",2
"Xing__Wanli",2
"Y.__Jasmine",9
"Ye__Lei",2
"Yee__Nikki",3
"Yeo__Amelia",4
"Yip__Jason",10
"Yoon__Irene",5
"Yoon__Susan",12
"York__Adam",3
"Yuan__Min",6
"Yuen__Johnny",2
"Zangori__Laura",2
"Zarate__Rosalia_Chavez",12
"Zemel__Alan",2
"Zhang__Jianwei",3
"Zhang__Zhihui_Helen",10
"Zielezinski__Molly_B.",1
"Zimmerman__Heather",18
"Zimmerman__Randi_M.",3
"Zisk__Robert",2
