"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","2018","1181","3751","0.005","12","6.352","0.0335997933380215","5.089","Chan__Carol","0.928","207","433","433","0.367","0.013","12","Chiu__Jennifer","2.234","Wilensky__Uri"
