"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"CSCL","2013","588","1103","0.006","6","3.752","0.0361981249058397","2.586","Fischer__Frank","0.928","123","77","77","0.131","0.037","6","Fischer__Frank","1.985","Wecker__Christof"
