"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","2004","370","675","0.01","5","3.649","0.03076246978686","1.736","Stahl__Gerry","0.939","100","28","28","0.076","0.114","5","Maloney__John","1.358","Welti.Santos__Larissa"
