"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","2020","1549","6981","0.006","12","9.014","0.0452108804046288","4.333","Biswas__Gautam","0.903","173","869","869","0.561","0.007","12","DeLiema__David","3.069","Vossoughi__Shirin"
