"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"CSCL","1999","193","226","0.012","2","2.342","0.0450939119170984","1.169","Guzdial__Mark","0.978","76","12","12","0.062","0.242","2","Guzdial__Mark","1.304","Sukel__Katherine"
