"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"CSCL","2017","399","1372","0.017","6","6.877","0.0756854447676981","2.214","Rummel__Nikol","0.947","69","76","76","0.19","0.088","6","Zhang__Jianwei","1.893","Zhang__Jianwei"
