"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","2012","548","1289","0.009","14","4.704","0.0462442786799931","5.569","Reimann__Peter","0.894","91","196","196","0.358","0.018","14","Slotta__Jim","1.867","Wiesner__Hartmut"
