"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"CSCL","2011","649","2164","0.01","11","6.669","0.0776717266830261","3.839","Law__Nancy","0.911","82","280","280","0.431","0.017","9","Slotta__Jim","2.416","Zhang__Jianwei"
