"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","2014","897","2769","0.007","13","6.174","0.038868400621118","4.797","Enyedy__Noel","0.912","136","401","401","0.447","0.012","13","Enyedy__Noel","2.425","Wilensky__Uri"
