"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"CSCL","1997","137","179","0.019","3","2.613","0.0763739802490339","1.267","Scanlon__Eileen","0.959","50","14","14","0.102","0.28","2","Kolodner__Janet","1.25","Turns__Jennifer"
