"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","2006","470","807","0.007","7","3.434","0.0331896747266706","2.482","Kolodner__Janet","0.924","133","51","51","0.109","0.058","7","Erkens__Gijsbert","1.504","Wilensky__Uri"
