"conf_name","year_name","Author_count","Edge_count","Edge_density","Diameter","Avg_Degree","Deg_Centrlz","Mean_distance","Top_pagerank","Avg_Clustering_Coeff","Components","Authors_LCC","LCC_auth_count","LCC_frac_size","LCC_edge_density","LCC_diameter","LCC_top_eigencentrality","LCC_mean_distance","LCC_top_pagerank"
"ICLS","1996","195","351","0.019","5","3.6","0.0484536082474227","1.511","Soloway__Elliot","0.946","64","20","20","0.103","0.15","5","Guzdial__Mark","1.588","Stasko__John"
